huc12_id,year_month,pscutot_mgd
170703050404,2009-01,0.0335345856358481
170703050404,2009-02,0.0457853356198907
170703050404,2009-03,0.0570198003759974
170703050404,2009-04,0.0989656903538586
170703050404,2009-05,0.136255925669482
170703050404,2009-06,0.150659133404345
170703050404,2009-07,0.193354737535634
170703050404,2009-08,0.162738049464538
170703050404,2009-09,0.14558897522162
170703050404,2009-10,0.062409270138997
170703050404,2009-11,0.0501274921865646
170703050404,2009-12,0.0254282183729413
170703050404,2010-01,0.03344198610943
170703050404,2010-02,0.0437115183294009
170703050404,2010-03,0.0716929584759617
170703050404,2010-04,0.0836039282014457
170703050404,2010-05,0.0957121424162287
170703050404,2010-06,0.117798679685544
170703050404,2010-07,0.165540595507802
170703050404,2010-08,0.145758784983412
170703050404,2010-09,0.0952812484540248
170703050404,2010-10,0.0677668391286259
170703050404,2010-11,0.0349972497672739
170703050404,2010-12,0.0264967527723889
170703050404,2011-01,0.0218429931650709
170703050404,2011-02,0.032227343677292
170703050404,2011-03,0.0506106908354073
170703050404,2011-04,0.0620935735051205
170703050404,2011-05,0.0808230471200512
170703050404,2011-06,0.112864886389798
170703050404,2011-07,0.122599113164027
170703050404,2011-08,0.126308157185453
170703050404,2011-09,0.118674794366662
170703050404,2011-10,0.0522007840925515
170703050404,2011-11,0.0373285264686706
170703050404,2011-12,0.0260097418125892
170703050404,2012-01,0.0430544092463241
170703050404,2012-02,0.0509643773253037
170703050404,2012-03,0.0734644725472651
170703050404,2012-04,0.108882442877367
170703050404,2012-05,0.135848113356083
170703050404,2012-06,0.141963357984747
170703050404,2012-07,0.198113814721584
170703050404,2012-08,0.191196756388689
170703050404,2012-09,0.163562442688382
170703050404,2012-10,0.0901514547815778
170703050404,2012-11,0.050411997702039
170703050404,2012-12,0.0252041008331448
170703050404,2013-01,0.0273390995047683
170703050404,2013-02,0.0397514434030027
170703050404,2013-03,0.0736709453548703
170703050404,2013-04,0.106642738649492
170703050404,2013-05,0.149909890968101
170703050404,2013-06,0.167317642046962
170703050404,2013-07,0.22662425625118
170703050404,2013-08,0.176380388896503
170703050404,2013-09,0.120830554918659
170703050404,2013-10,0.073764723365581
170703050404,2013-11,0.042515380895177
170703050404,2013-12,0.0255388695413921
170703050404,2014-01,0.0472700101629569
170703050404,2014-02,0.0410481473982442
170703050404,2014-03,0.0882862680364619
170703050404,2014-04,0.119335003746865
170703050404,2014-05,0.154369656637457
170703050404,2014-06,0.179527944537394
170703050404,2014-07,0.221097026614288
170703050404,2014-08,0.178728546478639
170703050404,2014-09,0.150386399804449
170703050404,2014-10,0.0935767463804458
170703050404,2014-11,0.0414876408235357
170703050404,2014-12,0.0282417372843149
170703050404,2015-01,0.0445006453775735
170703050404,2015-02,0.0671465754995755
170703050404,2015-03,0.0990456159568363
170703050404,2015-04,0.122428949686568
170703050404,2015-05,0.151229855252542
170703050404,2015-06,0.233908750806432
170703050404,2015-07,0.215215954164582
170703050404,2015-08,0.20646637926448
170703050404,2015-09,0.146384543450452
170703050404,2015-10,0.10330875637167
170703050404,2015-11,0.046060830485059
170703050404,2015-12,0.0368097488299535
170703050404,2016-01,0.0443841324543289
170703050404,2016-02,0.0878791963109152
170703050404,2016-03,0.0953074387447714
170703050404,2016-04,0.161894191234413
170703050404,2016-05,0.179602423678153
170703050404,2016-06,0.221964083909853
170703050404,2016-07,0.224930273202645
170703050404,2016-08,0.236772719591588
170703050404,2016-09,0.164456037893953
170703050404,2016-10,0.0877246749300775
170703050404,2016-11,0.0763519164235956
170703050404,2016-12,0.026203490297502
170703050404,2017-01,0.0290122378663512
170703050404,2017-02,0.0788859456890493
170703050404,2017-03,0.10787936869089
170703050404,2017-04,0.134825965291621
170703050404,2017-05,0.198443818980661
170703050404,2017-06,0.241592373208347
170703050404,2017-07,0.271064015372379
170703050404,2017-08,0.257497910148027
170703050404,2017-09,0.178655486900126
170703050404,2017-10,0.107806927424078
170703050404,2017-11,0.0721280669461089
170703050404,2017-12,0.0377449988007574
170703050404,2018-01,0.0455461618453591
170703050404,2018-02,0.0599196066321382
170703050404,2018-03,0.0800056729194112
170703050404,2018-04,0.122404200828005
170703050404,2018-05,0.170931394536537
170703050404,2018-06,0.199701387885257
170703050404,2018-07,0.23234210109722
170703050404,2018-08,0.206280647150114
170703050404,2018-09,0.14763965613875
170703050404,2018-10,0.087080705472486
170703050404,2018-11,0.0601713116601724
170703050404,2018-12,0.038931193088035
170703050404,2019-01,0.0369897466012988
170703050404,2019-02,0.0299595679309441
170703050404,2019-03,0.0517158481352061
170703050404,2019-04,0.0971253018359024
170703050404,2019-05,0.139430399414686
170703050404,2019-06,0.173320647359301
170703050404,2019-07,0.173189263636054
170703050404,2019-08,0.170618734438456
170703050404,2019-09,0.102816009731207
170703050404,2019-10,0.0779472176183409
170703050404,2019-11,0.0480282215955567
170703050404,2019-12,0.0280194809508585
170703050404,2020-01,0.0407975685098701
170703050404,2020-02,0.0580500716103089
170703050404,2020-03,0.0642850440921213
170703050404,2020-04,0.108869166815361
170703050404,2020-05,0.127628933482225
170703050404,2020-06,0.154413845666418
170703050404,2020-07,0.172433035071721
170703050404,2020-08,0.158941580247225
170703050404,2020-09,0.134963044059971
170703050404,2020-10,0.0789611329871162
170703050404,2020-11,0.0465396443509891
170703050404,2020-12,0.0339226166237338
