day,n_hours,it_kw,cooling_kw,hvac_kw,pump_kw,plug_kw,aux_kw,pue,pue_recon,tdb_c,twb_c,week
2016-06-22,24,852.3348277386768,6.143140185142529,9.778436199478438,8.876805209890628,3.2420462466053572,28.04042784111695,1.032833379179747,1.0328473898075472,25.190599959421856,15.229059568711003,2016-06-20
2016-06-23,24,877.6198394571629,7.33918033083344,10.337280746367258,7.370971473563387,3.9504039510572295,28.997836501821315,1.033094010945603,1.0330956086301055,23.666353980308713,15.550660963632453,2016-06-20
2016-06-24,24,795.0838822919823,6.614126406368142,9.494114965843464,7.287308168685645,3.835173669521367,27.230723210418617,1.0342734907161346,1.034273497126355,25.167723092408547,15.768398773708798,2016-06-20
2016-06-25,24,765.4895571750884,5.664780284701653,9.255256423184397,7.303371674192687,2.457213639343179,24.680622021421915,1.0324035095490713,1.0324010591426227,23.884052726588465,15.041916971602395,2016-06-20
2016-06-26,24,635.4707782021098,5.059525006057799,7.860810370923399,7.176079524710928,2.44967841378926,22.546093315481386,1.0355285892356105,1.0355183460361526,23.260354645798312,15.007697691938567,2016-06-20
2016-06-27,24,705.8984006296818,5.766470955948812,7.876773765702165,7.2720916383618865,3.036337098221466,23.95167345823433,1.033959775475554,1.0339410631336337,25.73321933727976,14.605395522109875,2016-06-27
2016-06-28,24,794.0032368727876,9.585370506561548,8.247587326800303,7.444353280206623,3.489620759405837,28.76693187297431,1.0361633209177756,1.036170633155372,24.538158215425614,17.05831442752174,2016-06-27
2016-06-29,24,831.3294168759697,6.57464859377923,7.863517726028139,7.349650202675803,3.876608934513618,25.664425456996792,1.0308159231658935,1.0308095807061817,22.0594604439105,14.744497306776246,2016-06-27
2016-06-30,24,860.1683528578438,6.3702684556952756,8.029666528610948,7.155062519686786,4.244558234034336,25.799555738027347,1.0300101491988105,1.030003911649404,21.714291115620288,14.802657971759196,2016-06-27
2016-07-01,24,863.9101083773782,8.657120260457617,8.374180850903013,7.162932758589871,3.298837294806754,27.493071164757257,1.0318689373905716,1.03187058561984,19.09985381947475,15.402031167681384,2016-06-27
2016-07-02,24,837.7296987842047,8.264476109048458,8.506868391279212,7.144839473321827,2.4825737824111074,26.398757756060604,1.0315252245966737,1.0315185507957134,20.036074193749602,16.026726380223987,2016-06-27
2016-07-03,24,760.8244017737796,5.521002427392822,8.450624285063677,7.112745432918715,2.448819486153025,23.53319163152824,1.031005147243908,1.0310089435839858,22.513239491419558,14.830592911913039,2016-06-27
2016-07-04,24,701.418174480206,5.084853756798376,8.374328146332061,7.086620158135983,2.450079134358426,22.995881195624847,1.032840420286197,1.0328356137731116,25.863644905665137,15.018920718113955,2016-07-04
2016-07-05,24,705.3283044741398,5.687947892095736,7.733780280265673,7.116769727006102,2.9750936245271458,23.513591523894657,1.0333541101848818,1.0333482443979853,25.348580169430434,15.291107771583276,2016-07-04
2016-07-06,24,766.8829292001636,5.419698853896972,7.864570234970483,7.387103892332377,3.634099052264404,24.305472033464238,1.031643776810277,1.0316357600654393,24.378798012205426,14.371243342459799,2016-07-04
2016-07-07,2,793.4056113489257,5.41462525812298,8.320569410647014,7.669789598498603,2.7320596414991263,24.137043908767723,1.0278015345005609,1.0304341028387864,31.552811619488004,15.65210488424303,2016-07-04
2016-07-09,9,834.8158452299384,6.687594229089997,8.35057996368681,7.681555420436197,2.4398872278813326,25.159616841094337,1.0301616154290094,1.0301467933049457,33.90174813844722,17.39136687087553,2016-07-04
2016-07-10,24,784.572554558382,5.676649138854484,8.454552175299943,7.616967075596005,2.4949817104740335,24.243150100224465,1.0310138576292858,1.0310175323517732,28.219034888408277,15.049446942702064,2016-07-04
2016-07-11,24,755.8353857756937,5.061735011932394,8.965071252437992,7.568335921236589,3.7689251343182986,25.364067319925272,1.033633017995064,1.0336356787989482,25.0986663745793,13.729868662841872,2016-07-11
2016-07-12,24,851.5683980748868,5.519569837132779,8.9929181999335,7.728307626553858,5.314161348366037,27.554957011986172,1.0323491547265211,1.0323454090852913,23.508140858170066,13.693448632166467,2016-07-11
2016-07-13,24,890.6369195207243,5.608805253840459,8.259743134021676,8.895722465845777,3.7044920738073723,26.468762927515286,1.0297042197169237,1.0296912983389952,24.802659948473735,12.668783031036732,2016-07-11
2016-07-14,24,858.1501327159344,5.887438993912252,8.047178102915693,9.94772240527161,4.788154104130144,28.670493606229698,1.0334015879903842,1.0333900544734809,21.822913852954397,12.457242343279548,2016-07-11
2016-07-15,24,831.6871219058354,6.199874146109,8.101720473892556,9.982077889231705,3.806933423119103,28.090605932352364,1.0337734212123448,1.0337606705957252,23.53431443273483,14.220799880648874,2016-07-11
2016-07-16,24,838.0556530499613,7.924004353242982,7.903446597943062,10.111422951761009,2.436976765245616,28.37585066819267,1.0338841564601637,1.0338814906459417,22.028715659967332,15.980970603633638,2016-07-11
2016-07-17,24,769.1944678780336,6.226157612012558,8.288536732736608,10.059371013618263,3.1448088474670812,27.71887420583451,1.0361353847106651,1.0361284498045642,25.451581477720396,15.975658413732804,2016-07-11
2016-07-18,24,778.9867813237989,7.657636496366099,7.910774061449689,10.140534935187391,4.708647554302986,30.417593047306166,1.0389704797719956,1.0389737337847145,24.20348796214907,16.368003244583104,2016-07-18
2016-07-19,24,830.997041365673,10.312870550060788,8.040871674241393,10.226838464906121,4.705122358193987,33.285703047402286,1.0400007900674402,1.0400077887252535,25.163361554670686,17.293698293101606,2016-07-18
2016-07-20,24,861.3912090863009,8.2125399097809,8.30357051054551,10.6139802431291,5.483507647684846,32.61359831114036,1.0378714868876053,1.0378683966753026,25.12648825103747,16.571603250081466,2016-07-18
2016-07-21,24,843.703395157078,7.14518298743659,8.297753610409876,11.35262966476463,5.881721911553971,32.677288174165064,1.0387966768945383,1.038792332175311,26.477376753578636,16.291210869160654,2016-07-18
2016-07-22,24,856.6749840717853,8.642696378062917,8.28573250235501,11.86670477700743,3.412031601407779,32.207165258833136,1.0375254594165486,1.0375450129302253,27.026707126290074,16.734986206504207,2016-07-18
2016-07-23,24,875.3597678765542,7.8294800030599285,8.493925017097814,11.92139979329019,2.8864805657530854,31.131285379201017,1.0355864694321009,1.0355737861858358,27.211217547952952,16.21937551802007,2016-07-18
2016-07-24,24,797.4711352525119,7.216143431632049,8.488988318363953,11.691000874804907,3.205994167048931,30.60212679184984,1.0386064484083037,1.0385926124337426,24.278337975409247,15.575236783854777,2016-07-18
2016-07-25,24,723.8166772808081,8.690026141538501,7.89272105435835,11.560209794010461,4.475830292562967,32.61878728247028,1.0447304582827643,1.0447564274074443,22.58419621060958,15.924893365425442,2016-07-25
2016-07-26,24,754.4249667527566,7.212420793565833,8.148637457969722,11.645754691819045,4.418314023874525,31.425126967229122,1.041594563902055,1.0415929934509403,26.679251261104366,16.277283111132196,2016-07-25
2016-07-27,24,786.1999914012504,5.90174408028543,8.464125817124508,11.490875893977874,4.181793626705416,30.038539418093226,1.0381511018018266,1.0381251707453207,24.504619139402433,14.340583957990221,2016-07-25
2016-07-28,24,894.9748506716338,11.739663466159305,9.17894656492266,11.467557532792357,3.971057431355012,36.35722499522934,1.0405748667734154,1.040569553623923,23.367503198415125,16.799696311658597,2016-07-25
2016-07-29,24,901.1425569229024,13.105655974798964,8.573755577702043,11.51271753707922,2.765631179484379,35.9577602690646,1.0399843759006946,1.039977003171496,22.322423461714575,17.4864518912011,2016-07-25
2016-07-30,24,584.1047142858497,9.191747410653432,7.79438475225123,11.332259217701294,2.390514427734501,30.70890580834046,1.064708161788648,1.0637986185152217,23.03352706241964,16.953916123966128,2016-07-25
2016-07-31,24,761.0155716602386,5.9215736948800055,8.188900880264198,11.260276596004786,2.982154918975146,28.352906090124137,1.0372707544651383,1.0372695951677,25.565630670735022,15.68705689710601,2016-07-25
2016-08-01,24,779.840563080827,5.827269633085141,8.845895609282413,11.311051680264702,4.284692489419222,30.26890941205148,1.0387930275183448,1.0387909829612105,25.49239261203853,15.622888676820219,2016-08-01
2016-08-02,24,892.0152477849043,6.34908144775331,8.41418412327716,11.358162855238561,3.1273271557497053,29.248755582018735,1.0327638960154168,1.0327778248741555,26.071866918789222,14.749427013197652,2016-08-01
2016-08-03,19,896.4061602943234,8.941309436108114,7.991764412245717,11.75953073415111,4.040352385032054,32.73295696753699,1.0365049703715081,1.0365040912419226,25.161949207247734,16.445563215401677,2016-08-01
2016-08-04,24,878.9894992728863,8.512639065377378,9.756684889514203,10.797058002887747,3.874492435884381,32.94087439366371,1.037488537646753,1.037478501235165,22.74325458040091,14.153530056211586,2016-08-01
2016-08-05,24,891.5528741866234,7.368274422054131,10.108149775579525,8.896633456364826,3.8964522659462197,30.2695099199447,1.033975591761524,1.0339665108852898,19.258002859947357,13.485707402364213,2016-08-01
2016-08-06,24,806.6041477136932,9.595888595788603,8.833634247939132,8.643453034672435,3.198628435080172,30.271604313480342,1.0376492770408372,1.0376494376833376,20.245462044430937,15.487301369707595,2016-08-01
2016-08-07,24,729.251794457805,12.359180995134215,7.716250036954178,10.89965560326817,3.181868016736729,34.15695465209329,1.046918658732597,1.046891723560772,22.108419467881706,16.217204439106983,2016-08-01
2016-08-08,24,821.6041179613139,8.581304875704406,8.201666377091732,11.317334901628547,3.9286009963443314,32.028907150769015,1.0390088955125123,1.0390014088982464,23.856511271672588,15.637371771115006,2016-08-08
2016-08-09,24,894.1082876112779,7.734662716676151,9.008132526371853,11.793131582394267,3.326726147839118,31.862652973281385,1.0356340540353874,1.035632755960843,25.7941131852817,15.099874713814744,2016-08-08
2016-08-10,24,901.9122404113856,11.205465507528993,7.527933599686308,11.564065823816177,4.110480489733345,34.407945420764825,1.0381531283152257,1.038162086356483,24.820120690094964,14.512467087990215,2016-08-08
2016-08-11,24,921.9319969738336,11.68105311516212,7.5463736636819965,11.232253026698581,3.9128042120526807,34.372484017595376,1.037271848977319,1.037282979565007,23.832924495922573,14.375587293116135,2016-08-08
2016-08-12,24,929.4058905807515,14.371640212908806,7.582841014680814,11.22124662033176,2.955471347544707,36.13119919546609,1.0388451065452873,1.0388474839872195,19.89305532337318,13.173585857712892,2016-08-08
2016-08-13,24,897.0884196783718,11.422970133161462,7.394820608451316,11.162933434291288,2.5904256605600327,32.571149836464095,1.0362900398783834,1.0362866243769597,22.22530166100511,12.404963610674644,2016-08-08
2016-08-14,24,813.8419990403942,11.49187344565434,7.169393166580687,10.981216877632717,2.4556900216692945,32.098173511537034,1.0393786397704186,1.0393923968724454,21.761776466872167,12.451819850477605,2016-08-08
2016-08-15,24,819.8312365581519,8.097684020643957,7.474699557611122,11.02288504405699,3.399950742625753,29.99521936493782,1.0368595375792502,1.0368064323137114,24.923282813969507,12.884803601253703,2016-08-15
2016-08-16,24,915.3576256717729,6.864729217624139,8.296500918462295,11.184891184432082,3.780941567907519,30.12706288842604,1.0329072656926226,1.032910541568795,22.197781936271976,12.984554331809496,2016-08-15
2016-08-17,24,913.4359666200361,7.157666242103393,7.829877075913102,11.413406245895906,3.8976554781362975,30.298605042048703,1.0332413360182364,1.0332503375749431,21.729372600002367,13.752058590536215,2016-08-15
2016-08-18,24,816.4716224378212,6.704424115438258,8.256673436711452,11.68596109470576,3.837907173483846,30.484965820339315,1.0374526184999306,1.0374186435960846,23.25234830460339,13.82637701924717,2016-08-15
2016-08-19,17,731.1494719424467,6.356014404493016,8.161162863869308,12.689487478727976,3.1917032054687478,30.39836795255905,1.0418409296841016,1.0417670747408099,17.1966238589812,12.979226011458563,2016-08-15
2016-08-21,1,107.70577439570278,3.271581617427634,6.619074903014026,7.170008952551477,4.519510593852581,21.580176066845716,1.2008683974932857,1.2003622942959569,29.089923405948475,15.52601881631184,2016-08-15
2016-08-22,8,288.7329357382317,3.7954301355106983,8.170862442336203,7.7476033214805415,6.453001200636623,26.166897099964064,1.091015502818792,1.0910102029280337,30.30373252667021,16.24661356421844,2016-08-22
2016-08-23,24,438.5726272063803,7.920767868996148,7.5023297580253585,8.4890006732377,4.2132777519115425,28.12537605217075,1.075145960784883,1.0750318334469795,23.816694480090607,13.280540800439036,2016-08-22
2016-08-24,24,893.1915259803618,7.720734484265276,8.380614312934913,9.777939799162334,4.161779534803831,30.041068131166355,1.0336120606418076,1.0336435217219402,17.925001871596496,11.760915630394244,2016-08-22
2016-08-25,24,935.1539085641512,8.145933259862646,9.649769016958922,8.35963931282217,4.462110523168363,30.617452112812103,1.0327513165548858,1.0327464070373507,14.19613462734172,10.445466408512301,2016-08-22
2016-08-26,24,896.3960800021788,6.646391051119294,9.205598873159838,8.36257146827725,3.3424267335281326,27.556988126084516,1.0307580128154459,1.0307627690485612,16.56933072020463,11.849506518457284,2016-08-22
2016-08-27,24,805.4536507393653,5.893365949674485,8.244992867263031,8.118829518258737,2.4476957864716895,24.704884121667945,1.0307085837995935,1.030695476892527,18.93332634480102,11.745929862932497,2016-08-22
2016-08-28,24,772.9340308159971,5.902463834001511,8.728297573308547,8.108572877809197,2.4110801611558768,25.150414446275132,1.0325645336781268,1.0325692395636765,21.906239217471917,12.730889380628282,2016-08-22
2016-08-29,24,835.1435271956187,6.311809436971925,9.245890955722032,8.256403205746397,4.371287869817387,28.185391468257745,1.0337769041191074,1.0337642750090545,20.453754284339894,12.849295483630948,2016-08-29
2016-08-30,24,870.7893688537023,6.638267617334116,9.317968225094509,8.353201942815451,4.763900680243032,29.073338465487108,1.0334999384188623,1.0334765879537267,19.40045902077308,12.74252423874754,2016-08-29
2016-08-31,24,775.0861664963654,7.163310370969401,9.137788086024159,8.345515969501319,3.5836035249363056,28.230217951431186,1.0364632472452748,1.0364588878249483,19.26254453197802,13.843187860580933,2016-08-29
2016-09-01,24,742.3033734405952,8.061492353162299,9.883704239690383,8.709579559065501,3.9436713012442315,30.598447453162418,1.0412177158378426,1.0412289437245505,19.992145152416587,14.751570955231152,2016-08-29
2016-09-02,19,806.7319830019625,8.283430039786605,10.060986785625781,8.267153054108833,4.02211131883441,30.63368119835563,1.037973230124598,1.0379815316232504,22.418494421036076,15.362864593483891,2016-08-29
2016-09-03,24,707.1333798350112,6.48977244303234,10.502199693826098,8.453841259847747,2.683955783339593,28.12976918004578,1.0398058962014185,1.0398019182271565,22.545210274815133,14.01966545762579,2016-08-29
2016-09-04,24,691.9523855605745,6.495457120124432,9.624718940136344,8.387187407917256,2.635418913648355,27.14278238182639,1.0392651634446255,1.0392685788552782,21.033885521641032,13.4850673729496,2016-08-29
2016-09-05,24,670.7288152320144,5.968262682334729,8.74844999950888,8.297060152996108,2.4910974348286494,25.50487026966837,1.0380717072377992,1.0380760770063642,20.493458650507574,12.367594235367243,2016-09-05
2016-09-06,24,734.313751200355,7.0811297926977845,8.91933854283245,8.445051438326614,3.7015344195146453,28.147054193371492,1.0382542431624564,1.038243782819263,19.95182334602242,13.649380622754371,2016-09-05
2016-09-07,24,834.0088086732325,7.347438829371939,9.630269965547313,8.514407827621284,4.545009669381423,30.03712629192196,1.0359710775686368,1.0359765492387332,20.02126098725291,14.473735276957136,2016-09-05
2016-09-08,24,873.5686188740351,6.1972061756436245,10.691638053087518,8.34039076357749,2.5099902093707556,27.73922520167939,1.0317764154110944,1.0317642422292221,21.44856838012326,11.033417912464985,2016-09-05
2016-09-09,24,811.3935429566885,6.0693650486714645,11.404358284264406,8.247282156444806,2.46,28.181005489380677,1.034750792496587,1.0347491638036597,19.522569118237055,10.236035116637119,2016-09-05
2016-09-10,24,754.1454948513375,12.689282767338817,9.2322939556188,7.98772696615023,2.46,32.369303689107845,1.042907195352326,1.042893167012992,14.134355659014586,7.996919601451027,2016-09-05
2016-09-11,24,667.1668174088534,5.491980268704286,8.395504302150103,7.861310199614913,2.46,24.2087947704693,1.0362663247944937,1.036291423209664,20.826511345406015,10.260120272779632,2016-09-05
2016-09-12,24,695.1084175272399,5.679395257066925,8.522017976205468,7.9647386194357574,4.161788400695623,26.32794025340377,1.0378543846428643,1.037843731832884,20.33911150636963,11.241996031067302,2016-09-12
2016-09-13,24,793.9036483139726,14.115965524282842,8.275989110367222,8.04256546555336,4.145704570370392,34.58022467057381,1.0439278968310408,1.043904029306334,12.849671699595973,9.556320242570678,2016-09-12
2016-09-14,24,868.1853212029149,12.905841654158271,9.062274400704228,8.461379123657641,4.176284590287867,34.60577976880801,1.0399280578704397,1.0399214591396861,14.493944970671485,10.989138136778537,2016-09-12
2016-09-15,24,812.8050707653193,6.714466040696088,9.036189418939879,8.670079613972822,4.702705721781782,29.123440795390575,1.0360619558224249,1.0360554992950932,16.8911453250865,10.706009020370585,2016-09-12
2016-09-16,24,713.3302540405293,9.723521336265177,7.687084250286137,8.318067916284276,3.968127047243014,29.696800550078603,1.041885751071803,1.041893981181241,14.612573707114988,8.756087601460639,2016-09-12
2016-09-17,24,842.0993106471957,9.359428791290119,7.825793889739288,8.62797845028083,2.6738522443737858,28.487053375684024,1.0338595904521581,1.03383711185746,16.193383378025096,9.33568428091923,2016-09-12
2016-09-18,24,797.0523282187172,6.098201557288385,7.627698943975866,8.592273086809596,3.1331460700681064,25.451319658141955,1.031940170803142,1.0319455681255891,20.044810789000135,10.047306017511781,2016-09-12
2016-09-19,24,689.795190178034,5.684363232132061,7.991039165942701,8.38789120546448,4.002400221588327,26.06569382512757,1.0378066894226716,1.0377937613229156,23.364662345240614,12.035957494256467,2016-09-19
2016-09-20,24,736.888513322173,5.7400973508772255,8.111989203374465,8.479592522380797,5.82873085776512,28.160409934397606,1.0382958802084117,1.0382882604081163,23.908059043511585,12.168295961972339,2016-09-19
2016-09-21,24,827.9123943709584,6.587583763462998,8.46266678884407,8.42481955527326,4.077517342266089,27.552587449846417,1.0332292937549188,1.033232250528551,23.30735694432319,12.692397982123438,2016-09-19
2016-09-22,24,902.8339570014124,7.86578620170214,8.744651660922923,8.149444816871702,4.003331741414407,28.763214420911172,1.0318712848840164,1.0318740216781614,18.26965204597161,12.382715869616904,2016-09-19
2016-09-23,24,874.3269436801592,6.932382376962049,9.435680212981646,8.17413244480092,3.6163944064914375,28.15858944123605,1.0322671400781311,1.032266249960583,19.32643235213077,13.197726092406585,2016-09-19
2016-09-24,24,747.7958564166826,9.984722665986233,8.549454767601654,7.870218129186095,2.447847681835191,28.85224324460917,1.0386681614533957,1.0386729900817102,13.911615817487492,6.4058711293408,2016-09-19
2016-09-25,24,695.2533113291787,12.085363320829769,8.370271528602741,7.784035172829874,2.461389191805744,30.701059214068128,1.0444365766236914,1.044424302779072,12.952596196947278,6.789340357303398,2016-09-19
2016-09-26,24,769.3611434218255,11.025599453615511,7.289301490656295,7.99498755038774,3.4217927264513115,29.731681221110858,1.0386115104748022,1.0385916218555944,14.809555905477772,7.551754007725864,2016-09-26
2016-09-27,24,771.8194233495946,6.357621201828619,8.379143015814948,8.038569165712671,3.20289060119731,25.97822398455355,1.033684215151909,1.0336736894415177,17.05427246666423,8.867971265024574,2016-09-26
2016-09-28,24,828.9927856130417,6.164734273422565,8.14218263625231,8.378455548466775,4.850089655486348,27.535462113627997,1.033182373762552,1.0331546810814847,18.90329113738873,9.720239370706045,2016-09-26
2016-09-29,24,914.8457723593788,7.905597050597913,8.166500574206795,9.494491605310266,5.103821752565799,30.670410982680774,1.0335074760277942,1.0335170099719186,17.419100246273434,9.635388396361922,2016-09-26
2016-09-30,24,907.4114990524469,8.420736146805476,8.574583306516798,10.429594732373605,4.2435421392282535,31.668456324924133,1.0349276214631777,1.0349309832141296,18.056079761890594,10.873206805470899,2016-09-26
2016-10-01,24,805.156487484027,9.015308234751457,8.385720672327249,8.444579916904415,2.8097730749970924,28.655381898980213,1.0355875776594827,1.0355925855273973,17.916122806362065,11.074451619272331,2016-09-26
2016-10-02,24,813.7906645589286,8.714298624832354,7.642787177674428,8.130828605730926,3.2065382320596343,27.694452640297342,1.0340563454878684,1.034047657796837,19.174260372423188,11.085084587134928,2016-09-26
2016-10-03,24,862.9146599183083,8.90166637861031,7.455597426300571,8.38789955578476,3.997386260429197,28.742549621124837,1.0332880370182178,1.033284782771604,18.660993110063963,10.417508790466213,2016-10-03
2016-10-04,24,924.2293811445505,12.1266749915349,8.422063200389422,8.411944507522167,2.4592825520431565,31.419965251489646,1.0339767173879215,1.033967130594746,11.427219004171043,3.8998530179054964,2016-10-03
2016-10-05,24,927.9263469425629,15.048364904133415,8.52406231343573,8.480271393530177,2.5314495973340736,34.5841482084334,1.0371674033043703,1.03717950371538,10.177789749681631,3.08281921618325,2016-10-03
2016-10-06,24,897.6764580574272,15.375920137859161,8.26537168250848,8.591102307769093,2.46,34.69239412813673,1.0387208239338703,1.0387214931733042,9.542497947307302,4.454716081253098,2016-10-03
2016-10-07,24,918.6879578967606,14.954543393523823,7.831433253106613,8.522686897197522,4.374872888871118,35.68353643269908,1.0389302336591972,1.0389176995984886,9.221559585928517,3.6542695805791756,2016-10-03
2016-10-08,24,910.0852653991719,7.027594147131235,7.7589218520127785,8.713720340179952,2.4527386059392247,25.95297494526319,1.0286385609155082,1.0286347209842441,13.681456473331773,5.577854358448441,2016-10-03
2016-10-09,24,759.8739917481158,6.659455124635801,7.580637068942966,8.381999477735397,2.4549545998795095,25.077046271193677,1.033012855559445,1.0330127754667728,14.85117511095037,6.879706139478984,2016-10-03
2016-10-10,24,811.5511851280222,6.026740172032983,8.641711157211217,8.559818904566349,4.507911997348281,27.736182231158832,1.0341776341404139,1.0341776439238448,18.13017251615052,9.119002358605469,2016-10-10
2016-10-11,24,795.2684000533513,5.937538470644596,7.995532694246979,8.517388095033388,3.5681110576766897,26.018570317601654,1.0327148232477004,1.032717417996848,17.785230832311996,9.491124537278555,2016-10-10
2016-10-12,24,785.5963887186657,6.71518821909546,7.991181654038454,8.152248171590681,4.1540931755249035,27.0127112202495,1.034491110314682,1.03448718354637,8.269335665652415,4.749771380824041,2016-10-10
2016-10-13,24,803.1011536989541,6.48623192544694,7.471811845491046,7.942370389630231,3.591676290801163,25.49209045136938,1.0317473509328938,1.0317342555436246,12.746811005538015,6.830580892188823,2016-10-10
2016-10-14,24,861.1334353640191,6.069384956959179,9.092338838194593,8.237356790097941,4.472816021429844,27.871896606681556,1.0323499557593963,1.0323447095074099,18.335406575332648,8.919667777685211,2016-10-10
2016-10-15,24,848.6019283744586,6.016756280952244,8.697147830071367,8.260740223237402,2.431115912069593,25.405760246330605,1.0299558386080163,1.0299440890289335,19.40378930406013,9.420790323646587,2016-10-10
2016-10-16,24,823.6239976216078,7.050130640741588,7.880839187934099,8.632081107484458,2.425159965181335,25.98821090134148,1.031524541505747,1.03151141439878,19.36558001133216,9.238393864617057,2016-10-10
2016-10-17,24,902.578259252443,6.952123583189327,8.68710515749988,8.280169977328724,3.4645891540671276,27.38398787208506,1.0302878379468263,1.0302932905620514,14.034358920968353,7.036432507429615,2016-10-17
2016-10-18,24,882.2710136987099,6.796231957958316,9.977734394676919,8.233621689151116,3.261756369946948,28.2693444117333,1.0320869752777928,1.0320735046380216,10.231856727673307,4.281547019616936,2016-10-17
2016-10-19,24,832.8140571696653,6.677410872469873,9.614562024933608,8.287951249614272,3.388005803769245,27.967929950786996,1.0335949553198531,1.0335948648189348,9.64798705812943,4.0604877432342095,2016-10-17
2016-10-20,22,848.1718296948021,7.351349936286085,8.705073266892402,8.52888787223177,5.231834688653385,29.817145764063643,1.0351811227473349,1.035179970380756,7.191882847581734,1.652084804260769,2016-10-17
2016-10-21,24,897.8964246287877,7.285670910715829,10.365962617972274,8.920454187877617,3.5843585669018996,30.156446283467616,1.0335741409664314,1.0335710495700359,13.751906578943078,4.893775436393955,2016-10-17
2016-10-22,24,862.2064044979033,7.294677514834047,9.827295058367076,8.855820217242623,2.4290624097115603,28.406855200155306,1.0329680589825867,1.032942341946733,16.25210030908223,6.344952891865535,2016-10-17
2016-10-23,24,887.7635837485224,6.8696678355916605,9.800585206707934,8.642275367914594,2.439005329735329,27.75153373994952,1.0312671461297043,1.031261413549194,15.211913140738302,6.702468129355391,2016-10-17
2016-10-24,24,905.0170265592993,7.340109405092787,9.648106939087159,9.017522705295802,4.081038778527262,30.086777828003008,1.033221020983946,1.0332339623516027,15.006582105354502,6.618523206156269,2016-10-24
2016-10-25,24,913.7028210321932,6.656823374888222,11.933317631479897,8.680057697924545,2.5957539917634254,29.865952696056087,1.0326886770211654,1.0326909861076599,17.152711436424624,8.63827767098559,2016-10-24
2016-10-26,24,931.8439469073,6.544415357267158,10.714903507030106,8.464674103701627,2.44,28.16399296799889,1.030222253450822,1.0302248425392384,15.359330267425973,7.83271402921504,2016-10-24
2016-10-27,24,929.0298669774438,6.469120708865436,9.77761377697757,8.221109729934492,2.44,26.9078442157775,1.02896320874213,1.0289609610826418,16.29720730906436,7.03709432982016,2016-10-24
2016-10-28,24,919.5421397387604,6.273347766605112,8.811340238758262,8.192132894845164,2.44,25.716820900208543,1.0279909791578146,1.0279744675036642,19.345381387943295,8.888647162568864,2016-10-24
2016-10-29,24,919.3586172839438,6.4009752231120975,8.62708473280808,8.197598547741833,2.44,25.665658503662012,1.0279126609260183,1.0279212895068295,18.418285909141137,9.545675730631809,2016-10-24
2016-10-30,24,815.598724954396,6.710770619586177,8.725304649146683,7.968390279168175,2.44,25.844465547901038,1.0318838199813718,1.031877272900099,13.312801384892646,7.974951163671961,2016-10-24
2016-10-31,24,641.25230044593,5.483311410904761,8.615139931511314,7.638464399994688,2.44,24.176915742410767,1.0377346903407392,1.0377263407467792,17.74225863402211,8.73406262830021,2016-10-31
2016-11-01,24,719.2439627970798,6.295251869073284,9.80367501003598,7.720951994531507,2.44,26.259878873640773,1.0379963605046179,1.0379581306298185,12.548103608870099,5.842875514746578,2016-10-31
2016-11-02,24,919.0191998107492,6.913658004453445,11.814159215172653,8.39062529319335,2.44,29.55844251281945,1.0321752115586147,1.0321811794666618,11.14068701934012,5.894427411795205,2016-10-31
