week,n_days,it_kw,cooling_kw,hvac_kw,pump_kw,plug_kw,aux_kw,pue
2020-01-27,7,1077.7269052100419,10.965729254862328,8.437365665969997,5.970548103216408,4.046029855185813,29.419672879234547,1.0273885892628971
2020-02-03,7,1041.0423776583466,8.173365899429113,7.7839401509235016,5.429483398972522,5.002573478271148,26.389362927596288,1.0253993968512969
2020-02-10,7,210.49254229566034,6.102481079965783,7.76786542251547,4.930212807067035,5.671662329682428,24.472221639230717,1.1238705437345942
2020-02-17,6,913.6523095922881,10.523830610473345,8.313315678664644,5.78953674163127,4.902391711719285,29.529074742488543,1.0334931631719357
2020-02-24,7,1109.8374971463868,11.429820068556428,8.241807448607178,5.955746678848578,4.540077864489713,30.167452060501894,1.0275329884612645
2020-03-02,7,1110.0883578710407,9.98459540077836,8.876885235672644,6.999798990172416,3.7775784109818953,29.638858037605313,1.0268028109269818
2020-03-09,7,1135.2204332778135,12.612953693409906,8.930499755832894,8.203305005371307,3.6966139098210804,33.443372364435184,1.02950231796657
2020-03-16,7,1053.9034017374968,12.876844201754864,8.473011751618833,7.790268624669392,3.3224194532164084,32.4625440312595,1.0310581997465638
2020-03-23,7,995.3968040733436,12.137656521417762,8.786095854458514,7.859056363452595,2.988845532416729,31.771654271745604,1.0326660295153676
2020-03-30,7,1049.3643174294045,11.913348448818933,8.33778409591554,8.313760137609684,3.3733675214345538,31.938260203778707,1.0305179830473934
2020-04-06,7,1088.62580127677,8.841739385988514,9.022319796574683,8.904249635213363,1.7431473820480623,28.511456199824618,1.0262204862222337
2020-04-13,7,1036.9474986773378,11.299313377020857,7.840943261681728,7.154949219836317,3.4977828362491663,29.792988694788068,1.0287587605105921
2020-04-20,7,1005.0452073302605,8.777586962972284,9.277144059052223,9.245999315294798,1.2149942281846051,28.515724565503913,1.0285660606807112
2020-04-27,7,961.7845506626746,8.549274677457028,9.011518659857197,8.338725033681811,1.1591397325124313,27.058658103508463,1.0283132276119482
2020-05-04,7,1131.8706314585982,9.204460294709959,9.212922201829008,9.076425222249975,2.641061609909721,30.134869328698667,1.0267704342450117
2020-05-11,7,1099.0881358479521,10.238211761670597,9.53118934816571,9.179678087109584,2.461770406371525,31.410849603317416,1.028716274841194
2020-05-18,7,1118.107166375684,8.332841663340547,9.528888267937466,9.507839524236797,2.609210060110803,29.97877951562561,1.0268863893224431
2020-05-25,7,1025.9053699275344,9.065138791363415,9.49609259452241,11.239228027659237,2.3736188233775612,32.174078236922625,1.0314911833296487
2020-06-01,7,1032.2523988901755,7.23114073201923,9.284293842514673,14.726261144802107,2.80747454745995,34.04917026679596,1.0334505936781557
2020-06-08,7,1082.5262312196112,9.318319620097057,9.081345174097274,12.719209368059737,3.524783030777157,34.643657193031224,1.0320124164728601
2020-06-15,7,1119.7496421788474,7.291621695648745,9.084476786818952,12.549745176293358,2.514191673655144,31.440035332416198,1.028165745861556
2020-06-22,7,1150.0206642979488,8.837253839342464,9.447718127067693,15.826595475949503,2.2672307317134988,36.37879817407316,1.0319546419224752
2020-06-29,7,1175.2999289754628,8.507172871628027,9.421352170717949,19.71082715476161,2.932072199007389,40.57142439611498,1.0345479902817156
2020-07-06,7,1098.3731807677707,8.543896726279058,9.394668947427812,19.29063194373332,2.69247448869718,39.921672106137365,1.0368015777736619
2020-07-13,7,1105.1703082469132,10.050498954002189,9.434464463876022,19.238478608306394,2.0259214295781596,40.74936345576277,1.036899214221726
2020-07-20,7,989.8926112169817,10.752992204179778,9.464165249285944,19.02156618587671,2.20896163497182,41.44768527431426,1.0420462598976161
2020-07-27,7,812.5035610116299,8.012186580311456,9.331565649184729,19.35024487025637,2.1258697930531816,38.819866892805734,1.0543382538131498
2020-08-03,7,994.7352685094172,6.944398451147602,8.196084462498128,14.799525420319194,2.644835332723322,32.58484366668824,1.03292676459632
