huc12_id,year_month,sui_frac,availab_mm/mo,strflow_mm/mo,consum_mm/mo
170703050705,2009-10,0.00498505596064813,6.64671759751658,6.64671759751658,0.0
170703050705,2009-11,0.0,6.47274102619456,6.47274102619456,0.0
170703050705,2009-12,0.0560906778131398,6.58865614589177,6.58865614589177,0.0
170703050705,2010-01,0.0385151683613408,6.87984648281438,6.87984648281438,0.0
170703050705,2010-02,0.03671440363865,6.67534894045997,6.67534894045997,0.0
170703050705,2010-03,0.0597103648953602,7.32012991302622,7.32012991302622,0.0
170703050705,2010-04,0.0224301828641922,7.52245489293008,7.52245489293008,0.0
170703050705,2010-05,0.0144855478892839,7.95756038288366,7.95756038288366,0.0
170703050705,2010-06,0.0173276068310556,7.56822503904892,7.56822503904892,0.0
170703050705,2010-07,0.0296500853202132,7.2944878182091,7.2944878182091,0.0
170703050705,2010-08,0.0332746239496707,6.77312997877068,6.77312997877068,0.0
170703050705,2010-09,0.0,6.35819357081515,6.35819357081515,0.0
170703050705,2010-10,0.0230118312006776,6.52629841694833,6.52629841694833,0.0
170703050705,2010-11,0.0,6.75101905740249,6.75101905740249,0.0
170703050705,2010-12,0.0,7.62565426505492,7.62565426505492,0.0
170703050705,2011-01,0.0,8.02411937254656,8.02411937254656,0.0
170703050705,2011-02,0.0,7.712110964923,7.712110964923,0.0
170703050705,2011-03,0.0,9.28463619233787,9.28463619233787,0.0
170703050705,2011-04,0.0,8.91490734830695,8.91490734830695,0.0
170703050705,2011-05,0.0,9.25500529228219,9.25500529228219,0.0
170703050705,2011-06,0.0,9.24207488225777,9.24207488225777,0.0
170703050705,2011-07,0.0,8.99754234054691,8.99754234054691,0.0
170703050705,2011-08,0.0,8.4556789486573,8.4556789486573,0.0
170703050705,2011-09,0.0,7.57721880426039,7.57721880426039,0.0
170703050705,2011-10,0.0,7.36233254264446,7.36233254264446,0.0
170703050705,2011-11,0.0,6.82411898460394,6.82411898460394,0.0
170703050705,2011-12,0.0196984682962383,6.84268028704614,6.84268028704614,0.0
170703050705,2012-01,0.0273650339049208,6.95963059463669,6.95963059463669,0.0
170703050705,2012-02,0.0,6.92977136342013,6.92977136342013,0.0
170703050705,2012-03,0.00630726646754154,7.73587162032076,7.73587162032076,0.0
170703050705,2012-04,0.0,7.9904057938992,7.9904057938992,0.0
170703050705,2012-05,0.0,8.07452429118683,8.07452429118683,0.0
170703050705,2012-06,0.0,8.85878226288256,8.85878226288256,0.0
170703050705,2012-07,0.0,8.79859941192083,8.79859941192083,0.0
