case_id,region,constraint,requested,achieved,satisfied,margin,feasibility
cold_dry_low_return_dry,A,mixed_T_65F_before_ech,18.333333333333332,18.333333333333368,True,3.552713678800501e-14,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,t_sa_min,12.222222222222221,12.222222222222221,True,0.0,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,t_sa_max,26.666666666666668,12.222222222222221,True,14.444444444444446,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,dp_min,5.499999999999999,4.626731146074487,False,-0.873268853925512,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,dp_max,,4.626731146074487,True,,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,rh_max,0.65,0.5972361498330886,True,0.05276385016691143,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,w_humid_target,0.006299068045362465,0.005923517706912935,False,-0.0003755503384495302,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,rh_physical_hi,1.001,0.5972361498330886,True,0.4037638501669113,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,rh_physical_lo,0.0,0.5972361498330886,True,0.5972361498330886,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,w_nondecreasing_if_spray,0.0034718951164642783,0.005923517706912935,True,0.0024516225904486566,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,t_nonincreasing_if_spray,18.333333333333368,12.222222222222221,True,6.111111111111146,PARTIALLY_FEASIBLE
cold_dry_low_return_dry,A,sat_equals_65F_after_ech,18.333333333333332,12.222222222222221,False,-6.111111111111111,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,mixed_T_65F_before_ech,18.333333333333332,18.333333333333368,True,3.552713678800501e-14,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,t_sa_min,12.222222222222221,12.222222222222221,True,0.0,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,t_sa_max,26.666666666666668,12.222222222222221,True,14.444444444444446,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,dp_min,5.499999999999999,4.626731146074487,False,-0.873268853925512,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,dp_max,,4.626731146074487,True,,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,rh_max,0.65,0.5972361498330886,True,0.05276385016691143,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,w_humid_target,0.006299068045362465,0.005923517706912935,False,-0.0003755503384495302,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,rh_physical_hi,1.001,0.5972361498330886,True,0.4037638501669113,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,rh_physical_lo,0.0,0.5972361498330886,True,0.5972361498330886,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,w_nondecreasing_if_spray,0.0034718951164642783,0.005923517706912935,True,0.0024516225904486566,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,t_nonincreasing_if_spray,18.333333333333368,12.222222222222221,True,6.111111111111146,PARTIALLY_FEASIBLE
cold_dry_medium_return_dry,A,sat_equals_65F_after_ech,18.333333333333332,12.222222222222221,False,-6.111111111111111,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,mixed_T_65F_before_ech,18.333333333333332,18.333333333333368,True,3.552713678800501e-14,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,t_sa_min,12.222222222222221,12.222222222222221,True,0.0,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,t_sa_max,26.666666666666668,12.222222222222221,True,14.444444444444446,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,dp_min,5.499999999999999,4.626731146074487,False,-0.873268853925512,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,dp_max,,4.626731146074487,True,,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,rh_max,0.65,0.5972361498330886,True,0.05276385016691143,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,w_humid_target,0.006299068045362465,0.005923517706912935,False,-0.0003755503384495302,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,rh_physical_hi,1.001,0.5972361498330886,True,0.4037638501669113,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,rh_physical_lo,0.0,0.5972361498330886,True,0.5972361498330886,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,w_nondecreasing_if_spray,0.0034718951164642783,0.005923517706912935,True,0.0024516225904486566,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,t_nonincreasing_if_spray,18.333333333333368,12.222222222222221,True,6.111111111111146,PARTIALLY_FEASIBLE
cold_dry_high_return_dry,A,sat_equals_65F_after_ech,18.333333333333332,12.222222222222221,False,-6.111111111111111,PARTIALLY_FEASIBLE
cold_dry_low_return_moist,A,mixed_T_65F_before_ech,18.333333333333332,18.333333333333314,True,-1.7763568394002505e-14,FEASIBLE
cold_dry_low_return_moist,A,t_sa_min,12.222222222222221,18.333333333333314,True,6.111111111111093,FEASIBLE
cold_dry_low_return_moist,A,t_sa_max,26.666666666666668,18.333333333333314,True,8.333333333333353,FEASIBLE
cold_dry_low_return_moist,A,dp_min,5.499999999999999,10.090847861533334,True,4.590847861533335,FEASIBLE
cold_dry_low_return_moist,A,dp_max,,10.090847861533334,True,,FEASIBLE
cold_dry_low_return_moist,A,rh_max,0.65,0.5861010464168817,True,0.06389895358311837,FEASIBLE
cold_dry_low_return_moist,A,w_humid_target,0.006299068045362465,0.008646946947427127,True,0.002347878902064662,FEASIBLE
cold_dry_low_return_moist,A,rh_physical_hi,1.001,0.5861010464168817,True,0.41489895358311824,FEASIBLE
cold_dry_low_return_moist,A,rh_physical_lo,0.0,0.5861010464168817,True,0.5861010464168817,FEASIBLE
cold_dry_low_return_moist,A,w_nondecreasing_if_spray,0.008646946947427125,0.008646946947427127,True,1.734723475976807e-18,FEASIBLE
cold_dry_low_return_moist,A,t_nonincreasing_if_spray,18.333333333333314,18.333333333333314,True,0.0,FEASIBLE
cold_dry_low_return_moist,A,sat_equals_65F_after_ech,18.333333333333332,18.333333333333314,True,-1.7763568394002505e-14,FEASIBLE
cold_dry_medium_return_moist,A,mixed_T_65F_before_ech,18.333333333333332,18.333333333333314,True,-1.7763568394002505e-14,FEASIBLE
cold_dry_medium_return_moist,A,t_sa_min,12.222222222222221,18.333333333333314,True,6.111111111111093,FEASIBLE
cold_dry_medium_return_moist,A,t_sa_max,26.666666666666668,18.333333333333314,True,8.333333333333353,FEASIBLE
cold_dry_medium_return_moist,A,dp_min,5.499999999999999,10.090847861533334,True,4.590847861533335,FEASIBLE
cold_dry_medium_return_moist,A,dp_max,,10.090847861533334,True,,FEASIBLE
