huc12_id,year_month,pscutot_mgd
170703051005,2009-01,9.07691606323737e-05
170703051005,2009-02,0.000129869089054535
170703051005,2009-03,0.000162435756064768
170703051005,2009-04,0.000283360454921838
170703051005,2009-05,0.000391959210438686
170703051005,2009-06,0.000437506916926874
170703051005,2009-07,0.000567125760213904
170703051005,2009-08,0.000471862305694695
170703051005,2009-09,0.000408595097020516
170703051005,2009-10,0.000172885942742896
170703051005,2009-11,0.000135557762811027
170703051005,2009-12,7.02706871976284e-05
170703051005,2010-01,0.000134968236637161
170703051005,2010-02,0.000185551038474965
170703051005,2010-03,0.000297705610441708
170703051005,2010-04,0.000339920959869805
170703051005,2010-05,0.000402387504077103
170703051005,2010-06,0.000530872730882303
170703051005,2010-07,0.000728121975856289
170703051005,2010-08,0.00063492320779377
170703051005,2010-09,0.000396216290214397
170703051005,2010-10,0.000283752058754837
170703051005,2010-11,0.000153377418808549
170703051005,2010-12,0.00011226994215135
170703051005,2011-01,9.37615742149105e-05
170703051005,2011-02,0.000140295600684649
170703051005,2011-03,0.000214756521219784
170703051005,2011-04,0.000264709970239507
170703051005,2011-05,0.000351049939208043
170703051005,2011-06,0.000504556346079444
170703051005,2011-07,0.000540326108044319
170703051005,2011-08,0.000547471635281375
170703051005,2011-09,0.000506308959854007
170703051005,2011-10,0.000226372219396024
170703051005,2011-11,0.000161049917045221
170703051005,2011-12,0.000118567315182874
170703051005,2012-01,0.000149365799952636
170703051005,2012-02,0.000184116733495547
170703051005,2012-03,0.000256390962602434
170703051005,2012-04,0.000375610455409026
170703051005,2012-05,0.000482002952312891
170703051005,2012-06,0.000521058923709889
170703051005,2012-07,0.000718962595246211
170703051005,2012-08,0.000689794574024876
170703051005,2012-09,0.000582150897949297
170703051005,2012-10,0.000322741872088299
170703051005,2012-11,0.000177831195444355
170703051005,2012-12,9.40040512830493e-05
170703051005,2013-01,8.44954332833897e-05
170703051005,2013-02,0.000131297419456709
170703051005,2013-03,0.000231140967459869
170703051005,2013-04,0.000332078907824268
170703051005,2013-05,0.000467132547425598
170703051005,2013-06,0.000537225527929568
170703051005,2013-07,0.000716485092140611
170703051005,2013-08,0.000552909797692489
170703051005,2013-09,0.000375911024824554
170703051005,2013-10,0.00023216699603395
170703051005,2013-11,0.000135501629598942
170703051005,2013-12,8.44825894345614e-05
170703051005,2014-01,0.000146915102528337
170703051005,2014-02,0.000121757430340234
170703051005,2014-03,0.000274569915496694
170703051005,2014-04,0.000377484487281726
170703051005,2014-05,0.000496790624486676
170703051005,2014-06,0.000594128851811143
170703051005,2014-07,0.000726779571020184
170703051005,2014-08,0.000603179325402219
170703051005,2014-09,0.000480749065233108
170703051005,2014-10,0.000295794940283972
170703051005,2014-11,0.000127140452393418
170703051005,2014-12,8.6282171166402e-05
170703051005,2015-01,0.000130318635302183
170703051005,2015-02,0.000217643644412737
170703051005,2015-03,0.000308876541309523
170703051005,2015-04,0.00037716083229519
170703051005,2015-05,0.000475602549926112
170703051005,2015-06,0.000751363982483998
170703051005,2015-07,0.000702890664933347
170703051005,2015-08,0.000663998916428608
170703051005,2015-09,0.000466577827593487
170703051005,2015-10,0.000332531009449614
170703051005,2015-11,0.000149222173880082
170703051005,2015-12,0.000131138418696799
170703051005,2016-01,0.000119162510310499
170703051005,2016-02,0.000250810706254161
170703051005,2016-03,0.000264843252603029
170703051005,2016-04,0.000456030898644381
170703051005,2016-05,0.000515649493249933
170703051005,2016-06,0.000648696306670789
170703051005,2016-07,0.000663125376134503
170703051005,2016-08,0.000680522531831668
170703051005,2016-09,0.000464020429713333
170703051005,2016-10,0.000246381768364052
170703051005,2016-11,0.000219331212541212
170703051005,2016-12,7.92280658214762e-05
170703051005,2017-01,7.79651768605422e-05
170703051005,2017-02,0.000227696185235953
170703051005,2017-03,0.000315741342541945
170703051005,2017-04,0.000382637011626211
170703051005,2017-05,0.000586254363570454
170703051005,2017-06,0.000718169641891202
170703051005,2017-07,0.000811674832491357
170703051005,2017-08,0.000770057680088071
170703051005,2017-09,0.000539374207647417
170703051005,2017-10,0.000328325815335743
170703051005,2017-11,0.000204888257633473
170703051005,2017-12,0.000114289914838484
170703051005,2018-01,0.000149850492944469
170703051005,2018-02,0.000227997267687153
170703051005,2018-03,0.000280798788754398
170703051005,2018-04,0.000433260439020683
170703051005,2018-05,0.00060731600264812
170703051005,2018-06,0.000720647803119625
170703051005,2018-07,0.000820010523093098
170703051005,2018-08,0.000722739141147277
170703051005,2018-09,0.000525339029117393
170703051005,2018-10,0.000321376950857552
170703051005,2018-11,0.000210102108644754
170703051005,2018-12,0.000145955122203494
170703051005,2019-01,0.000155553232094723
170703051005,2019-02,0.000135370515859429
170703051005,2019-03,0.000222148738836126
170703051005,2019-04,0.000392379619501653
170703051005,2019-05,0.000577888926368336
170703051005,2019-06,0.0007333928889638
170703051005,2019-07,0.000727863690980169
170703051005,2019-08,0.000705121523330712
170703051005,2019-09,0.000441968458336183
170703051005,2019-10,0.00032641425209875
170703051005,2019-11,0.000196668595456092
170703051005,2019-12,0.000127721050178863
170703051005,2020-01,0.000177852804222022
170703051005,2020-02,0.000246944557825894
170703051005,2020-03,0.000260204463795088
170703051005,2020-04,0.000436974999548265
170703051005,2020-05,0.000516570552514129
170703051005,2020-06,0.00065044128873005
170703051005,2020-07,0.000716870475288716
170703051005,2020-08,0.000670397981010834
170703051005,2020-09,0.000566024379598377
170703051005,2020-10,0.000349924444778133
170703051005,2020-11,0.000205330416780344
170703051005,2020-12,0.000151584066309799
