huc12_id,year_month,pscutot_mgd
170703051002,2009-01,0.0174494267777084
170703051002,2009-02,0.0238239968153368
170703051002,2009-03,0.0296697517704501
170703051002,2009-04,0.051495926804862
170703051002,2009-05,0.0708995728713246
170703051002,2009-06,0.078394155373783
170703051002,2009-07,0.100610437575957
170703051002,2009-08,0.084679313140012
170703051002,2009-09,0.0757559431435331
170703051002,2009-10,0.0324741149739006
170703051002,2009-11,0.0260833998057386
170703051002,2009-12,0.0132313498489123
170703051002,2010-01,0.017401243428332
170703051002,2010-02,0.022744904222582
170703051002,2010-03,0.0373048005718094
170703051002,2010-04,0.0435025689394662
170703051002,2010-05,0.0498029717428274
170703051002,2010-06,0.0612955072117035
170703051002,2010-07,0.0861375933318162
170703051002,2010-08,0.0758443021600039
170703051002,2010-09,0.0495787598582952
170703051002,2010-10,0.0352618788904201
170703051002,2010-11,0.0182105111978007
170703051002,2010-12,0.0137873523284149
170703051002,2011-01,0.0113658094356307
170703051002,2011-02,0.0167692149186958
170703051002,2011-03,0.0263348279740669
170703051002,2011-04,0.0323098450062733
170703051002,2011-05,0.0420555619200791
170703051002,2011-06,0.0587282512513839
170703051002,2011-07,0.0637933705636961
170703051002,2011-08,0.0657233390079156
170703051002,2011-09,0.0617513857826526
170703051002,2011-10,0.027162219019287
170703051002,2011-11,0.0194235705312702
170703051002,2011-12,0.0135339404576005
170703051002,2012-01,0.0224029832889337
170703051002,2012-02,0.0265188656292426
170703051002,2012-03,0.0382265923425072
170703051002,2012-04,0.0566560217859265
170703051002,2012-05,0.070687371319799
170703051002,2012-06,0.0738693850931129
170703051002,2012-07,0.103086781544761
170703051002,2012-08,0.0994875510605183
170703051002,2012-09,0.0851082789054371
170703051002,2012-10,0.0469095168253221
170703051002,2012-11,0.026231439749158
170703051002,2012-12,0.0131147322576666
170703051002,2013-01,0.0142256600441478
170703051002,2013-02,0.0206843140541871
170703051002,2013-03,0.0383340286525014
170703051002,2013-04,0.0554906113838891
170703051002,2013-05,0.0780042936599105
170703051002,2013-06,0.0870622638735173
170703051002,2013-07,0.117921939112326
170703051002,2013-08,0.0917779845111072
170703051002,2013-09,0.0628731168310341
170703051002,2013-10,0.0383828252158173
170703051002,2013-11,0.0221225046259024
170703051002,2013-12,0.0132889262114986
170703051002,2014-01,0.0245965341595963
170703051002,2014-02,0.0213590425766454
170703051002,2014-03,0.0459389833024372
170703051002,2014-04,0.0620949199286509
170703051002,2014-05,0.0803248935127973
170703051002,2014-06,0.0934157874134867
170703051002,2014-07,0.115045893769771
170703051002,2014-08,0.092999827662441
170703051002,2014-09,0.0782522408431287
170703051002,2014-10,0.0486918371914
170703051002,2014-11,0.0215877291161836
170703051002,2014-12,0.0146953396761559
170703051002,2015-01,0.0231555195435799
170703051002,2015-02,0.0349391301648053
170703051002,2015-03,0.0515375153896134
170703051002,2015-04,0.0637048274943883
170703051002,2015-05,0.0786911254693346
170703051002,2015-06,0.121712361804134
170703051002,2015-07,0.111985729430783
170703051002,2015-08,0.107432965063472
170703051002,2015-09,0.0761699100762523
170703051002,2015-10,0.0537558030201668
170703051002,2015-11,0.0239673481460969
170703051002,2015-12,0.0191536291483944
170703051002,2016-01,0.023094893068427
170703051002,2016-02,0.0457271671092885
170703051002,2016-03,0.0495923877458029
170703051002,2016-04,0.0842402189297174
170703051002,2016-05,0.0934545419795112
170703051002,2016-06,0.115497059409786
170703051002,2016-07,0.117040489927623
170703051002,2016-08,0.123202602779613
170703051002,2016-09,0.0855732533135859
170703051002,2016-10,0.0456467632674222
170703051002,2016-11,0.0397290483752699
170703051002,2016-12,0.0136347557781621
170703051002,2017-01,0.0150962628792759
170703051002,2017-02,0.0410476082227139
170703051002,2017-03,0.0561340809526742
170703051002,2017-04,0.0701555055618476
170703051002,2017-05,0.10325849635936
170703051002,2017-06,0.125710467161562
170703051002,2017-07,0.141045777027754
170703051002,2017-08,0.133986773456289
170703051002,2017-09,0.0929618117531496
170703051002,2017-10,0.0560963867764395
170703051002,2017-11,0.0375312054384936
170703051002,2017-12,0.0196402782473758
170703051002,2018-01,0.0236995448447308
170703051002,2018-02,0.0311786404588488
170703051002,2018-03,0.0416302484416621
170703051002,2018-04,0.0636919496434437
170703051002,2018-05,0.0889426482070038
170703051002,2018-06,0.103912861281502
170703051002,2018-07,0.12089716940295
170703051002,2018-08,0.10733632099084
170703051002,2018-09,0.0768229969278404
170703051002,2018-10,0.0453116794223632
170703051002,2018-11,0.031309612957032
170703051002,2018-12,0.0202575040149683
170703051002,2019-01,0.0192472894060564
170703051002,2019-02,0.0155891977488442
170703051002,2019-03,0.0269098868577548
170703051002,2019-04,0.0505382968214372
170703051002,2019-05,0.072551382372602
170703051002,2019-06,0.0901858749054625
170703051002,2019-07,0.0901175105402824
170703051002,2019-08,0.0887799582740788
170703051002,2019-09,0.0534994066383511
170703051002,2019-10,0.0405591493250291
170703051002,2019-11,0.0249910628118612
170703051002,2019-12,0.0145796905472643
170703051002,2020-01,0.0212286560553326
170703051002,2020-02,0.0302058443484087
170703051002,2020-03,0.0334501574573833
170703051002,2020-04,0.0566491137037935
170703051002,2020-05,0.0664105933408162
170703051002,2020-06,0.0803478868854785
170703051002,2020-07,0.0897240136560859
170703051002,2020-08,0.0827038537638118
170703051002,2020-09,0.0702268332936724
170703051002,2020-10,0.0410867312721673
170703051002,2020-11,0.0242164947311905
170703051002,2020-12,0.0176513352904336
