scenario_id,time,day,hour_of_day,grid_price_per_mwh,grid_emissions_kg_per_mwh,grid_water_m3_per_mwh,pue,site_wue_m3_per_mwh_it,policy,arriving_flexible_it_mwh,processed_flexible_it_mwh,queued_flexible_it_mwh,fixed_it_energy_mwh,total_it_energy_mwh,it_utilization,dc_energy_mwh,grid_energy_mwh,auxiliary_energy_mwh,site_water_consumption_m3,site_water_discharge_m3,site_water_withdrawal_m3,indirect_grid_water_consumption_m3,total_water_footprint_m3,grid_co2e_metric_tons,heat_rejected_mwh_thermal,electricity_cost_usd,carbon_externality_usd,water_externality_usd,delay_cost_usd,modeled_objective_cost_usd
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,87,3,15,37.47705801412919,358.2556177280334,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,3.5294261635064066,1.6981327696226467,4.707997199040946,1.0,2.6981327696226467,0.26981327696226465,3.372665962028308,3.372665962028308,0.6745331924056615,0.9713277970641527,0.3237759323547176,1.2951037294188703,15.244450148367951,16.215777945432105,1.2082765276167635,3.372665962028308,126.39759792121374,60.413826380838174,0.0,2.353998599520473,189.1654229015724
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,88,3,16,32.65814397059334,401.4276679963713,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,1.9064031837414044,4.245979514655484,2.368420868126867,1.0,5.245979514655484,0.5245979514655483,6.557474393319355,6.557474393319355,1.3114948786638712,1.8885526252759741,0.629517541758658,2.518070167034632,29.63978425780348,31.528336883079454,2.6323516536561082,6.557474393319355,214.15494282050273,131.61758268280542,0.0,1.1842104340634334,346.9567359373716
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,89,3,17,40.15682146360709,381.69772832521517,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,1.478409607272931,0.536577695982442,3.3102527794173557,1.0,1.536577695982442,0.1536577695982442,1.9207221199780524,1.9207221199780524,0.38414442399561044,0.5531679705536791,0.18438932351789303,0.7375572940715721,8.681663982300796,9.234831952854474,0.733135269939614,1.9207221199780524,77.13009525315957,36.6567634969807,0.0,1.6551263897086779,115.44198513984895
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,90,3,18,41.24573319002561,374.46757276402616,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,7.980164255492566,6.294360451464556,4.996056583445366,1.0,7.294360451464556,0.7294360451464555,9.117950564330695,9.117950564330695,1.823590112866139,2.62596976252724,0.8753232541757466,3.5012930167029865,41.213136550774735,43.839106313301976,3.4143768164072976,9.117950564330695,376.0765562162273,170.71884082036487,0.0,2.498028291722683,549.2934253283148
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,91,3,19,44.778464190774265,428.39738155839996,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,1.2814589119677335,0.42994055084064187,5.847574944572438,1.0,1.4299405508406418,0.14299405508406418,1.7874256885508022,1.7874256885508022,0.35748513771016044,0.5147785983026311,0.171592866100877,0.686371464403508,8.079164112249625,8.593942710552255,0.7657284847053837,1.7874256885508022,80.03817718844213,38.28642423526919,0.0,2.923787472286219,121.24838889599755
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,92,3,20,42.2836482529251,397.78720983804413,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.853546255474476,0.3929126778823502,8.308208522164563,1.0,1.3929126778823502,0.13929126778823503,1.7411408473529377,1.7411408473529377,0.34822816947058755,0.501448564037646,0.167149521345882,0.668598085383528,7.8699566300352775,8.371405194072924,0.692603559603573,1.7411408473529377,73.62178714827157,34.63017798017865,0.0,4.154104261082281,112.4060693895325
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,93,3,21,40.998563436806826,386.5782516859791,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,5.526510303224639,4.77608954152676,9.058629283862441,1.0,5.77608954152676,0.577608954152676,7.22011192690845,7.22011192690845,1.4440223853816896,2.0793922349496334,0.6931307449832111,2.7725229799328446,32.63490590962619,34.71429814457582,2.7911382456813545,7.22011192690845,296.01421685620164,139.55691228406772,0.0,4.5293146419312205,440.10044378220056
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,94,3,22,41.14011539056732,410.40424220643496,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.1579253336845308,1.2040812868331878,10.012473330713783,1.0,2.204081286833188,0.22040812868331877,2.7551016085414846,2.7551016085414846,0.5510203217082967,0.7934692632599476,0.2644897544199825,1.05795901767993,12.45305927060751,13.246528533867457,1.130705387855198,2.7551016085414846,113.3451980881343,56.5352693927599,0.0,5.006236665356892,174.88670414625108
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,95,3,23,41.81834830046045,393.4977831112861,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,5.13632546885604,1.8199773770568028,13.328821422513021,1.0,2.819977377056803,0.28199773770568026,3.5249717213210037,3.5249717213210037,0.7049943442642008,1.015191855740449,0.3383972852468163,1.3535891409872651,15.932872180370936,16.948064036111383,1.3870685578697892,3.5249717213210037,147.40849519147534,69.35342789348947,0.0,6.664410711256511,223.42633379622131
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,96,4,0,40.089939288395776,356.00714343906964,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,6.6298628981026155,2.584939193079607,17.373745127536026,1.0,3.584939193079607,0.3584939193079607,4.481173991349508,4.481173991349508,0.8962347982699015,1.2905781095086584,0.43019270316955277,1.720770812678211,20.254906440899777,21.545484550408435,1.5953299519137927,4.481173991349508,179.64999325393995,79.76649759568963,0.0,8.686872563768013,268.1033634133976
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,97,4,1,31.87865995216604,339.42142703237545,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.03117749560985,1.6413079909052364,19.76361463224063,1.0,2.6413079909052364,0.2641307990905236,3.3016349886315455,3.3016349886315455,0.6603269977263091,0.9508708767258851,0.31695695890862835,1.2678278356345134,14.923390148614585,15.87426102534047,1.1206456593813399,3.3016349886315455,105.25169908875863,56.03228296906699,0.0,9.881807316120314,171.16578937394593
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,98,4,2,31.69783921409633,331.6998300371587,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,3.5102889473112056,2.9461546224080584,20.327748957143772,1.0,3.9461546224080584,0.39461546224080585,4.932693278010073,4.932693278010073,0.9865386556020148,1.420615664066901,0.473538554688967,1.894154218755868,22.29577361660553,23.71638928067243,1.6361735219413762,4.932693278010073,156.35571841881708,81.80867609706881,0.0,10.163874478571886,248.32826899445777
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,99,4,3,27.757079547050093,329.334290410646,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.548883493100753,3.691916935390862,21.1847155148537,1.0,4.6919169353908625,0.46919169353908624,5.864896169238579,5.864896169238579,1.172979233847716,1.6890900967407105,0.5630300322469035,2.252120128987614,26.50933068495837,28.19842078169908,1.9315114182283035,5.864896169238579,162.7923895047446,96.57557091141517,0.0,10.59235775742685,269.9603181735866
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,100,4,4,24.80189171812063,314.71307013822184,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.0766850077795387,9.0,14.261400522633245,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,3.933913376727773,12.5,310.02364647650785,196.69566883638865,0.0,7.130700261316623,513.8500155742131
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,101,4,5,25.509810523816363,294.78046274280456,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.36368587214304,3.2935179266304755,13.331568468145807,1.0,4.293517926630475,0.4293517926630475,5.366897408288094,5.366897408288094,1.0733794816576188,1.5456664535869709,0.515222151195657,2.060888604782628,24.25837628546218,25.80404273904915,1.5820565015083228,5.366897408288094,136.90853598619037,79.10282507541613,0.0,6.665784234072904,222.67714529567942
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,102,4,6,26.84585976351196,318.175595904156,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,3.548798310062974,0.517272011873334,16.363094766335443,1.0,1.517272011873334,0.1517272011873334,1.8965900148416677,1.8965900148416677,0.3793180029683336,0.5462179242744002,0.18207264142480006,0.7282905656992003,8.572586867084338,9.118804791358738,0.6034486581581197,1.8965900148416677,50.91558956731648,30.172432907905982,0.0,8.181547383167722,89.26956985839018
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,103,4,7,16.291865425063445,289.053268261185,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,1.1167408197104507,9.0,8.479835586045894,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,3.6131658532648125,12.5,203.64831781329306,180.65829266324062,0.0,4.239917793022947,388.54652826955663
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,104,4,8,20.488854258537437,280.3820147210715,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,8.528931911577246,9.0,8.008767497623111,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,3.5047751840133943,12.5,256.11067823171794,175.2387592006697,0.0,4.004383748811556,435.3538211811992
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,105,4,9,15.204396103648216,306.19562045647945,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.7324859654482005,9.0,1.7412534630713115,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,3.8274452557059933,12.5,190.0549512956027,191.37226278529965,0.0,0.8706267315356557,382.297840812438
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,106,4,10,21.68833747304415,297.01417855623066,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.051832576736722,5.793086039808033,0.0,1.0,6.793086039808033,0.6793086039808033,8.49135754976004,8.49135754976004,1.6982715099520078,2.4455109743308916,0.8151703247769638,3.2606812991078553,38.38093612491538,40.82644709924627,2.522053587469226,8.49135754976004,184.16342814347706,126.10267937346129,0.0,0.0,310.26610751693835
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,107,4,11,24.212716952900276,293.5337056405621,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.436576906908063,4.436576906908063,0.0,1.0,5.436576906908063,0.5436576906908063,6.7957211336350785,6.7957211336350785,1.3591442267270155,1.9571676864869025,0.6523892288289675,2.60955691531587,30.71665952403055,32.67382721051745,1.9947732068557862,6.7957211336350785,164.54287229954875,99.7386603427893,0.0,0.0,264.28153264233805
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,108,4,12,26.834104501847968,297.98063560431507,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,5.357510002848487,3.132060416767952,2.2254495860805377,1.0,4.132060416767953,0.41320604167679525,5.165075520959941,5.165075520959941,1.0330151041919882,1.487541750036463,0.4958472500121543,1.9833890000486172,23.34614135473893,24.833683104775393,1.5390924866799318,5.165075520959941,138.6001762893759,76.95462433399659,0.0,1.1127247930402688,216.66752541641276
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,109,4,13,23.215711525391903,322.63697335280807,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,6.774550413919462,9.0,0.0,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,4.0329621669101,12.5,290.1963940673988,201.64810834550502,0.0,0.0,491.8445024129038
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,110,4,14,30.379559094424824,346.7993047339647,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,5.165355225683261,4.189885456875581,0.9754697688076803,1.0,5.189885456875581,0.5189885456875581,6.487356821094476,6.487356821094476,1.2974713642188949,1.868358764475209,0.6227862548250697,2.4911450193002787,29.322852831347028,31.19121159582224,2.2498108351167074,6.487356821094476,197.0830399130596,112.49054175583537,0.0,0.48773488440384016,310.0613165532988
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,111,4,15,30.76555088433935,363.886154531917,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.338945268140979,2.841251931532739,2.47316310541592,1.0,3.841251931532739,0.3841251931532739,4.801564914415924,4.801564914415924,0.9603129828831851,1.382850695351786,0.4609502317839287,1.8438009271357148,21.703073413159977,23.08592410851176,1.7472229924421838,4.801564914415924,147.72278969892164,87.3611496221092,0.0,1.23658155270796,236.3205208737388
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,112,4,16,35.498860151834556,357.64921970125755,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.4621335569185288,1.7842491672971255,3.1510474950374032,1.0,2.7842491672971255,0.27842491672971253,3.480311459121407,3.480311459121407,0.6960622918242816,1.002329700226965,0.33410990007565505,1.3364396003026202,15.73100779522876,16.733337495455725,1.2447306776721163,3.480311459121407,123.5470897721781,62.236533883605816,0.0,1.5755237475187016,187.35914740330261
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,113,4,17,42.14624601245114,366.60058574801917,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,3.3909189231001022,1.9676601311670043,4.574306286970502,1.0,2.9676601311670043,0.2967660131167004,3.7095751639587555,3.7095751639587555,0.7419150327917512,1.0683576472201215,0.3561192157400405,1.424476862960162,16.767279741093574,17.835637388313696,1.3599324279835838,3.7095751639587555,156.34466746188448,67.99662139917919,0.0,2.287153143485251,226.62844200454893
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,114,4,18,44.04309160683854,402.4371630084278,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.7454658568429093,0.3783171142428883,6.941455029570496,1.0,1.3783171142428883,0.13783171142428882,1.7228963928036103,1.7228963928036103,0.344579278560722,0.49619416112743975,0.1653980537091466,0.6615922148365864,7.787491695472318,8.283685856599758,0.6933575364773388,1.7228963928036103,75.88168365734109,34.66787682386694,0.0,3.470727514785248,114.02028799599329
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,115,4,19,42.21111989180066,400.1013333618451,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,5.06195337128697,2.783477684838005,9.219930716019462,1.0,3.783477684838005,0.3783477684838005,4.7293471060475065,4.7293471060475065,0.9458694212095016,1.3620519665416817,0.45401732218056057,1.8160692887222423,21.376648919334727,22.73870088587641,1.8922180830605908,4.7293471060475065,199.63103770331176,94.61090415302954,0.0,4.609965358009731,298.85190721435106
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,116,4,20,44.9865343412583,391.20085030162727,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.9512224165892107,0.7464950455788628,11.424658087029808,1.0,1.7464950455788628,0.17464950455788628,2.1831188069735785,2.1831188069735785,0.4366237613947157,0.6287382164083906,0.20957940546946352,0.8383176218778541,9.867697007520574,10.496435223928964,0.854037933597538,2.1831188069735785,98.21094918096374,42.7018966798769,0.0,5.712329043514904,146.62517490435553
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,117,4,21,46.62678332853527,384.67074585305073,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,8.253611766827229,3.9544651181509995,15.72380473570598,1.0,4.954465118150999,0.4954465118150999,6.193081397688749,6.193081397688749,1.2386162795377498,1.7836074425343595,0.5945358141781198,2.3781432567124794,27.992727917553143,29.776335360087504,2.382297240377585,6.193081397688749,288.76346446601565,119.11486201887924,0.0,7.86190236785299,415.74022885274786
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,118,4,22,42.68077392818118,417.828040650377,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.3901648925669905,1.3487524540964553,18.76521717417649,1.0,2.3487524540964553,0.23487524540964552,2.935940567620569,2.935940567620569,0.5871881135241139,0.8455508834747238,0.2818502944915746,1.1274011779662985,13.270451365644972,14.116002249119695,1.2267182948348578,2.935940567620569,125.30821563318945,61.33591474174289,0.0,9.382608587088246,196.02673896202057
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,119,4,23,39.2614768804942,371.608495516947,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.527195970680216,4.721271255787627,18.571141889069082,1.0,5.721271255787627,0.5721271255787628,7.151589069734534,7.151589069734534,1.4303178139469068,2.059657652083546,0.6865525506945153,2.746210202778061,32.32518259520009,34.384840247283634,2.657591254759493,7.151589069734534,280.78194892017746,132.87956273797465,0.0,9.285570944534541,422.94708260268663
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,120,5,0,41.278824503399576,335.0682256872617,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,7.894174916288722,0.9702349995651679,25.495081805792644,1.0,1.970234999565168,0.1970234999565168,2.46279374945646,2.46279374945646,0.492558749891292,0.7092845998434605,0.23642819994782016,0.9457127997912806,11.131827747543198,11.841112347386659,0.8252039318640545,2.46279374945646,101.66123097188265,41.26019659320272,0.0,12.747540902896322,155.6689684679817
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,121,5,1,36.254570009022586,352.0400627905054,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.643993315293613,2.3301424587519888,27.80893266233429,1.0,3.3301424587519888,0.3330142458751989,4.162678073439986,4.162678073439986,0.8325356146879974,1.1988512851507158,0.3996170950502386,1.5984683802009545,18.815304891948735,20.01415617709945,1.4654294503504728,4.162678073439986,150.91610363855324,73.27147251752363,0.0,13.904466331167145,238.09204248724404
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,122,5,2,28.395456750361824,350.26199961255884,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.747824898623227,3.6613183503079147,26.8954392106496,1.0,4.661318350307915,0.4661318350307915,5.826647937884894,5.826647937884894,1.165329587576979,1.6780746061108494,0.5593582020369497,2.237432808147799,26.336448679239716,28.014523285350567,2.0408533577619554,5.826647937884894,165.4503295197954,102.04266788809777,0.0,13.4477196053248,280.9407170132179
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,123,5,3,23.964561076862037,330.04386966012396,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,5.04044264482099,8.94050297857507,22.995378876895522,1.0,9.94050297857507,0.994050297857507,12.425628723218837,12.425628723218837,2.485125744643767,3.578581072287025,1.1928603574290084,4.771441429716034,56.16384182894914,59.74242290123616,4.10100258677113,12.425628723218837,297.77473845598905,205.05012933855647,0.0,11.497689438447761,514.3225572329933
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,124,5,4,26.54860285458031,342.9111645590708,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,6.007610565419425,2.419756841598697,26.583232600716222,1.0,3.419756841598697,0.3419756841598697,4.274696051998371,4.274696051998371,0.8549392103996745,1.2311124629755308,0.4103708209918436,1.6414832839673743,19.321626155032636,20.552738618008167,1.465841001326824,4.274696051998371,113.48720780854714,73.29205006634119,0.0,13.291616300358111,200.07087417524644
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,125,5,5,21.541428624546683,304.9494086539627,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,1.8117883335745408,5.943310041488953,22.451710892801806,1.0,6.943310041488953,0.6943310041488953,8.679137551861192,8.679137551861192,1.7358275103722391,2.499591614936023,0.8331972049786743,3.3327888199146973,39.229701734412586,41.72929334934861,2.646697864066472,8.679137551861192,186.9610220960407,132.3348932033236,0.0,11.225855446400903,330.5217707457652
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,126,5,6,22.772428545503324,276.89979081642093,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.085277653628993,1.1521627229914468,23.38482582343936,1.0,2.152162722991447,0.2152162722991447,2.6902034037393086,2.6902034037393086,0.5380406807478617,0.7747785802769208,0.2582595267589736,1.0330381070358945,12.159719384901674,12.934497965178595,0.744916759749038,2.6902034037393086,61.26246478452323,37.2458379874519,0.0,11.69241291171968,110.20071568369482
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,127,5,7,16.725254863657998,318.98892383464573,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,1.4741144982710166,9.0,15.85894032171039,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,3.9873615479330713,12.5,209.065685795725,199.36807739665358,0.0,7.929470160855195,416.3632333532338
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,128,5,8,13.78224608873887,308.824586792583,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.381574376066869,9.0,9.24051469777726,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,3.8603073349072874,12.5,172.27807610923585,193.01536674536436,0.0,4.62025734888863,369.9137002034889
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,129,5,9,18.218957026892863,310.4778227488837,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.41958656661946,9.0,2.6601012643967246,1.0,10.0,1.0,12.5,12.5,2.5,3.5999999999999996,1.2,4.8,56.49999999999999,60.099999999999994,3.880972784361046,12.5,227.73696283616079,194.0486392180523,0.0,1.3300506321983623,423.11565268641147
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,130,5,10,20.64159750434991,331.3251389866965,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.629542663286703,7.289643927683427,0.0,1.0,8.289643927683427,0.8289643927683427,10.362054909604284,10.362054909604284,2.072410981920857,2.9842718139660334,0.9947572713220111,3.9790290852880443,46.83648819141136,49.820760005377394,3.4332092831124204,10.362054909604284,213.88936676202454,171.660464155621,0.0,0.0,385.5498309176455
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,131,5,11,21.0713355068687,338.9766857660321,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.1067072460266623,2.1067072460266623,0.0,1.0,3.1067072460266623,0.3106707246026662,3.883384057533328,3.883384057533328,0.7766768115066656,1.1184146085695983,0.3728048695231994,1.4912194780927976,17.55289594005064,18.671310548620237,1.3163766573792937,3.883384057533328,81.82808837830986,65.81883286896468,0.0,0.0,147.64692124727452
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,132,5,12,26.708717790509237,318.8294568648677,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,1.8104946646176951,1.8104946646176951,0.0,1.0,2.8104946646176954,0.28104946646176954,3.5131183307721194,3.5131183307721194,0.7026236661544241,1.0117780792623703,0.3372593597541234,1.3490374390164936,15.879294855089979,16.891072934352348,1.1200856093020854,3.5131183307721194,93.83088606125742,56.00428046510427,0.0,0.0,149.8351665263617
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,133,5,13,27.954322821890205,296.30741895027325,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,3.150899329269168,3.150899329269168,0.0,1.0,4.150899329269167,0.41508993292691676,5.188624161586459,5.188624161586459,1.0377248323172914,1.4943237585369002,0.4981079195123001,1.9924316780492004,23.45258121037079,24.946904968907692,1.5374278332227092,5.188624161586459,145.04447481444728,76.87139166113546,0.0,0.0,221.91586647558273
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,134,5,14,38.4084946637057,328.3797847675738,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.045384571180749,0.341563769440372,3.7038208017403322,1.0,1.341563769440372,0.1341563769440372,1.6769547118004648,1.6769547118004648,0.3353909423600929,0.48296295699853387,0.16098765233284462,0.6439506093313785,7.5798352973381,8.062798254336634,0.5506780273260055,1.6769547118004648,64.40930609946429,27.533901366300274,0.0,1.8519104008701661,93.79511786663473
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,135,5,15,29.88770217360526,360.33638173943365,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,2.4679499209637745,4.6046047677112005,1.567165954992906,1.0,5.6046047677112005,0.5604604767711201,7.005755959639001,7.005755959639001,1.4011511919278004,2.017657716376032,0.672552572125344,2.690210288501376,31.66601693756828,33.68367465394431,2.524428753845791,7.005755959639001,209.38594762265058,126.22143769228956,0.0,0.783582977496453,336.3909682924366
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,136,5,16,38.949353715850194,362.09781944106265,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,4.727015223914208,3.4294009412526614,2.864780237654452,1.0,4.429400941252661,0.4429400941252661,5.536751176565826,5.536751176565826,1.1073502353131648,1.594584338850958,0.5315281129503193,2.1261124518012773,25.02611531807753,26.620699656928487,2.0048455278222237,5.536751176565826,215.65288001271207,100.24227639111119,0.0,1.432390118827226,317.3275465226505
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,137,5,17,47.28049747705328,371.50242110113726,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,3.634602331934037,0.0,6.499382569588489,1.0,1.0,0.1,1.25,1.25,0.25,0.36,0.12,0.48,5.6499999999999995,6.01,0.46437802637642156,1.25,59.1006218463166,23.21890131882108,0.0,3.2496912847942445,85.56921444993192
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,138,5,18,45.9426468860415,389.5343937947202,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,3.3767271342855687,2.5469923481297894,7.329117355744249,1.0,3.5469923481297894,0.35469923481297894,4.433740435162237,4.433740435162237,0.8867480870324478,1.2769172453267241,0.4256390817755747,1.7025563271022988,20.04050676693331,21.317424012260034,1.727094392654061,4.433740435162237,203.69777119702263,86.35471963270305,0.0,3.6645586778721246,293.71704950759784
electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,139,5,19,41.84344178923126,384.9658907942907,4.52,1.25,0.36,electricity_cost_usd__vs__total_water_footprint_m3__alpha_0.40,5.944203170714786,3.716610905559378,9.556709620899657,1.0,4.716610905559378,0.4716610905559378,5.895763631949222,5.895763631949222,1.1791527263898445,1.697979926001376,0.5659933086671253,2.263973234668501,26.648851616410482,28.34683154241186,2.269667898485915,5.895763631949222,246.69904233653395,113.48339492429575,0.0,4.778354810449828,364.96079207127957
