scenario_id,time,urgent_0h,short_4h,flexible_12h
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,99,1.2428921911906623,2.0453792609131387,0.4036454832870362
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,100,1.047905782580699,4.339188909031748,-0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,101,0.5155252766916196,5.001539874407515,3.4829348489008662
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,102,0.5172720118733309,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,103,0.3765284176699447,3.305991301910126,5.317480280419929
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,104,1.2455761272928882,3.455452538988604,4.298971333718508
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,105,1.0537277926917459,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,106,1.2511934196948533,3.8080294111363866,2.0231355582112935
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,107,2.194060126012157,5.339221690353182,1.4667181836346603
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,108,0.25484714931978786,1.7623129086984441,3.3403499448302556
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,109,1.543338863400862,2.5765559240160663,2.654655626502534
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,110,2.7977227649377983,1.392162691937783,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,111,1.4853519158813975,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,112,4.3520742565306136e-14,3.1401491829484236,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,113,1.4602519340533333,0.5074081971136709,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,114,0.3783171142429036,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,115,0.41632894223803874,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,116,0.7464950455788535,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,117,3.9544651181510577,2.367148742599884,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,118,1.348752454096518,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,119,0.33650367471778964,3.2216651212544605,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,120,0.9702349995651066,4.136300700143066,0.9754697688076899
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,121,0.5931548646063912,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,122,1.4496379353181084,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,123,2.0584014763865364,4.706523775958859,2.175577726229619
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,124,2.419756841598704,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,125,0.7995757324067672,6.777165475660128,1.4232587919331046
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,126,1.1521627229914382,0.8500609705235433,6.997776306485019
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,127,0.854787379138144,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,128,0.0,0.0,9.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,129,1.744822446218306,3.6655634342850654,3.4904007692356647
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,130,0.33604816097355944,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,131,0.7062724427798068,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,132,0.2970436975926241,1.3582796018542167,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,133,1.2216997481007628,2.8974413490539703,4.880858902845267
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,134,0.34156376944041755,2.2707536301862383,1.4330671715540717
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,135,1.7170803010823656,0.6167708364425966,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,136,1.8660376777125718,1.5633632635400896,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,137,-0.0,2.6511804160352472,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,138,2.5469923481298595,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,139,1.0380943614970806,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,140,0.3916596413921869,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,141,2.5314586524047566,0.570698146392461,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,142,2.144877675369253,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,143,3.617306969319083,5.382693030680917,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,144,2.2825293301437597,0.5852728228683759,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,145,1.532574862843454,0.9445910354937173,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.00,146,0.5064947535164208,3.1005897669366504,0.0
