time,urgent_0h,short_4h,flexible_12h
99,1.354472090042691e-14,0.0,7.1858021907850755
100,1.354472090042691e-14,0.0,1.5499118512657668
101,0.0,0.0,0.54151247146107
102,1.554312234475219e-14,0.9217557724360806,1.1655919239798616
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,1.616484723854228e-13
108,1.532107773982716e-14,0.9339455192830247,1.0098352038567704
109,0.0,0.0,1.20385755471229
110,0.0,0.0,2.333757310090737
111,0.0,0.0,2.5018437499917368
112,0.0,0.7104732006854553,5.049102552387605
113,0.0,2.561375731101994,7.405839230616869
114,-1.9539925233402755e-14,3.350168308940482,7.405839230616869
115,0.0,5.519317877476594,9.481907912483146
116,-1.63202784619898e-14,8.733880924320522,9.481907912483146
117,-1.8096635301390052e-14,8.708100008578107,12.382617433254692
118,-2.0539125955565396e-14,10.473828020082854,13.401879286076634
119,-0.0,8.302279287995047,18.543335828857522
120,1.9539925233402755e-14,8.109184397568633,17.53350062500091
121,1.9623191960249642e-14,7.412024276866697,17.964626556115093
122,1.9623191960249642e-14,0.7954872975403413,20.59029444454488
123,0.0,2.301883000784974,18.025877574065042
124,1.199040866595169e-14,5.876989302563528,19.146698113132498
125,1.3322676295501878e-14,7.325803816000282,13.204316377956012
126,2.731148640577885e-14,0.0,13.546602194542025
127,2.6867397195928788e-14,0.0,6.9818008621712355
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,-0.0,1.7008616737257398e-13
131,0.0,0.0,0.8269375498944094
132,1.2656542480726785e-14,1.3586580420129495,3.0980314050273847
133,0.0,0.0,5.196320913168315
134,2.3092638912203256e-14,2.4177236883100255,5.196320913168315
135,0.0,0.0,6.483942447332625
136,0.0,2.9991081944687865,8.288394044317842
137,6.084022174945858e-14,5.120105562240798,8.487485898893075
138,5.4511950509095186e-14,6.545914781409615,11.052231722470204
139,0.0,4.4671967946314854,12.977574638455863
140,4.04121180963557e-14,8.83608192650832,12.977574638455863
141,0.0,5.743739710975633,15.69903150594305
142,4.374278717023117e-14,7.273807110240119,16.624981086718655
143,7.283063041541027e-14,8.490550500555948,16.68277623234293
144,0.0,4.781358761669097,14.570611458760355
145,4.574118861455645e-14,5.29007078934118,14.767781025072217
146,3.450018049022674e-14,0.0,13.177759931986866
147,0.0,0.0,11.173720960368874
148,7.382983113757291e-14,1.3575139678897354,11.298815536946725
149,0.0,0.0,5.415805424456704
150,7.249756350802272e-14,0.6201759928036175,8.04398891064616
151,7.693845560652335e-14,2.8270115278429735,3.880678757871598
152,0.0,0.0,-0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.3148187984884312
157,0.0,0.24457872779535436,1.9846245948834396
158,0.0,0.7418848510871582,1.9846245948834396
159,2.1593837828959295e-14,2.7413008264188927,3.256824893676231
160,0.0,1.7676869263469541,4.020199738152461
161,0.0,3.739034880718405,4.8636647433075
162,0.0,7.244892407988033,5.591418044416934
163,3.552713678800501e-14,9.715475714563011,6.19330662181531
164,0.0,7.706671922141602,8.050495639940262
165,7.027711745877241e-14,9.835898783355802,8.428476512639193
166,5.417888360170764e-14,8.409623782552107,9.124914811011651
167,5.417888360170764e-14,6.228221177116826,10.33089836019034
168,5.417888360170764e-14,6.228221177116826,10.33089836019034
169,5.417888360170764e-14,4.098994315902635,8.661092563795343
170,5.417888360170764e-14,-0.0,6.625517420526343
171,5.417888360170764e-14,-0.0,6.625517420526343
172,5.417888360170764e-14,-0.0,6.625517420526343
173,0.0,-0.0,-0.0
174,-0.0,-0.0,-0.0
175,-0.0,-0.0,-0.0
176,0.0,-0.0,-0.0
177,0.0,-0.0,-0.0
178,-0.0,-0.0,-0.0
179,-0.0,-0.0,-0.0
