time,urgent_0h,short_4h,flexible_12h
0,-0.0,4.567114607488141,0.566001520850238
1,-0.0,6.821119087095423,2.5752552057275944
2,-0.0,9.112885519954162,2.7958704126693443
3,-0.0,10.178688693288938,3.4561764570647746
4,0.0,4.388665293306747,3.7044410019339495
5,-0.0,4.4668332259456465,4.40932259596122
6,-0.0,3.199749195734621,0.4677733108446782
7,0.0,0.0,0.0
8,0.0,1.582966786140988,1.1097706505423417
9,-0.0,2.637279964104504,2.5769227700656274
10,0.0,0.0,0.0
11,0.0,0.0,-0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.16658953296655638
14,0.0,0.0,0.7516554761020457
15,0.0,0.0,1.6021204279288153
16,0.0,0.0,2.2766810441021508
17,0.0,-0.0,3.553348760564687
18,0.0,1.369451681223362,3.553348760564687
19,0.0,3.7012700083326515,3.9992051213309203
20,-0.0,5.334403333320751,4.278818839529494
21,-0.0,8.544155188455058,4.854772005269162
22,0.0,5.64277312159454,8.421687099006931
23,-0.0,9.108319491763371,8.594331961230072
24,0.0,5.024564195961164,9.349320800737136
25,-0.0,6.116958207430191,9.732243696650604
26,-0.0,3.944946173641527,10.299301944298348
27,-0.0,6.428611761836795,11.269214381639394
28,-0.0,7.140933296003192,15.42062820998012
29,0.0,5.621649025517132,13.053507463547884
30,0.0,0.0,14.584644722264917
31,-0.0,0.9929577162445075,15.113675301211813
32,-0.0,1.5506592557829533,10.508298703645156
33,0.0,2.420732216977791,2.249685666704332
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,-0.0
38,0.0,0.0,1.940215266685922
39,-0.0,0.877395311106888,2.814273289905092
40,0.0,0.0,4.3004129389474945
41,0.0,3.8422763586503015,5.172413728711978
42,0.0,5.982372366469301,6.705949218852109
43,-0.0,7.118171459055381,9.444556653998804
44,-0.0,9.371392241488074,11.19906626586082
45,-1.3156142841808105e-14,5.874221269792438,12.029386109909757
46,-0.0,5.3416244561320365,16.73046679598757
47,-0.0,6.765727810958882,17.119183161545042
48,-1.0436096431476471e-14,5.454729808100998,17.551429205296493
49,-1.84297022087776e-14,6.322013275956356,19.413706729228466
50,0.0,2.377282552445931,18.550217768688317
51,-2.2648549702353193e-14,2.603597578059176,20.147618507359766
52,0.0,3.7722316489119705,12.803043517901774
53,-2.0095036745715333e-14,3.5371690465064587,6.294452300041418
54,0.0,0.0,6.589309310494089
55,-1.3100631690576847e-14,2.1293753913829496,6.589309310494089
56,0.0,0.0,6.052397330161798
57,0.0,0.0,-0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,-0.0,2.431006304599384,1.2375039926045814
61,0.0,0.0,0.0
62,1.1601830607332886e-14,0.5653426923132598,0.6406903499467258
63,0.0,0.0,2.269668329182529
64,0.0,0.0,4.5444059148321205
65,0.0,0.9676440057632847,4.749227550163506
66,0.0,2.4824172975279972,4.749227550163506
67,0.0,6.618359301029901,4.749227550163506
68,-0.0,8.184459619282048,7.525643179902696
69,0.0,7.516385391162449,8.527617400656244
70,-0.0,8.329474260819822,11.677341829759488
71,-0.0,4.830176620806734,11.799488168880357
72,-0.0,6.183636838039431,12.463310387410875
73,0.0,4.796407395998443,12.352026336027476
74,-0.0,6.467030412604024,14.010768225181142
75,1.7763568394002505e-14,9.054720973014355,12.617646051565707
76,2.220446049250313e-14,7.718087087157641,10.342908465916118
77,2.5757174171303632e-14,4.806198297584919,10.427578385117787
78,2.5757174171303632e-14,0.242563220344294,8.220693990454265
79,2.398081733190338e-14,0.0,10.152417312093393
80,1.6764367671839864e-14,0.0,6.5141359485988035
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,2.4868995751603507e-14,0.5794838115790097,1.8657305520599743
84,2.5091040356528538e-14,0.0,0.4962085046788891
85,0.0,0.0,-3.108624468950438e-14
86,0.0,0.644784072362697,1.3637688275730366
87,2.9976021664879227e-14,1.055035689413173,2.4680694607665306
88,0.0,0.0,3.165499463300192
89,0.0,3.6145191038363773,3.8515045812134243
90,0.0,5.132274499516081,3.8515045812134856
91,3.5083047578154947e-14,5.295355037375559,4.042934503799097
92,2.531308496145357e-14,7.1956173317977665,4.625165331816591
93,2.9976021664879227e-14,7.490549040216727,4.625165331816591
94,0.0,5.928296456599986,6.1794419356222745
95,2.731148640577885e-14,6.935812870091189,7.221066846817198
96,1.7541523789077473e-14,7.303326395409192,8.455539658313846
97,2.886579864025407e-14,3.832323224875722,9.727959031603017
98,2.2426505097428162e-14,5.160920154779666,9.783596110249821
