time,urgent_0h,short_4h,flexible_12h
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.43224604375145304
49,0.0,1.2123888548100148,2.2945235676834246
50,0.0,1.4350597728711025,4.245307897048371
51,-0.0,1.6613747984843474,5.84270863571982
52,0.0,3.375077994860476e-14,5.84270863571982
53,0.0,0.9773262524045372,6.389654866167029
54,1.0880185641326534e-14,3.7361472120055685,8.8754484779929
55,0.0,6.758731522210367,8.8754484779929
56,1.7541523789077473e-14,10.607170801281999,9.972334639885764
57,0.0,9.443696705145193,9.972334639885764
58,-0.0,10.539384360326794,9.972334639885764
59,-0.0,11.32550785272938,13.493607982305196
60,-0.0,9.908074878257137,14.298865931158321
61,-0.0,9.213664211621358,13.29987304266358
62,-0.0,8.683319248753012,11.989779063245347
63,-0.0,4.874611446145641,12.02135630380971
64,-0.0,0.0,13.722553569652057
65,0.0,0.0,7.159799983685796
66,0.0,0.0,-0.0
67,0.0,0.0,0.0
68,-0.0,1.5661003182521473,2.77641562973919
69,0.0,0.0,0.0
70,-1.3766765505351941e-14,0.8130888696573739,3.1497244291032445
71,0.0,0.0,0.0
72,0.0,0.0,0.6638222185305176
73,0.0,0.0,1.193228517093866
74,-1.5765166949677223e-14,1.6706230166055809,2.8519704062475317
75,0.0,2.4868995751603507e-14,3.087826211867895
76,-0.0,1.582926649628173,3.087826211867895
77,-0.0,2.826955940582546,3.37731776640095
78,-0.0,4.849994101264901,3.5837601338144482
79,-0.0,7.790984654892174,5.515483455453576
80,0.0,7.497022757444246,5.515483455453576
81,-0.0,8.78419723564506,5.703421106950427
82,-0.0,10.216408902966423,9.260908992930652
83,0.0,3.298869957101264,10.67759037440081
84,-0.0,5.7677706794895105,13.236265975363231
85,-0.0,5.713740867308699,12.706859676799887
86,-0.0,4.92631327235007,10.175803171032678
87,0.0,2.288180355433309,6.06338611472092
88,1.099120794378905e-14,3.7439530935860894,6.760816117254581
89,1.1435297153639112e-14,0.0,7.183188819689624
90,0.0,0.0,0.0
91,-0.0,0.16308053785947874,0.19142992258561178
92,0.0,0.0,-0.0
93,0.0,0.0,0.0
94,0.0,0.11858334992244365,1.5542766038056837
95,-0.0,1.126099763413507,2.595901515000657
96,0.0,0.0,2.276097722691645
97,0.0,0.0,3.5485170959808157
98,0.0,0.0,4.967923002200686
99,-1.5987211554602254e-14,5.0674938315757085,6.505691152855229
100,-1.5987211554602254e-14,8.4316034920564,6.505691152855229
101,0.0,7.496311537518659,7.044519934766696
