time,urgent_0h,short_4h,flexible_12h
0,0.9604565842884755,4.567114607488141,0.0
1,1.8783626960029562,0.0,0.0
2,0.3812108069002337,0.0,0.0
3,0.20413531578936606,0.0,0.0
4,3.151896445742122,0.0,0.0
5,0.33012756413525324,6.7208377055529285,0.0
6,2.488778824100918,0.0,0.0
7,2.668496225858714,0.0,0.0
8,1.0748823493335333,0.0,0.0
9,1.3565923925670287,0.0,0.0
10,0.6119434364487981,1.0246824026477146,0.0
11,0.7867572386625057,3.643736753155502,0.566001520850238
12,2.5529365177901475,0.0,0.0
13,0.6932993519849023,5.168261166931386,3.1384394810837115
14,0.5772113380890034,0.0,0.0
15,1.1508211324352997,0.0,0.0
16,1.1782376434784432,0.0,0.0
17,0.0,5.486418538664232,3.513581461335768
18,2.037444195456641,1.369451681223362,2.0604711438756116
19,1.6926227314205537,2.3318183271092896,4.975558941470157
20,1.9991061910035988,0.0,0.0
21,4.826851091334278,4.173148908665722,0.0
22,2.2281146331017863,1.4696242129288164,4.422481977676009
23,0.5876338482166417,3.4655463701688314,0.1726448622231418
24,2.890459563341195,0.7591298843202018,0.0
25,0.6206270891237176,0.0,0.0
26,-0.0,3.185816289321326,0.0
27,-0.0,0.0,0.0
28,1.583829864866808,0.0,0.0
29,3.460171872707151,0.0,0.0
30,0.4058453005623154,4.4182393456956275,0.0
31,0.6783671874612344,0.0,0.0
32,1.981931384443064,0.0,0.0
33,0.437873057232693,0.0,0.0
34,0.2917863487419723,0.6945785267307656,0.0
35,1.2125151526925038,0.9929577162445042,0.0
36,0.255793157857767,0.5577015395384493,0.921578372473622
37,0.8214351128608826,4.901596061113923,3.276968826025194
38,5.208178018657049,0.0,3.7918219813429506
39,0.2753139361883825,2.4488259367565206,0.0
40,1.8238272599147365,0.0,7.1761727400852635
41,0.8366446957296887,0.0,8.163355304270311
42,0.2484288735552198,5.203560994084983,3.5480101323597975
43,3.077026022729303,3.1843665421240024,2.7386074351466947
44,2.124413863381479,0.0,0.0
