time,day,hour_of_day,grid_price_per_mwh,grid_emissions_kg_per_mwh,grid_water_m3_per_mwh,pue,site_wue_m3_per_mwh_it,scenario,arriving_flexible_it_mwh,processed_flexible_it_mwh,queued_flexible_it_mwh,fixed_it_energy_mwh,total_it_energy_mwh,it_utilization,dc_energy_mwh,grid_energy_mwh,auxiliary_energy_mwh,site_water_consumption_m3,site_water_discharge_m3,site_water_withdrawal_m3,indirect_grid_water_consumption_m3,total_water_footprint_m3,grid_co2e_metric_tons,heat_rejected_mwh_thermal,electricity_cost_usd,carbon_externality_usd,water_externality_usd,delay_cost_usd
50,2,2,23.697909452048414,373.7895370749367,3.0981167217699332,1.25,0.2472065362288194,cost_focus,2.173455247426034,6.981674931476589,20.927500321134247,1.0,7.981674931476589,0.7981674931476589,9.977093664345736,9.977093664345736,1.9954187328691466,1.9731222131147272,0.6577074043715757,2.630829617486303,30.91020071617438,32.88332292928911,3.7293332221490765,9.977093664345736,236.43626225227115,186.46666110745383,0.0,10.463750160567123
51,2,3,26.86165159277649,381.4025657031963,3.0470308743862,1.25,0.23844348796425824,cost_focus,2.34520315675444,0.5214873924697689,22.751216085418918,1.0,1.521487392469769,0.1521487392469769,1.9018592405872112,1.9018592405872112,0.3803718481174423,0.362788760754136,0.12092958691804534,0.48371834767218136,5.7950238248059245,6.157812585560061,0.7253739939662949,1.9018592405872112,51.08708029915615,36.26869969831474,0.0,11.375608042709459
52,2,4,20.359797890465966,363.48031317131637,2.8718472007464464,1.25,0.2382233920380985,cost_focus,2.824059081394825,9.0,16.575275166813743,1.0,10.0,1.0,12.5,12.5,2.5,2.382233920380985,0.7940779734603284,3.1763118938413135,35.89809000933058,38.280323929711564,4.543503914641454,12.5,254.49747363082457,227.17519573207272,0.0,8.287637583406871
53,2,5,19.523809754341467,370.18359509540807,3.1556008067626076,1.25,0.2610556865159948,cost_focus,2.256346179734112,9.0,9.831621346547857,1.0,10.0,1.0,12.5,12.5,2.5,2.610556865159948,0.8701856217199827,3.480742486879931,39.4450100845326,42.05556694969255,4.627294938692601,12.5,244.04762192926833,231.36474693463006,0.0,4.915810673273929
54,2,6,21.084170223923458,385.37696261992323,3.465926401918555,1.25,0.2666274505643383,cost_focus,5.757687963946233,9.0,6.589309310494089,1.0,10.0,1.0,12.5,12.5,2.5,2.6662745056433828,0.8887581685477942,3.555032674191177,43.324080023981935,45.99035452962532,4.81721203274904,12.5,263.5521277990432,240.86060163745202,0.0,3.2946546552470446
55,2,7,21.692507397531987,374.02034341296627,3.7659839348529838,1.25,0.29173718428572704,cost_focus,3.7285889473941416,1.5992135560112049,8.718684701877025,1.0,2.599213556011205,0.2599213556011205,3.249016945014006,3.249016945014006,0.649803389002801,0.7582872441880008,0.2527624147293336,1.0110496589173343,12.235745618987867,12.994032863175867,1.215198433528685,3.249016945014006,70.4793241144231,60.759921676434246,0.0,4.359342350938513
56,2,8,20.76153413956164,380.4398280137825,4.340819163307936,1.25,0.3268786965409923,cost_focus,6.333712628284772,9.0,6.052397330161798,1.0,10.0,1.0,12.5,12.5,2.5,3.2687869654099226,1.0895956551366408,4.358382620546563,54.2602395413492,57.52902650675912,4.755497850172282,12.5,259.5191767445205,237.7748925086141,0.0,3.026198665080899
57,2,9,18.672228444500906,352.53110581292947,4.493288806362719,1.25,0.3225060069030072,cost_focus,2.9476026698382007,9.0,0.0,1.0,10.0,1.0,12.5,12.5,2.5,3.225060069030072,1.075020023010024,4.300080092040096,56.16611007953399,59.391170148564065,4.406638822661618,12.5,233.40285555626133,220.3319411330809,0.0,0.0
58,2,10,23.80756486738559,374.41182610215554,5.302395926665025,1.25,0.38800041219110964,cost_focus,6.655109313262466,6.655109313262466,0.0,1.0,7.655109313262466,0.7655109313262466,9.568886641578082,9.568886641578082,1.913777328315616,2.970185568913839,0.990061856304613,3.960247425218452,50.738025551023,53.70821111993684,3.582704321237772,9.568886641578082,227.81188942802964,179.1352160618886,0.0,0.0
59,2,11,26.898925329161525,338.9447008816786,5.4793338670988865,1.25,0.4357948092820367,cost_focus,7.939725150826583,7.939725150826583,0.0,1.0,8.939725150826582,0.8939725150826583,11.174656438533228,11.174656438533228,2.2349312877066456,3.8958858171382973,1.2986286057127658,5.194514422851063,61.22967347684974,65.12555929398803,3.7875905840141693,11.174656438533228,300.5862491191394,189.37952920070848,0.0,0.0
60,2,12,32.62127215688075,335.9203817498904,5.870823711184877,1.25,0.48569643549464203,cost_focus,3.6685102972039654,0.0,3.6685102972039654,1.0,1.0,0.1,1.25,1.25,0.25,0.48569643549464203,0.16189881183154733,0.6475952473261893,7.338529638981096,7.824226074475738,0.419900477187363,1.25,40.77659019610094,20.99502385936815,0.0,1.8342551486019827
61,2,13,31.666480754088894,315.13207989432834,5.43436197048442,1.25,0.41865537871895003,cost_focus,3.5975813113762585,7.266091608580224,0.0,1.0,8.266091608580224,0.8266091608580224,10.33261451072528,10.33261451072528,2.0665229021450564,3.4606437129156884,1.1535479043052295,4.614191617220918,56.15116735276094,59.61181106567663,3.2561383015111756,10.33261451072528,327.19753854330173,162.80691507555878,0.0,0.0
62,2,14,35.25373406407225,307.420816029834,5.9814557800513235,1.25,0.5065127719662796,cost_focus,1.7007893369705174,0.4947562947105202,1.2060330422599972,1.0,1.4947562947105202,0.14947562947105203,1.8684453683881501,1.8684453683881501,0.37368907367762993,0.7571131542478708,0.25237105141595695,1.0094842056638278,11.176023348455425,11.933136502703295,0.5743989998570489,1.8684453683881501,65.86967613040335,28.719949992852445,0.0,0.6030165211299986
63,2,15,33.574317944931636,273.2946813010015,6.135536122357285,1.25,0.45482535798588175,cost_focus,2.3213282969421303,1.2576930100195984,2.269668329182529,1.0,2.257693010019598,0.22576930100195983,2.8221162625244975,2.8221162625244975,0.5644232525048993,1.0268560315043866,0.34228534383479553,1.3691413753391821,17.31519627021099,18.342052301715377,0.771269364561006,2.8221162625244975,94.75062867555964,38.563468228050304,0.0,1.1348341645912645
64,2,16,39.38648199501125,272.3733130651063,6.243779786383809,1.25,0.5194122463476096,cost_focus,4.925146022084942,2.65040843643535,4.5444059148321205,1.0,3.65040843643535,0.365040843643535,4.563010545544188,4.563010545544188,0.9126021091088377,1.8960668460551506,0.6320222820183835,2.528089128073534,28.490433009324956,30.38649985538011,1.2428422998408886,4.563010545544188,179.72093269512263,62.14211499204443,0.0,2.2722029574160603
65,2,17,40.5213954771597,263.1214109886968,5.924952960393795,1.25,0.4828596962186916,cost_focus,2.4372464140337398,1.2647807729390697,5.716871555926791,1.0,2.2647807729390697,0.22647807729390695,2.830975966173837,2.830975966173837,0.5661951932347673,1.0935713560232927,0.3645237853410976,1.4580951413643903,16.77339943158536,17.866970787608654,0.7448903906947493,2.830975966173837,114.71509671166433,37.244519534737464,0.0,2.8584357779633955
66,2,18,40.72973376259421,256.4208642671392,5.586832267392871,1.25,0.44608558303189827,cost_focus,1.8402000163142027,0.3254267245494901,7.231644847691504,1.0,1.3254267245494902,0.13254267245494902,1.6567834056868627,1.6567834056868627,0.3313566811373725,0.5912537531867186,0.19708458439557286,0.7883383375822914,9.256170990972418,9.847424744159136,0.4248338327896797,1.6567834056868627,67.48034701591003,21.241691639483985,0.0,3.615822423845752
67,2,19,42.21709075767443,280.4726671818157,5.318408047264427,1.25,0.42905618463074985,cost_focus,4.171431001800943,0.03548899829903903,11.367586851193408,1.0,1.035488998299039,0.1035488998299039,1.2943612478737987,1.2943612478737987,0.25887224957475974,0.4442829588373027,0.14809431961243422,0.5923772784497369,6.883941276759236,7.328224235596538,0.3630329514879476,1.2943612478737987,54.64416627470489,18.15164757439738,0.0,5.683793425596704
68,2,20,43.20435781716236,316.5109307794231,4.9520366671167135,1.25,0.3826551346077099,cost_focus,6.8594297780689,2.5169138300775593,15.710102799184744,1.0,3.5169138300775593,0.35169138300775593,4.396142287596949,4.396142287596949,0.8792284575193898,1.345765135052045,0.44858837835068166,1.7943535134027266,21.76985780204244,23.115622937094486,1.3914270872860928,4.396142287596949,189.93250440849727,69.57135436430464,0.0,7.855051399592372
69,2,21,39.440329044306395,280.816221956339,4.660770563458929,1.25,0.3598397252815113,cost_focus,3.4213022758073577,3.0874022831734096,16.04400279181869,1.0,4.087402283173409,0.4087402283173409,5.109252853966762,5.109252853966762,1.0218505707933527,1.4708097146921417,0.4902699048973806,1.9610796195895224,23.813055303036805,25.283865017728946,1.4347610834705888,5.109252853966762,201.5106137310106,71.73805417352945,0.0,8.022001395909346
70,2,22,40.40053404210093,328.1837889721976,3.9933043000181137,1.25,0.3313982579617334,cost_focus,6.958088085893977,2.99527478713336,20.00681609057931,1.0,3.99527478713336,0.399527478713336,4.9940934839167,4.9940934839167,0.9988186967833399,1.3240271045344307,0.4413423681781436,1.7653694727125744,19.942934984017,21.26696208855143,1.6389805220331453,4.9940934839167,201.76404380641105,81.94902610165727,0.0,10.003408045289655
71,2,23,36.82700481758563,321.704145217015,3.7795869981522396,1.25,0.31639521008364185,cost_focus,0.9940437355857844,4.371195036478003,16.62966478968709,1.0,5.371195036478003,0.5371195036478003,6.713993795597504,6.713993795597504,1.3427987591195008,1.6994203819666722,0.5664734606555574,2.2658938426222295,25.37612365551513,27.0755440374818,2.1599196350050374,6.713993795597504,247.25628185570932,107.99598175025187,0.0,8.314832394843545
72,3,0,34.38899878735266,357.68882812231317,3.281487654777599,1.25,0.26165841975279336,cost_focus,4.942306498480207,2.9250240627169846,18.646947225450305,1.0,3.9250240627169846,0.39250240627169847,4.906280078396231,4.906280078396231,0.981256015679246,1.0270155937422152,0.34233853124740504,1.3693541249896202,16.0998975081385,17.126913101880717,1.7549215716813986,4.906280078396231,168.7220596663805,87.74607858406993,0.0,9.323473612725152
73,3,1,32.28954497986014,366.03834777156436,3.1208919571709957,1.25,0.2770153232171476,cost_focus,4.855937512494636,6.354451005919023,17.14843373202592,1.0,7.354451005919023,0.7354451005919023,9.193063757398779,9.193063757398779,1.8386127514797561,2.0372956224893346,0.6790985408297782,2.7163941633191127,28.69055874222602,30.727854364715355,3.3650138687168982,9.193063757398779,296.8398456972499,168.2506934358449,0.0,8.57421686601296
74,3,2,32.67340165343353,381.426514531801,2.9360434819332677,1.25,0.2612702414720336,cost_focus,4.458720282656667,1.1293553768974194,20.477798637785167,1.0,2.1293553768974194,0.21293553768974194,2.661694221121774,2.661694221121774,0.5323388442243546,0.5563371935017619,0.18544573116725396,0.7417829246690159,7.8148499688240305,8.371187162325793,1.0152407495119151,2.661694221121774,86.96660436533465,50.762037475595754,0.0,10.238899318892583
75,3,3,26.114003747777065,367.33765910194404,3.162963938007581,1.25,0.23089527737668733,cost_focus,5.626520171990293,4.4319517851953805,21.67236702458008,1.0,5.4319517851953805,0.543195178519538,6.789939731494226,6.789939731494226,1.3579879462988451,1.2542120141394792,0.4180706713798264,1.6722826855193056,21.476334511961113,22.730546526100593,2.4942005664103712,6.789939731494226,177.3125115954206,124.71002832051856,0.0,10.83618351229004
76,3,4,25.653591689061276,400.072562760832,3.1226648408063817,1.25,0.2546503980827578,cost_focus,4.016634609480537,7.628006080986836,18.06099555307378,1.0,8.628006080986836,0.8628006080986836,10.785007601233545,10.785007601233545,2.157001520246709,2.197125183183753,0.7323750610612509,2.9295002442450038,33.677964044201566,35.87508922738532,4.314785630420558,10.785007601233545,276.6741813654676,215.7392815210279,0.0,9.03049777653689
77,3,5,22.94427123790646,384.3096019092386,3.322152353820406,1.25,0.2587495215674643,cost_focus,2.5439955543391486,5.371214424710198,15.233776682702732,1.0,6.371214424710198,0.6371214424710198,7.964018030887747,7.964018030887747,1.592803606177549,1.6485486841974908,0.5495162280658302,2.198064912263321,26.45768124718188,28.10622993137937,3.0606485990484686,7.964018030887747,182.72858984426617,153.03242995242343,0.0,7.616888341351366
78,3,6,19.179997931743774,383.6494236003362,3.6817691888198674,1.25,0.25936738622770333,cost_focus,2.229480528095854,9.0,8.463257210798584,1.0,10.0,1.0,12.5,12.5,2.5,2.5936738622770332,0.8645579540923444,3.4582318163693775,46.022114860248344,48.61578872252538,4.795617795004203,12.5,239.74997414679717,239.78088975021015,0.0,4.231628605399292
79,3,7,15.899236377582845,381.7848925416898,3.9287148634848035,1.25,0.31832347898137464,cost_focus,10.689160101294831,9.0,10.152417312093416,1.0,10.0,1.0,12.5,12.5,2.5,3.1832347898137465,1.0610782632712488,4.244313053084995,49.10893579356004,52.29217058337379,4.772311156771123,12.5,198.74045471978556,238.61555783855616,0.0,5.076208656046708
80,3,8,19.381499125688247,353.5318342562,4.4298958487964075,1.25,0.3095660704256205,cost_focus,5.361718636505404,9.0,6.51413594859882,1.0,10.0,1.0,12.5,12.5,2.5,3.095660704256205,1.031886901418735,4.12754760567494,55.37369810995509,58.4693588142113,4.4191479282025,12.5,242.26873907110308,220.95739641012503,0.0,3.25706797429941
81,3,9,11.779992013815576,370.2495870867876,4.8875884448378715,1.25,0.37627708597134935,cost_focus,2.4858640514011796,9.0,0.0,1.0,10.0,1.0,12.5,12.5,2.5,3.7627708597134935,1.2542569532378312,5.017027812951325,61.09485556047339,64.85762642018689,4.628119838584845,12.5,147.2499001726947,231.40599192924225,0.0,0.0
82,3,10,24.10002943567435,359.3028764018755,4.43391119002196,1.25,0.389886687837501,cost_focus,4.989699553301587,4.989699553301587,0.0,1.0,5.989699553301587,0.5989699553301586,7.4871244416269835,7.4871244416269835,1.4974248883253969,2.335304119978515,0.778434706659505,3.11373882663802,33.1972448428168,35.53254896279532,2.690145347855361,7.4871244416269835,180.43991943176718,134.50726739276806,0.0,0.0
83,3,11,32.59955252144637,338.276738388595,5.153131359484805,1.25,0.4256846551290602,cost_focus,3.4991424356049983,1.0539280719659896,2.4452143636390087,1.0,2.0539280719659896,0.20539280719659897,2.567410089957487,2.567410089957487,0.5134820179914974,0.8743256629747378,0.2914418876582459,1.1657675506329837,13.23020144721763,14.104527110192366,0.868495111336788,2.567410089957487,83.69642007166044,43.4247555668394,0.0,1.2226071818195043
84,3,12,28.96094139719764,341.3113478780166,5.674882329618715,1.25,0.4657143408729656,cost_focus,7.050994141039905,9.0,0.4962085046789142,1.0,10.0,1.0,12.5,12.5,2.5,4.657143408729656,1.5523811362432187,6.209524544972875,70.93602912023394,75.59317252896359,4.266391848475208,12.5,362.0117674649705,213.31959242376038,0.0,0.2481042523394571
85,3,13,30.09087394771419,318.86300271071684,5.99189147853489,1.25,0.5022892925269722,cost_focus,2.2634724199653546,2.7596809246443,-3.108624468950438e-14,1.0,3.7596809246443,0.37596809246443,4.699601155805375,4.699601155805375,0.939920231161075,1.888447471766738,0.6294824905889127,2.517929962355651,28.159500117982947,30.047947589749686,1.4985289360828573,4.699601155805375,141.41510598387146,74.92644680414287,0.0,-1.554312234475219e-14
86,3,14,40.46276881527167,297.60998585988807,6.507386890041802,1.25,0.45437054638902935,cost_focus,2.7527321310850033,0.7441792311492383,2.008552899935734,1.0,1.7441792311492383,0.17441792311492382,2.180224038936548,2.180224038936548,0.4360448077873098,0.7925036702576765,0.2641678900858922,1.0566715603435688,14.187561328329682,14.980064998587359,0.6488564453992941,2.180224038936548,88.21790125298742,32.44282226996471,0.0,1.004276449967867
87,3,15,40.43789613956561,292.2110460534813,6.444913854761081,1.25,0.5076380087226913,cost_focus,2.2494500267714805,0.7348977765274805,3.5231051501797337,1.0,1.7348977765274805,0.17348977765274803,2.1686222206593504,2.1686222206593504,0.43372444413186995,0.8807000526138348,0.29356668420461157,1.1742667368184463,13.97658339567019,14.857283448284024,0.6336953675936924,2.1686222206593504,87.69452012497695,31.68476837968462,0.0,1.7615525750898668
88,3,16,35.21009201149859,316.6236205647032,6.281334918878593,1.25,0.47961602242569124,cost_focus,2.5896692197743456,2.947274906653887,3.165499463300192,1.0,3.947274906653887,0.3947274906653887,4.934093633317358,4.934093633317358,0.9868187266634716,1.8931762901500788,0.6310587633833596,2.5242350535334386,30.99269463197287,32.88587092212295,1.562250590386193,4.934093633317358,173.72989082245357,78.11252951930965,0.0,1.582749731650096
89,3,17,42.13051160144846,283.6287283741857,6.123523861093386,1.25,0.47028267313518257,cost_focus,5.678419608848953,1.3778953870993438,7.466023685049802,1.0,2.377895387099344,0.23778953870993438,2.9723692338741796,2.9723692338741796,0.5944738467748358,1.1182829990808991,0.372760999693633,1.491043998774532,18.201373927608408,19.31965692668931,0.8430493060622862,2.9723692338741796,125.2274364915246,42.15246530311431,0.0,3.733011842524901
90,3,18,42.51120492674784,269.5321281242139,5.473195806594248,1.25,0.45462668836593045,cost_focus,1.816811180310364,0.29905578463066085,8.983779080729565,1.0,1.299055784630661,0.1299055784630661,1.6238197307883262,1.6238197307883262,0.32476394615766524,0.5905854293692427,0.19686180978974757,0.7874472391589903,8.887483341215667,9.47806877058491,0.4376715877294657,1.6238197307883262,69.03053333963904,21.883579386473283,0.0,4.491889540364783
91,3,19,45.254020941972115,323.4619369185877,5.145674932765094,1.25,0.42988189935721516,cost_focus,1.9657110176151296,1.611200557170004,9.338289541174692,1.0,2.611200557170004,0.2611200557170004,3.2640006964625052,3.2640006964625052,0.6528001392925011,1.1225078551188599,0.37416928503961994,1.4966771401584797,16.79548656431492,17.917994419433782,1.0557799873813813,3.2640006964625052,147.7091558723258,52.78899936906907,0.0,4.669144770587346
92,3,20,41.94142483506059,299.7182098870146,5.011495435254111,1.25,0.3736563333330737,cost_focus,2.9540466624534814,0.47155354001379024,11.820782663614382,1.0,1.4715535400137902,0.14715535400137902,1.8394419250172378,1.8394419250172378,0.36788838500344756,0.5498553000648574,0.18328510002161913,0.7331404000864765,9.218354810638923,9.76821011070378,0.5513142409572906,1.8394419250172378,77.14881523656963,27.565712047864533,0.0,5.910391331807191
93,3,21,39.86642503341794,301.774204254311,4.2562653257523255,1.25,0.3939048818531186,cost_focus,4.15851304439603,3.8635813359770648,12.115714372033349,1.0,4.863581335977065,0.48635813359770647,6.079476669971331,6.079476669971331,1.2158953339942666,1.9157884315310785,0.6385961438436928,2.554384575374771,25.875865749119193,27.79165418065027,1.8346292343632469,6.079476669971331,242.36700090582542,91.73146171816235,0.0,6.057857186016674
94,3,22,39.2997585860593,344.35967053188284,3.9276960105787797,1.25,0.37620857134130137,cost_focus,1.9502478737981868,1.9582238536092749,12.10773839222226,1.0,2.958223853609275,0.29582238536092753,3.697779817011594,3.697779817011594,0.739555963402319,1.1129091696741045,0.3709697232247015,1.483878892898806,14.523755035275169,15.636664204949273,1.2733662394855585,3.697779817011594,145.32185411295816,63.66831197427793,0.0,6.05386919611113
95,3,23,39.39973359288855,350.4287831602566,3.9731890544233237,1.25,0.33541179111190383,cost_focus,3.454384275167393,1.4052429504812387,14.156879716908414,1.0,2.405242950481239,0.2405242950481239,3.0065536881015484,3.0065536881015484,0.6013107376203095,0.8067468460801925,0.2689156153600642,1.0756624614402568,11.945606205101148,12.752353051181341,1.0535829504274072,3.0065536881015484,118.45741434391755,52.67914752137036,0.0,7.078439858454207
96,4,0,37.2624344962927,338.5640639339389,3.3368703707317167,1.25,0.28535621776712866,cost_focus,6.391212748822298,4.7892264120076575,15.758866053723056,1.0,5.7892264120076575,0.5789226412007658,7.236533015009572,7.236533015009572,1.4473066030019144,1.65199175272807,0.5506639175760234,2.2026556703040936,24.1473726046073,25.799364357335367,2.45003002635376,7.236533015009572,269.6508374520537,122.501501317688,0.0,7.879433026861528
97,4,1,28.83949807760246,348.50825256596744,3.2318252904401796,1.25,0.22955247822103625,cost_focus,3.371470089048407,5.570053886292694,13.560282256478768,1.0,6.570053886292694,0.6570053886292694,8.212567357865868,8.212567357865868,1.6425134715731744,1.5081721516442381,0.5027240505480793,2.0108962021923174,26.541582886594398,28.049755038238636,2.862147498970138,8.212567357865868,236.84632052935342,143.1073749485069,0.0,6.780141128239384
98,4,2,28.658677339532755,366.4125760166494,2.874496229312622,1.25,0.23670699440407905,cost_focus,3.6959550206717804,2.3117210121210396,14.94451626502951,1.0,3.3117210121210396,0.33117210121210394,4.1396512651513,4.1396512651513,0.8279302530302601,0.7839075270840059,0.26130250902800195,1.0452100361120078,11.899411952346636,12.683319479430642,1.5168202838746694,4.1396512651513,118.63692990615965,75.84101419373347,0.0,7.472258132514755
99,4,3,24.929574754947012,387.0226081136594,2.8536177792135597,1.25,0.22547476558323504,cost_focus,7.382430569566375,2.888985634020816,19.437961200575067,1.0,3.888985634020816,0.3888985634020816,4.86123204252602,4.86123204252602,0.972246408505204,0.8768681241874122,0.2922893747291374,1.1691574989165496,13.872098185434899,14.748966309622311,1.8814067037441118,4.86123204252602,121.18844760529618,94.07033518720559,0.0,9.718980600287534
100,4,4,22.383277010548728,391.1608635983512,3.0778032762993033,1.25,0.23553653613514322,cost_focus,3.364109660480691,9.0,13.802070861055757,1.0,10.0,1.0,12.5,12.5,2.5,2.3553653613514323,0.7851217871171441,3.1404871484685764,38.472540953741294,40.827906315092726,4.88951079497939,12.5,279.7909626318591,244.4755397489695,0.0,6.9010354305278785
101,4,5,23.669453719308347,384.4932087222953,3.161261086798803,1.25,0.2771511981206438,cost_focus,7.991600620195289,9.0,12.793671481251048,1.0,10.0,1.0,12.5,12.5,2.5,2.771511981206438,0.9238373270688127,3.695349308275251,39.51576358498504,42.287275566191475,4.806165109028691,12.5,295.86817149135436,240.30825545143455,0.0,6.396835740625524
102,4,6,25.713721360123078,414.7547865724295,3.516852919901854,1.25,0.2724411276346584,cost_focus,3.696498390181014,2.1506631652261197,14.339506706205942,1.0,3.1506631652261197,0.31506631652261197,3.93832895653265,3.93832895653265,0.7876657913065301,0.858370225531186,0.28612340851039536,1.1444936340415814,13.850523690315871,14.708893915847057,1.6334407858187183,3.93832895653265,101.26909341278483,81.67203929093591,0.0,7.169753353102971
103,4,7,15.949642007198939,385.6324589294585,3.8704641135397653,1.25,0.31575644275796866,cost_focus,6.912652303584042,9.0,12.252159009789985,1.0,10.0,1.0,12.5,12.5,2.5,3.1575644275796866,1.0525214758598955,4.210085903439582,48.380801419247064,51.53836584682675,4.820405736618231,12.5,199.37052508998673,241.02028683091157,0.0,6.126079504894992
104,4,8,20.96441100973529,370.09476070056223,4.05471264440306,1.25,0.34940054399865417,cost_focus,4.196332017563739,9.0,7.4484910273537235,1.0,10.0,1.0,12.5,12.5,2.5,3.494005439986542,1.164668479995514,4.658673919982056,50.68390805503825,54.1779134950248,4.626184508757028,12.5,262.05513762169113,231.3092254378514,0.0,3.7242455136768617
105,4,9,16.469867840370444,382.64341391660884,4.731415803596778,1.25,0.33562208084903683,cost_focus,4.55886997542539,9.0,3.0073610027791133,1.0,10.0,1.0,12.5,12.5,2.5,3.3562208084903684,1.1187402694967894,4.474961077987158,59.142697544959724,62.498918353450094,4.783042673957611,12.5,205.87334800463054,239.15213369788054,0.0,1.5036805013895567
106,4,10,23.66202761088552,354.702496259244,5.453243211163101,1.25,0.3941465936791781,cost_focus,2.4075033094204694,5.414864312199583,0.0,1.0,6.414864312199583,0.6414864312199583,8.018580390249479,8.018580390249479,1.6037160780498958,2.5283969175675893,0.8427989725225298,3.371195890090119,43.72726907629354,46.25566599386113,2.8442104808769133,8.018580390249479,189.73587059418836,142.21052404384565,0.0,0.0
107,4,11,26.76466499380552,328.2464516200528,5.353027313493014,1.25,0.4090242985525309,cost_focus,3.3593581834321244,0.2104150330049772,3.1489431504271472,1.0,1.2104150330049772,0.12104150330049772,1.5130187912562216,1.5130187912562216,0.3026037582512444,0.49508915983229934,0.1650297199440998,0.6601188797763992,8.099230915422739,8.594320075255037,0.49664304946431614,1.5130187912562216,40.49544107730534,24.832152473215807,0.0,1.5744715752135736
108,4,12,29.794942627284392,307.06746113790706,5.587679108483814,1.25,0.42277209897970086,cost_focus,2.265261309778224,0.3214805866385382,5.092723873566833,1.0,1.3214805866385382,0.13214805866385382,1.6518507332981727,1.6518507332981727,0.3303701466596345,0.5586851213741012,0.18622837379136706,0.7449134951654682,9.230011832783868,9.788696954157968,0.5072296108526599,1.6518507332981727,49.21679782745671,25.361480542632997,0.0,2.5463619367834167
109,4,13,26.388206733288825,305.1938938476773,5.9155184269255585,1.25,0.46925806508186513,cost_focus,3.5243672911731987,8.617091164739987,4.4853010194856324e-14,1.0,9.617091164739987,0.9617091164739987,12.021363955924985,12.021363955924985,2.4042727911849973,4.512897591681787,1.5042991972272624,6.017196788909049,71.11259999805297,75.62549758973476,3.668846875068864,12.021363955924985,317.22223728505526,183.4423437534432,0.0,2.2426505097428162e-14
110,4,14,33.55205430232175,303.7303047829352,6.126143874832165,1.25,0.4995386947935879,cost_focus,4.087928090953089,2.9580283355746424,1.1298997553784917,1.0,3.9580283355746424,0.39580283355746426,4.947535419468303,4.947535419468303,0.9895070838936606,1.977188308708994,0.6590627695696647,2.636251078278659,30.30931380549093,32.286502114199926,1.5027164408794749,4.947535419468303,165.99997705666073,75.13582204397375,0.0,0.5649498776892459
111,4,15,33.72638900977577,297.84158285736487,6.207239566475358,1.25,0.503614697610333,cost_focus,3.7669552822049868,3.598868842303987,1.2979861952794918,1.0,4.598868842303987,0.4598868842303987,5.7485860528799835,5.7485860528799835,1.1497172105759965,2.3160579413665046,0.7720193137888348,3.0880772551553393,35.682850798725035,37.99890874009154,1.7121679691815457,5.7485860528799835,193.87904947560176,85.60839845907728,0.0,0.6489930976397459
112,4,16,38.050808192739794,272.8451722695894,6.499165421656558,1.25,0.48311205855682143,cost_focus,3.601825370999485,1.054566568603616,3.845244997675361,1.0,2.054566568603616,0.2054566568603616,2.56820821075452,2.56820821075452,0.5136416421509038,0.9925858844001179,0.33086196146670593,1.3234478458668237,16.691209998950235,17.683795883350353,0.7007232116874909,2.56820821075452,97.72239802643969,35.03616058437454,0.0,1.9226224988376805
113,4,17,44.1199361502925,268.5315857969897,6.200102981083903,1.25,0.4781001707597546,cost_focus,5.550144253403463,1.3425050447576612,8.052884206321163,1.0,2.342505044757661,0.23425050447576612,2.9281313059470766,2.9281313059470766,0.5856262611894154,1.1199520619042245,0.3733173539680748,1.4932694158722992,18.154715639007573,19.2746677009118,0.7862957430077789,2.9281313059470766,129.18896625805763,39.314787150388945,0.0,4.026442103160582
114,4,18,45.30856334356076,297.5017183686155,6.224729769882342,1.25,0.470011456271219,cost_focus,3.1778322361745692,2.3890396583360842,8.841676784159652,1.0,3.3890396583360842,0.33890396583360843,4.236299572920105,4.236299572920105,0.8472599145840207,1.5928874651754574,0.5309624883918191,2.1238499535672766,26.369820065695627,27.962707530871086,1.260306402467963,4.236299572920105,191.94064754194997,63.015320123398155,0.0,4.420838392079826
115,4,19,42.686676642998506,295.16588872203283,5.328771549753062,1.25,0.45068864353919164,cost_focus,6.343870503349031,3.2390815826775623,11.94646570483112,1.0,4.239081582677562,0.4239081582677562,5.298851978346953,5.298851978346953,1.059770395669391,1.91050592834892,0.6368353094496401,2.5473412377985603,28.236371668567973,30.146877596916895,1.56404035339528,5.298851978346953,226.1903809788093,78.202017669764,0.0,5.97323285241556
116,4,20,44.64431092339379,293.13185035059774,5.250455189849457,1.25,0.3972424153685695,cost_focus,3.549159890013992,0.334596843170064,15.161028751675047,1.0,1.3345968431700639,0.1334596843170064,1.6682460539625799,1.6682460539625799,0.33364921079251597,0.5301584735241441,0.17671949117471472,0.7068779646988589,8.759051151973704,9.289209625497849,0.4890160526381342,1.6682460539625799,74.47769552983019,24.45080263190671,0.0,7.580514375837524
117,4,21,45.49464492514639,299.8666984213826,4.4950604208461264,1.25,0.38113704881932553,cost_focus,5.876577053503857,1.1507459180581492,19.886859887120753,1.0,2.150745918058149,0.21507459180581492,2.6884323975726865,2.6884323975726865,0.5376864795145373,0.819728951968894,0.2732429839896313,1.0929719359585253,12.084666064449442,12.904395016418336,0.8061713469892032,2.6884323975726865,122.30927733282935,40.30856734946016,0.0,9.943429943560377
