time,urgent_0h,short_4h,flexible_12h
0,0.9604565842884755,0.0,0.0
1,1.8783626960029562,0.0,0.0
2,0.38121080690023357,0.0,0.0
3,0.20413531578936617,0.0,0.0
4,3.151896445742122,4.567114607488141,0.0
5,0.33012756413525324,6.7208377055529285,1.9490347303118183
6,2.488778824100919,0.0,0.0
7,2.668496225858713,3.08545236966223,3.0634991661968742
8,1.0748823493335327,0.0,0.0
9,1.35659239256703,0.0,0.0
10,0.6119434364487991,3.0772149181821615,4.950287581207121
11,0.7867572386625057,1.5151648653298642,0.2920259495687523
12,2.5529365177901466,1.524049176916493,0.0
13,0.6932993519849023,2.0215273761840145,0.0
14,0.5772113380890034,0.8042607908209052,0.0
15,1.1508211324353002,2.1319251860801436,0.0
16,1.1782376434784432,0.0,0.0
17,-0.0,0.0,0.0
18,2.0374441954566405,0.0,0.0
19,1.6926227314205509,0.0,0.0
20,1.9991061910036034,1.0934162056122716,0.0
21,4.826851091334277,0.07008797261075017,0.0
22,2.2281146331017863,3.7012700083326493,0.0
23,0.5876338482166434,0.0,0.0
24,2.890459563341195,4.842885180122408,0.1665895329665581
25,0.6206270891237184,0.0,0.0
26,0.0,4.265434311640957,1.435530894962259
27,0.0,0.0,0.0
28,1.5838298648667979,0.7591298843202026,6.181633673901114
29,3.4601718727071504,1.0923940114690254,4.447434115823825
30,0.40584530056231216,7.206240150278715,1.3879145491589728
31,0.6783671874612344,0.9929577162445075,7.3286750962942575
32,1.9819313844430635,0.5577015395384458,2.4126920179902767
33,0.43787305723269143,0.8700729611948376,0.3035139058264854
34,0.29178634874197384,2.889664206738246,1.1481315608376568
35,1.212515152692506,0.2982228091307795,0.5840321365576697
36,0.2557931578577738,0.46269619734073786,0.0
37,0.8214351128608793,0.38093988670930995,0.0
38,5.208178018657053,1.9593429653923495,0.0
39,0.2753139361883886,0.0,0.0
40,1.8238272599147303,0.0,0.0
41,0.8366446957296794,0.0,0.0
42,0.24842887355522067,0.87739531110687,0.0
43,3.077026022729305,0.0,0.0
44,2.1244138633814793,4.271853550607375,0.0
45,0.4268345615052169,3.8422763586502864,0.0
46,1.4275182070071821,2.140096007818997,0.0
47,0.0,1.1357990925860975,0.0
48,1.5489552150446655,2.2532207824326917,2.9736093564653174
49,2.2024793511220513,0.345105386954657,0.3965332581507113
50,-1.7541523789077473e-14,6.185726710094922,2.8142732899050955
51,0.5214873924697689,0.0,0.0
52,0.7132022309672266,0.13628656586142007,8.150511203171353
53,0.7320736968823947,0.0,8.267926303117605
54,0.5130733925193102,6.2959900061075,2.19093660137319
55,0.7060046371893426,3.022584310204799,4.570984241970809
56,1.3883871873202898,0.0,0.0
57,0.3749295539694679,6.421112394940353,1.0968861618928627
58,5.559421658080865,1.0956876551816013,0.0
59,0.609744005799778,3.8087078026073735,0.0
60,0.0,0.0,0.0
61,0.8560342267060765,4.3092687538323435,0.0
62,0.4947562947105397,0.0,0.0
63,0.6923503177063269,0.5653426923132598,0.0
64,0.39149441232130344,0.0,0.0
65,1.2647807729390692,0.0,0.0
66,0.3254267245494901,2.2589140241140235,0.0
67,0.03548899829903903,0.0,0.0
68,2.5169138300775513,0.0,0.0
69,0.6049849856454643,2.482417297528002,0.0
70,2.9952747871333494,0.0,0.0
71,0.23525303297610378,4.135942003501896,3.521273342419324
72,1.3589237444648385,1.5661003182521522,1.237503992604573
73,3.0863287169065456,2.6274319390657297,1.5039749853839481
74,1.1293553768974265,0.0,0.0
75,2.166329442470758,3.5562048989736734,3.2774656585555686
76,2.4337079598523843,0.0,0.6262499063298179
77,1.0104747088517243,7.784703655816891,0.20482163533138475
78,0.0,2.9578876626331745,6.0421123373668255
79,5.816446226028425,3.1835537739715747,0.0
80,0.8056864326884892,4.556032203816911,0.009495788204942457
81,1.0107519217035534,1.2871744782008132,6.702073600095633
82,-0.0,1.4322116673213625,3.5574878859802244
83,1.0539280719660145,0.5794838115790097,0.0
84,1.808644769748515,2.468900722388246,0.0
85,1.0303277539453415,1.233144666019884,0.0
86,0.7441792311491948,0.0,0.0
87,0.7348977765275038,0.0,0.0
88,0.4364664790879539,0.0,0.0
89,1.377895387099287,0.0,0.0
90,0.2990557846307177,1.0550356894132307,0.0
91,1.6112005571699894,0.0,0.0
92,0.47155354001379024,1.455772738152767,0.0
93,0.24906223214080314,5.295355037375572,1.8657305520598477
94,0.2773879200700593,0.0,0.0
95,1.4052429504812325,0.0,0.0
96,2.888964117585406,1.9002622944222196,2.773448648903141
97,1.6606030740374687,3.9094508122552725,0.0
98,0.8293688346255408,5.279503504701971,2.343993316604287
99,0.7771685873361234,5.0674938315757085,3.155337581088168
100,0.0,3.364109660480691,5.6358903395193085
101,3.3205699612458,4.132201877038035,1.5472281617161645
102,2.150663165226126,0.0,0.0
103,1.2373893161013259,3.597018759918812,4.1655919239798616
104,0.9159227091011568,1.596904250017111,1.6835050584454705
105,0.29631765117524633,3.104847542275705,1.1577047819744388
106,1.9518252955784665,0.20933443111710262,0.24634358272490034
107,0.2104150330049772,3.083987970490858,0.06495517993612765
108,0.32148058663857526,0.0,0.0
109,2.8266067770606975,1.437683682540022,0.0
110,2.2268284814923,0.7311998540823426,0.0
111,2.063583917490399,1.5352849248135878,0.0
112,0.3440933679181607,0.0,0.0
113,1.3425050447576612,0.0,0.0
114,2.3890396583361007,0.0,0.0
115,1.3881790522610893,0.7104732006855343,0.0
116,0.3345968431700803,0.0,0.0
117,1.1507459180581927,1.8509025304165334,0.0
118,0.3065584269634769,0.7887925778384783,0.0
119,1.8398748389796111,2.8796227692216405,0.0
120,2.6415529396813335,3.214563046843921,1.0098352038566105
121,0.20379163449848647,1.8251216146741172,0.19402235085551922
122,0.0,7.870100244621561,1.129899755378439
123,6.129336240119894,0.155318517583229,2.715345242296877
124,1.667924237909002,0.0,0.0
125,2.3022751916497697,0.0,6.69772480835023
126,1.0743759736471077,7.78239164635232,0.1432323800005726
127,1.2100267179908002,0.2921411663449992,7.393654991594705
128,2.6867397195928788e-14,1.0962658625779396,7.903734137422034
129,-0.0,1.4923896546370172,2.0917131381935157
130,0.30979224284682993,2.654798535007549,2.046616895193715
131,0.9139705717753349,0.0,0.0
132,0.641855712762508,0.0,0.0
133,1.2656542480726785e-14,2.2900485787666307,0.0
134,1.4403654527927632,0.0,0.0
135,1.9884984566306585,3.7179261285229437,0.0
136,0.9225233918131328,0.0,0.0
137,1.5113727432409902,0.0,0.0
138,0.5054812740433476,0.0,0.0
139,5.4511950509095186e-14,2.999108194468853,0.0
