Cooling system,Climate Zone,Data center size,n,pearson,spearman,paired_mean_PUE_x_WUE,indep_mean_PUE_x_WUE,rel_bias_product,frac_independent_farther_than_paired_nn_p95,nn_p95_standardized
Dry cooler (air-cooled chiller),3C,Midsize,50,0.09881253518827537,0.05671068427370948,0.09427834141187953,0.09451164724278138,0.0024746492928062135,0.0285,0.6586643369263416
Dry cooler (air-cooled chiller),4A,Midsize,50,-0.03223178038089581,0.018007202881152456,0.0967560444735171,0.09857088700687068,0.018756890520160913,0.075,0.4923770412433546
Dry cooler (air-cooled chiller),4B,Midsize,50,-0.07963637186758465,-0.12614645858343337,0.09744222443319185,0.0982180139568377,0.007961533392310262,0.0035,0.9383283207023054
Dry cooler (air-cooled chiller),4C,Midsize,50,0.07780664524872752,0.05171668667466986,0.08907776447635835,0.08838244420283499,-0.007805766990345803,0.051,0.49028367479605817
Dry cooler (air-cooled chiller),5A,Midsize,50,0.16907631951857782,0.06861944777911164,0.09305423680871018,0.09175704451766217,-0.013940174413709084,0.0265,0.7281932136651283
Dry cooler (air-cooled chiller),5B,Midsize,50,-0.1360114662005899,-0.17685474189675868,0.09393465881463188,0.09494357888232115,0.0107406582450067,0.017,0.6055695883810578
Dry cooler (air-cooled chiller),5C,Midsize,50,-0.13412717386539735,-0.131140456182473,0.08649472960517966,0.0883883461900764,0.021892855131641978,0.0935,0.47785040330275386
Dry cooler (air-cooled chiller),6A,Midsize,50,-0.004743079160533614,-0.04768307322929172,0.09218614977972397,0.09348556546920674,0.014095563081739235,0.025,0.5184093480896202
Dry cooler (air-cooled chiller),6B,Midsize,50,0.183662516258738,0.20403361344537815,0.09232771418236503,0.08979009477579593,-0.027484915326256375,0.0275,0.641889419806347
Dry cooler (air-cooled chiller),7,Midsize,50,-0.2292722044425416,-0.23563025210084032,0.09040363998858013,0.09212112214521442,0.01899793146438848,0.0475,0.5180798198899839
Dry cooler (air-cooled chiller),8,Midsize,50,0.21248842562962514,0.2388955582232893,0.08862320375375546,0.08794012743454815,-0.007707646420741796,0.0665,0.5604430050277479
Dry cooler with adiabatic assist (air-cooled chiller),0A,Large-scale,50,-0.2708856437096338,-0.27613971606486076,0.17533244720111024,0.1747333755272484,-0.0034167758645077565,0.0305,0.7362486413794982
Dry cooler with adiabatic assist (air-cooled chiller),0B,Large-scale,50,-0.07120554322010311,0.009651860744297719,1.1933339871941657,1.185708722627393,-0.0063898830072724715,0.0535,0.6488138328470872
Dry cooler with adiabatic assist (air-cooled chiller),1A,Large-scale,50,-0.36736816000159755,-0.36470588235294116,0.4486953253288941,0.4546259567336205,0.013217502099847428,0.0725,0.6645729294910001
Dry cooler with adiabatic assist (air-cooled chiller),1B,Large-scale,50,0.05382748570737749,0.030396158463385354,0.49866074232946234,0.5058729832859477,0.01446322187464324,0.061,0.5817847744198981
Dry cooler with adiabatic assist (air-cooled chiller),2A,Large-scale,50,-0.09696714121924095,-0.1563985594237695,0.2791113921339423,0.2790849960905843,-9.45717161747247e-05,0.0545,0.627742961916376
Dry cooler with adiabatic assist (air-cooled chiller),2B,Large-scale,50,-0.13577765240653417,-0.1296998799519808,0.9466494718842249,0.9491325675624246,0.002623036035986287,0.014,0.8370405123960416
Dry cooler with adiabatic assist (air-cooled chiller),3A,Large-scale,50,-0.09469710653728038,-0.10424969987995197,0.38318129409677765,0.3862402923255271,0.007983161693631243,0.0445,0.6346609266290211
Dry cooler with adiabatic assist (air-cooled chiller),3B,Large-scale,50,0.09410736264903759,0.13046818727490997,0.7254254568469061,0.7292052621218,0.0052104668222191395,0.0395,0.6431856866368808
Dry cooler with adiabatic assist (air-cooled chiller),3C,Large-scale,50,0.2671929183289761,0.34108043217286915,0.3872326423494552,0.38684786282193084,-0.0009936650102372255,0.0085,0.7733839998112266
Dry cooler with adiabatic assist (air-cooled chiller),4A,Large-scale,50,0.019122861252229364,0.08763505402160864,0.2564382122245997,0.255620336170445,-0.003189368881726566,0.0215,0.7444501096701299
Dry cooler with adiabatic assist (air-cooled chiller),4B,Large-scale,50,-0.007354384659711281,-0.017238895558223288,0.5661090962029787,0.5702908368356033,0.007386810529405977,0.0525,0.6668041510488384
Dry cooler with adiabatic assist (air-cooled chiller),4C,Large-scale,50,0.2446199521363384,0.14737094837935172,0.2492234261336947,0.2507602920264049,0.006166618911200337,0.0555,0.722291297916058
Dry cooler with adiabatic assist (air-cooled chiller),5A,Large-scale,50,0.26150933331742804,0.23130852340936373,0.26551570737143776,0.2637692595784722,-0.006577568650288584,0.01,0.9849607425689413
Dry cooler with adiabatic assist (air-cooled chiller),5B,Large-scale,50,0.42957536278801706,0.39649459783913565,0.4949325072294583,0.4965008872528898,0.003168876565031098,0.1215,0.4442501083942707
Dry cooler with adiabatic assist (air-cooled chiller),5C,Large-scale,50,-0.06449649595322757,-0.18194477791116445,0.15417602044370698,0.15355701124084362,-0.00401495122965236,0.019,0.7790372118705422
Dry cooler with adiabatic assist (air-cooled chiller),6A,Large-scale,50,0.284611500141185,0.2492677070828331,0.22539252316257458,0.21826590848504338,-0.03161868272085852,0.036,0.7750764744894598
Dry cooler with adiabatic assist (air-cooled chiller),6B,Large-scale,50,-0.1693486644216627,-0.19702280912364944,0.3655547332700666,0.36739034918154423,0.005021452998452906,0.01,0.845901857964704
Dry cooler with adiabatic assist (air-cooled chiller),7,Large-scale,50,-0.21326888612387324,-0.18501800720288114,0.20741961677706283,0.20539420660353724,-0.009764795659142133,0.082,0.6238108951912573
Dry cooler with adiabatic assist (air-cooled chiller),8,Large-scale,50,0.04410504514295145,0.18357743097238896,0.19173690101549645,0.19094108572643445,-0.004150558837903002,0.072,0.6660941900103228
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),0A,Large-scale,150,0.03731839241227097,0.0700453982556654,0.0021252604233400296,0.002393969256127062,0.1264357204585466,0.0355,0.4569556693455316
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),0B,Large-scale,150,0.05370411123548251,0.043246366505178005,0.14751778701951446,0.14758023993640637,0.0004233585532546832,0.0485,0.36215137650273177
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),1A,Large-scale,150,-0.06544244140707016,0.010463361335941059,0.0030633634025507036,0.0031568678624107694,0.030523463126251822,0.033,0.41432041914657286
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),1B,Large-scale,150,-0.06700968949158832,-0.004138747065110783,0.04984121629197875,0.05133301095220992,0.0299309441304958,0.1005,0.2360203331010849
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),2A,Large-scale,150,0.014203356392004152,0.016244277523445486,0.08191235151537336,0.08370045711075604,0.021829498998659307,0.023,0.4498980205063938
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),2B,Large-scale,150,-0.015319918473464677,-0.06299835548246589,0.21409909986667064,0.21321428678711515,-0.004132726761142383,0.058,0.38308720139545344
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),3A,Large-scale,150,0.14671164234981066,0.13007167436040018,0.17343673607089768,0.1738788163865743,0.0025489427770129,0.058,0.39693819353365956
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),3B,Large-scale,150,0.07080873575023174,0.01633317036312725,0.302424779184175,0.30422811678316614,0.005962929373234089,0.0345,0.44917767304888045
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),3C,Large-scale,150,-0.047481532169867766,-0.054336830390424445,0.10877117219665405,0.11105747179445351,0.02101935238562947,0.059,0.321586733517884
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),4A,Large-scale,150,0.008136339981565616,-0.003493488599493311,0.17206168978256273,0.1737975749021332,0.010088736904561104,0.0375,0.3263053136065485
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),4B,Large-scale,150,-0.08285252853670716,-0.08445353126805635,0.30898363496087783,0.30877693679699153,-0.0006689615257858877,0.072,0.36068306470997635
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),4C,Large-scale,150,-0.050429086866051645,-0.03978665718476378,0.24578752555706074,0.24521854573398064,-0.0023149255512074796,0.0355,0.4315286948084537
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),5A,Large-scale,150,-0.15832343242196506,-0.1336326058935953,0.1504385237613574,0.15169790547045447,0.008371404329218467,0.045,0.36935745167559925
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),5B,Large-scale,150,-0.10226242730009102,-0.09690208453709054,0.23083232495889675,0.23145877749588778,0.0027138856618222082,0.078,0.30235202413173995
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),5C,Large-scale,150,0.09686413481157108,0.09815725143339704,0.2470707426720138,0.24729889293987492,0.0009234208202628094,0.0685,0.3129518616954734
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),6A,Large-scale,150,0.011071933588369397,-0.005292679674652207,0.11749756219484567,0.11665469998793003,-0.007173444207445961,0.038,0.4618661556886794
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),6B,Large-scale,150,0.03201208256385466,0.00811236054935775,0.26553893775035364,0.2649912124975916,-0.002062692791506819,0.039,0.39524886710841883
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),7,Large-scale,150,-0.010488403437545278,0.06745366460731589,0.12473093193553908,0.12460548992080901,-0.001005700933870166,0.05,0.38135103424241956
IT Liquid cooling: dry cooler with adiabatic assist (air-cooled chiller),8,Large-scale,150,0.07127436542723985,0.06688830614693987,0.15498161529183752,0.1545793486545756,-0.0025955764914724596,0.055,0.40226830096668426
IT Liquid cooling: waterside economizer (water-cooled chiller),0A,Large-scale,150,-0.04563541199495611,-0.018256811413840616,2.467988935917378,2.461666604583018,-0.002561734067097756,0.061,0.31970506915733565
IT Liquid cooling: waterside economizer (water-cooled chiller),0B,Large-scale,150,-0.05090301529691202,-0.025670474243299705,2.2988174696727346,2.2975898589761994,-0.0005340183432266914,0.0655,0.3140871266473743
IT Liquid cooling: waterside economizer (water-cooled chiller),1A,Large-scale,150,0.11618969698462907,0.09187430552468999,2.403715666285106,2.4056993016801935,0.0008252371205590188,0.0315,0.3380237685072194
IT Liquid cooling: waterside economizer (water-cooled chiller),1B,Large-scale,150,-0.056636135084001324,-0.05007333659273745,2.383348218681099,2.382396633120032,-0.00039926417533459805,0.0505,0.348237773979247
IT Liquid cooling: waterside economizer (water-cooled chiller),2A,Large-scale,150,0.03712794738140973,0.0360887150540024,2.3573268122909585,2.3569347711046995,-0.00016630752435977013,0.0615,0.2948651664624521
IT Liquid cooling: waterside economizer (water-cooled chiller),2B,Large-scale,150,0.017257732915008157,-0.002579670207564781,2.288356538072463,2.2943185477446812,0.0026053674648271047,0.027,0.36472748287856327
IT Liquid cooling: waterside economizer (water-cooled chiller),3A,Large-scale,150,-0.07407509969010276,-0.09892884128183475,2.3058545796285275,2.303829447606825,-0.0008782566080246365,0.063,0.32966600948699565
IT Liquid cooling: waterside economizer (water-cooled chiller),3B,Large-scale,150,0.00012304556549555217,0.014477087870572027,2.270137664209143,2.2738735615631676,0.0016456699577847744,0.0125,0.5523001796248541
IT Liquid cooling: waterside economizer (water-cooled chiller),3C,Large-scale,150,-0.1157139852842495,-0.11580425796702076,2.2791051696219915,2.279927421280783,0.0003607782869132973,0.0625,0.33453578002231277
IT Liquid cooling: waterside economizer (water-cooled chiller),4A,Large-scale,150,-0.11214990671257363,-0.12434863771723188,2.278276122063079,2.281019241863621,0.001204033073066505,0.072,0.319919911685811
IT Liquid cooling: waterside economizer (water-cooled chiller),4B,Large-scale,150,-0.10193292404887153,-0.09761678296813192,2.243537619728523,2.254285108873789,0.0047904207403334734,0.0525,0.3502621514588922
IT Liquid cooling: waterside economizer (water-cooled chiller),4C,Large-scale,150,-0.006248554055669556,-0.012169429752433441,2.2548864047686203,2.2516791407521497,-0.0014223616806983903,0.0235,0.4214441433734953
IT Liquid cooling: waterside economizer (water-cooled chiller),5A,Large-scale,150,0.17497596992190148,0.1940477354549091,2.2531654699211145,2.2500483808390643,-0.0013834266163147571,0.0735,0.3102160080104719
IT Liquid cooling: waterside economizer (water-cooled chiller),5B,Large-scale,150,-0.07253257505908858,-0.10322414329525756,2.220587602425863,2.2243348059142463,0.0016874828465625932,0.0845,0.34455455944707647
IT Liquid cooling: waterside economizer (water-cooled chiller),5C,Large-scale,150,0.0456971910515892,0.023917507444775322,2.252602230926757,2.2550125617860846,0.001070020630467052,0.033,0.39180889595917373
IT Liquid cooling: waterside economizer (water-cooled chiller),6A,Large-scale,150,0.007358149000972166,0.006313169474198853,2.254427228185675,2.255801620045373,0.0006096412616539941,0.0545,0.34727264820673703
IT Liquid cooling: waterside economizer (water-cooled chiller),6B,Large-scale,150,-0.004402778208598612,-0.0056198103202922955,2.220939628555298,2.226188109816387,0.002363180517654689,0.053,0.36839676531147303
IT Liquid cooling: waterside economizer (water-cooled chiller),7,Large-scale,150,-0.007462170415163637,-0.010996044268634162,2.2322445927751526,2.237043840240366,0.0021499648742555355,0.027,0.4106789141828085
IT Liquid cooling: waterside economizer (water-cooled chiller),8,Large-scale,150,-0.04011534925595723,-0.04578159029290191,2.204926235142729,2.2007450934348696,-0.0018962728281876342,0.0425,0.34013080310353194
Water-cooled chiller,0A,Midsize,50,0.27146225719058814,0.3168787515006002,5.643512808928874,5.6592331957315105,0.002785567665898466,0.047,0.6684684863769526
Water-cooled chiller,0A,Small,50,0.23366151457236206,0.14352941176470588,7.579989192867362,7.552240822402267,-0.0036607401091292516,0.088,0.6269466129284008
Water-cooled chiller,0B,Midsize,50,0.4573595806666034,0.4537334933973589,4.677237921413313,4.681862317680666,0.0009887023805614822,0.101,0.45976675974985903
Water-cooled chiller,0B,Small,50,0.5214592899589497,0.4794717887154862,5.914694597571729,5.8871221091180574,-0.004661692670487381,0.0365,0.8869021521971542
Water-cooled chiller,1A,Midsize,50,0.2115436637868205,0.23140456182472988,5.134197391230408,5.151381062819717,0.003346905130422093,0.056,0.641892631713745
Water-cooled chiller,1A,Small,50,0.5133989420390025,0.43318127250900357,6.6759278577872,6.655121057527908,-0.0031166903990764,0.072,0.8221398691219414
Water-cooled chiller,1B,Midsize,50,0.38568874238205025,0.39294117647058824,5.032544132628544,5.022042409807218,-0.002086762191162515,0.0585,0.6864785432086212
Water-cooled chiller,1B,Small,50,0.39926218820338316,0.4008163265306122,6.529143717035174,6.524825586979915,-0.0006613623841656577,0.1245,0.5610912119580306
Water-cooled chiller,2A,Midsize,50,0.28467470642014603,0.24782713085234095,5.0258816843170635,5.008690355521339,-0.0034205597894134284,0.0535,0.6871619567225128
Water-cooled chiller,2A,Small,50,0.4772688085868209,0.41272509003601443,6.488855938022096,6.461774706016338,-0.0041734987283463115,0.0935,0.5829522847399118
Water-cooled chiller,2B,Midsize,50,0.3075847017019335,0.2569507803121248,4.624144074086454,4.605492475217931,-0.00403352459821611,0.0625,0.5700868629409551
Water-cooled chiller,2B,Small,50,0.365828080613849,0.27327731092436974,5.767241393764425,5.728412010043959,-0.006732748131966247,0.045,0.794792866706374
Water-cooled chiller,3A,Midsize,50,0.2755627973388338,0.22372148859543817,4.617143294574252,4.615828952916119,-0.0002846655549281382,0.047,0.6653804761300638
Water-cooled chiller,3A,Small,50,0.4710495549773669,0.45498199279711876,5.86329569994358,5.8492215674143155,-0.0024003791126209523,0.0775,0.6170804110888911
Water-cooled chiller,3B,Midsize,50,0.34434738218086147,0.38506602641056425,4.549589355961071,4.548782547704931,-0.0001773365007290132,0.027,0.720757725409592
Water-cooled chiller,3B,Small,50,0.2996438863374067,0.28316926770708284,5.628382280773378,5.608384116841637,-0.0035530926888273427,0.0535,0.6726158879448177
Water-cooled chiller,3C,Midsize,50,0.46135391799029896,0.37623049219687876,4.554663913536775,4.568413971469782,0.003018896277317114,0.1285,0.593064206714936
Water-cooled chiller,3C,Small,50,0.35946383269027277,0.3292677070828331,5.789729362379947,5.7756791571508685,-0.002426746459061217,0.067,0.6651289356222274
Water-cooled chiller,4A,Midsize,50,0.47298596666582227,0.47851140456182467,4.442337689315679,4.457697485732921,0.0034575931618579213,0.0785,0.5864629925304291
Water-cooled chiller,4A,Small,50,0.4367703349458501,0.4389435774309724,5.575720511557765,5.56900062348209,-0.001205205329382134,0.0815,0.6253627790280949
Water-cooled chiller,4B,Midsize,50,0.47240330131684244,0.48398559423769505,4.372750275905604,4.370743133594206,-0.00045901141953102017,0.0655,0.5923406233090802
Water-cooled chiller,4B,Small,50,0.32608939822764493,0.3433853541416566,5.368786805181217,5.376254446193909,0.0013909364040094094,0.062,0.5635802610905566
Water-cooled chiller,4C,Midsize,50,0.5407918284879342,0.5274909963985595,4.355217478477336,4.35078923794638,-0.0010167667981770023,0.152,0.483961439726222
Water-cooled chiller,4C,Small,50,0.005734052508585605,0.04163265306122449,5.37027309792174,5.379347374262249,0.0016897234414429332,0.041,0.7093007598615317
Water-cooled chiller,5A,Midsize,50,0.42613183456417403,0.3631692677070828,4.342795924431468,4.336981899268777,-0.0013387746658742017,0.036,0.8118981410841704
Water-cooled chiller,5A,Small,50,0.35340109306644585,0.3323409363745498,5.345136204936494,5.368274964395771,0.004328937294040768,0.0295,0.7775507269485982
Water-cooled chiller,5B,Midsize,50,0.3899409000248491,0.37795918367346937,4.255464251146748,4.248234480615673,-0.0016989381426778156,0.0655,0.5209925079961689
Water-cooled chiller,5B,Small,50,0.5190650179727798,0.516734693877551,5.217474179072679,5.2096800826084,-0.001493844760275199,0.0355,0.7692919773879024
Water-cooled chiller,5C,Midsize,50,0.40578739651056944,0.45066026410564225,4.261078178121075,4.242170654046208,-0.0044372628908685985,0.039,0.5589021563491897
Water-cooled chiller,5C,Small,50,0.36690228816986775,0.39735894357743096,5.290879698025634,5.2903510361751,-9.991946154658168e-05,0.0245,0.6821749831793121
Water-cooled chiller,6A,Midsize,50,0.40284410409143306,0.35855942376950783,4.283013117620852,4.2699993518137775,-0.0030384604131923677,0.03,0.7597132264993584
Water-cooled chiller,6A,Small,50,0.3116707984441872,0.15399759903961585,5.281900868887574,5.2624607640211645,-0.0036805130101776285,0.0885,0.6859347771160964
Water-cooled chiller,6B,Midsize,50,0.5787965857195849,0.5703241296518607,4.191257010294971,4.19653003069509,0.0012580999893747114,0.0815,0.5656723356918232
Water-cooled chiller,6B,Small,50,0.20389630665680986,0.14890756302521005,5.118177882743391,5.083159577160323,-0.006841947737130456,0.056,0.6515693293222979
Water-cooled chiller,7,Midsize,50,0.3177819522293862,0.26511404561824725,4.189295380778347,4.185591806594817,-0.0008840565887339609,0.0765,0.5639060629054231
Water-cooled chiller,7,Small,50,0.2112973999871457,0.2101800720288115,5.107502655195815,5.0999541259740635,-0.0014779295736777726,0.0575,0.6751741360278076
Water-cooled chiller,8,Midsize,50,0.3980973913677778,0.3213925570228091,4.014452321681952,4.007062633439201,-0.0018407712062836433,0.073,0.6001277631540792
Water-cooled chiller,8,Small,50,0.2592250901296849,0.27394957983193274,4.883045972458889,4.861761023872683,-0.004358949046610654,0.041,0.7532897235539844
Waterside economizer (water-cooled chiller),0A,Large-scale,50,0.14792372801542525,0.1295078031212485,2.680499777750194,2.677577839531121,-0.0010900721736025374,0.034,0.7757326642700062
Waterside economizer (water-cooled chiller),0A,Midsize,50,0.4044862731351417,0.3783433373349339,3.7892603936866887,3.786370132094092,-0.0007627508516997771,0.0595,0.5849865517212294
Waterside economizer (water-cooled chiller),0B,Large-scale,50,0.11116144385034576,0.11385354141656662,2.461462063998174,2.463277207013726,0.0007374247371513885,0.0045,0.7093056723600897
Waterside economizer (water-cooled chiller),0B,Midsize,50,0.3967546793189331,0.3879471788715486,3.4380905894394314,3.4438241936660017,0.0016676710742241278,0.024,0.8181541591189553
Waterside economizer (water-cooled chiller),1A,Large-scale,50,0.17892384941026873,0.10847539015606242,2.536416190944402,2.536109354965836,-0.00012097225197565876,0.0215,0.833623089383034
Waterside economizer (water-cooled chiller),1A,Midsize,50,0.3138285821962812,0.2921008403361345,3.5501831667725328,3.544083774519875,-0.001718050017741117,0.022,0.6989055181887163
Waterside economizer (water-cooled chiller),1B,Large-scale,50,0.14343573663774245,0.08225690276110444,2.5560727612172127,2.556095752145706,8.994629903454284e-06,0.046,0.5991876979914748
Waterside economizer (water-cooled chiller),1B,Midsize,50,0.29609637489174745,0.26482593037214885,3.625887314299454,3.6411881010976552,0.0042198737776155465,0.116,0.4872965120635329
Waterside economizer (water-cooled chiller),2A,Large-scale,50,0.5908722042554334,0.5479471788715485,2.5596710735205828,2.5550795789334257,-0.0017937830507424757,0.1075,0.6113785263108762
Waterside economizer (water-cooled chiller),2A,Midsize,50,0.3613180573197079,0.301704681872749,3.5537480955245466,3.5453069414043274,-0.002375282066517218,0.068,0.7021239876676659
Waterside economizer (water-cooled chiller),2B,Large-scale,50,0.4431502341573455,0.42213685474189677,2.4465632017746235,2.4472842310541636,0.00029471107838828617,0.0465,0.6277779025506225
Waterside economizer (water-cooled chiller),2B,Midsize,50,0.17236302380296628,0.10981992797118847,3.4649300104489664,3.4703848681070975,0.0015743052938100239,0.062,0.5915607154011143
Waterside economizer (water-cooled chiller),3A,Large-scale,50,0.30616162994953916,0.35193277310924365,2.484967908081724,2.4982414438948446,0.005341532085767232,0.09,0.564997085688813
Waterside economizer (water-cooled chiller),3A,Midsize,50,0.17526196410716402,0.09080432172869149,3.4513008001914898,3.4443961348127985,-0.0020005979711499454,0.0315,0.721584320486524
Waterside economizer (water-cooled chiller),3B,Large-scale,50,0.3193993420459868,0.3174549819927971,2.4511527045039743,2.453104236884385,0.0007961692377733045,0.048,0.6245627418946486
Waterside economizer (water-cooled chiller),3B,Midsize,50,0.5040294610439431,0.49800720288115247,3.4264433166661217,3.4169315097359627,-0.0027760000826203097,0.094,0.5515723258882199
Waterside economizer (water-cooled chiller),3C,Large-scale,50,0.14466015671910476,0.006002400960384154,2.4602452358840634,2.455627315445708,-0.0018770163116263504,0.0845,0.5288213783034069
Waterside economizer (water-cooled chiller),3C,Midsize,50,0.299465069448889,0.287875150060024,3.434286259101824,3.4146486857149885,-0.00571809450501996,0.067,0.5062786894578545
Waterside economizer (water-cooled chiller),4A,Large-scale,50,0.28294991090906163,0.22967587034813922,2.4528291034805894,2.458197436354764,0.002188628986241638,0.049,0.6005425225634328
Waterside economizer (water-cooled chiller),4A,Midsize,50,0.19570077737180055,0.18981992797118846,3.4524584660477204,3.4488305638329675,-0.0010508170483238505,0.0305,0.5279844676370637
Waterside economizer (water-cooled chiller),4B,Large-scale,50,0.326597867477389,0.29373349339735894,2.4627309990370274,2.4540270133136053,-0.0035342819523632675,0.0455,0.6614369149301456
Waterside economizer (water-cooled chiller),4B,Midsize,50,0.6340524287472055,0.617671068427371,3.431623418503422,3.4098226036442263,-0.006352915865314595,0.091,0.5486991082705406
Waterside economizer (water-cooled chiller),4C,Large-scale,50,0.40177614897706293,0.40052821128451377,2.441211234011854,2.428697783939102,-0.005125918600737919,0.0795,0.5731183792762972
Waterside economizer (water-cooled chiller),4C,Midsize,50,0.2755192457097041,0.26818727490996397,3.435728487452376,3.427882448503804,-0.0022836609403875307,0.0125,0.789592556707209
Waterside economizer (water-cooled chiller),5A,Large-scale,50,0.26552862993269477,0.2629051620648259,2.457427496010765,2.4613353543114873,0.001590223234283067,0.0915,0.5242128261305957
Waterside economizer (water-cooled chiller),5A,Midsize,50,0.47051833493450945,0.45815126050420163,3.411844928775181,3.4117484713266975,-2.8271346001138637e-05,0.09,0.5076404883596441
Waterside economizer (water-cooled chiller),5B,Large-scale,50,0.02717998524737549,-0.01781512605042017,2.4371131059301145,2.4307040418133985,-0.002629777051020392,0.006,0.796164960097006
Waterside economizer (water-cooled chiller),5B,Midsize,50,0.35738441812344307,0.36211284513805525,3.3965034343495155,3.388387702008501,-0.002389437401693334,0.0645,0.5693514649139817
Waterside economizer (water-cooled chiller),5C,Large-scale,50,0.20832720041965144,0.1936614645858343,2.4362693444913592,2.435320292780455,-0.00038955122636592364,0.0435,0.6662113894099948
Waterside economizer (water-cooled chiller),5C,Midsize,50,0.5233153729541127,0.48062424969987994,3.4350381458264794,3.4174432547724605,-0.005122182143856666,0.066,0.6096678004196069
Waterside economizer (water-cooled chiller),6A,Large-scale,50,0.3273187641772012,0.31082833133253296,2.458199343768336,2.4502735371827193,-0.0032242326505004712,0.0025,0.679395086480015
Waterside economizer (water-cooled chiller),6A,Midsize,50,0.2884440005812699,0.2582953181272509,3.4046022489665417,3.3954235366766383,-0.0026959719869449027,0.0375,0.5988892808791362
Waterside economizer (water-cooled chiller),6B,Large-scale,50,0.44789853666424617,0.44883553421368544,2.4528472681816114,2.4493154489267144,-0.0014398855161965529,0.102,0.5489791789734818
Waterside economizer (water-cooled chiller),6B,Midsize,50,0.3165384333146016,0.28412965186074424,3.4091235053694753,3.4017767660973086,-0.002155022914422234,0.1385,0.4108088322796076
Waterside economizer (water-cooled chiller),7,Large-scale,50,0.1126146824224287,0.07188475390156063,2.435345413551161,2.4412230434403646,0.0024134686835378958,0.014,0.7571965504040109
Waterside economizer (water-cooled chiller),7,Midsize,50,0.20379129009234334,0.20662665066026412,3.41904405815371,3.4263147665140306,0.0021265325151284915,0.0525,0.6379165691385248
Waterside economizer (water-cooled chiller),8,Large-scale,50,0.3510459796140924,0.3406002400960384,2.420081982940617,2.4126345716913358,-0.003077338413235077,0.0325,0.5960710140021965
Waterside economizer (water-cooled chiller),8,Midsize,50,0.22785225898812794,0.21853541416566627,3.378052853875908,3.3790026344667456,0.00028116214633760203,0.0275,0.7497937905000477
