timestamp_utc,t_db_C,rh_pct,pressure_Pa,t_wb_C,target_n,matched_timestamp_coverage,timestamp_set_sha256
2012-06-21 17:00:00+00:00,29.4,51.283030202956084,98248.98728924939,21.675760455810902,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-21 18:00:00+00:00,30.0,48.76994561714333,98216.7571875429,21.69790538306504,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-21 19:00:00+00:00,28.9,52.787208197551216,98098.49335563339,21.52978118603633,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-21 20:00:00+00:00,32.8,40.941279594535324,98043.37496659679,22.334002420965,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-21 21:00:00+00:00,31.95,42.9544386369819,98010.20671630105,22.097548858428176,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-21 22:00:00+00:00,30.6,47.86618770338982,97981.33654347844,22.007694069340666,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-21 23:00:00+00:00,27.8,60.276691290635554,97989.84144809951,21.888221824443256,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-22 00:00:00+00:00,27.5,57.27032161284885,97981.73826107146,21.12404124644486,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-22 01:00:00+00:00,26.1,62.18689086461842,97980.90886911501,20.71361341271676,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-22 02:00:00+00:00,25.0,68.92406520064893,98007.43305799364,20.76539379819136,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-22 03:00:00+00:00,24.7,70.16938342409154,98023.43899822747,20.677273182514952,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-22 04:00:00+00:00,24.4,73.70091272937036,98029.76939043975,20.911348808647602,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-22 05:00:00+00:00,24.4,73.70091272937036,97991.09886997016,20.910738637910157,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-22 06:00:00+00:00,23.85,76.17417940841337,97965.63115220741,20.74901599924989,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
2012-06-22 07:00:00+00:00,22.2,84.17230815633675,97889.10789695721,20.2563763014401,1251,1.0,3456a8c519da1212310083b87dcc7f9fd2b0a834502284cc5c4a9af01e2cd65e
