timestamp_utc,weather,t_db_C,rh_pct,PUE,WUE_L_per_kWh,evidence_class,IT_load,theta_provenance,paper_case
2012-06-21 17:00:00+00:00,KRDM,23.3,29.27419255451762,1.1153785125466242,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-21 18:00:00+00:00,KRDM,25.0,25.524773678300605,1.1153914913990033,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-21 19:00:00+00:00,KRDM,27.2,22.41092562727322,1.1154012799085047,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-21 20:00:00+00:00,KRDM,28.3,21.765834014905643,1.1154247176583276,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-21 21:00:00+00:00,KRDM,30.0,19.728219074330084,1.115438748515628,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-21 22:00:00+00:00,KRDM,29.4,21.295104413459924,1.1154804893710843,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-21 23:00:00+00:00,KRDM,27.8,22.4095132495063,1.1155154651443122,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 00:00:00+00:00,KRDM,26.1,23.91087023425191,1.1155293667484747,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 01:00:00+00:00,KRDM,26.23333333333333,25.97915227736816,1.1155409894209627,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 02:00:00+00:00,KRDM,22.8,41.1064537049532,1.1155794907808099,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 03:00:00+00:00,KRDM,21.1,42.32214873969561,1.1155759490991584,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 04:00:00+00:00,KRDM,19.4,45.12399433012342,1.1155957685348143,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 05:00:00+00:00,KRDM,18.3,50.3531196174434,1.115614737778179,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 06:00:00+00:00,KRDM,16.7,55.70267668413532,1.1156610396544329,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 07:00:00+00:00,KRDM,15.0,62.09579368201139,1.115709479178859,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 08:00:00+00:00,KRDM,14.4,64.54534023668633,1.1157340138339662,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 09:00:00+00:00,KRDM,12.2,71.51026102177828,1.1157874457556227,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 10:00:00+00:00,KRDM,13.3,71.71795908567832,1.1157814694275476,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 11:00:00+00:00,KRDM,13.9,68.97327743072611,1.115761445517006,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 12:00:00+00:00,KRDM,14.4,66.77573195117516,1.1157386363877464,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 13:00:00+00:00,KRDM,15.6,64.37517270471733,1.1157173296792593,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 14:00:00+00:00,KRDM,16.7,62.07009077168011,1.1156887259005408,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 15:00:00+00:00,KRDM,16.1,62.35054787168455,1.1156715761949911,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 16:00:00+00:00,KRDM,15.0,64.2415402723167,1.1156679518833001,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 17:00:00+00:00,KRDM,17.2,50.05516426597785,1.1156476839930767,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 18:00:00+00:00,KRDM,16.7,47.89107384436231,1.1156702647321834,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 19:00:00+00:00,KRDM,17.2,46.3973983032515,1.1156707446332366,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 20:00:00+00:00,KRDM,16.1,57.87077467085322,1.1156715761949911,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 21:00:00+00:00,KRDM,14.4,77.93575739437924,1.2933644428908664,2.4215020887424723,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 22:00:00+00:00,KRDM,13.65,82.91430958751752,1.1156873978185586,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-22 23:00:00+00:00,KRDM,13.15,81.2089236105374,1.115733296439576,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-23 00:00:00+00:00,KRDM,13.3,83.70396395217763,1.1157305997643516,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-23 01:00:00+00:00,KRDM,12.8,79.8111824291666,1.1157303614297607,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-23 02:00:00+00:00,KRDM,12.35,80.82965990625698,1.115706175978081,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
2012-06-23 03:00:00+00:00,KRDM,10.5,83.94144618086945,1.1157490852425467,0.0,TRANSFERRED_MODEL,SCENARIO_P_IT=1_normalized,SCENARIO Table 3 midpoints,1
