huc12_id,year_month,sui_frac,availab_mm/mo,strflow_mm/mo,consum_mm/mo
170703050101,2009-10,0.1982507231529,0.395429712958596,0.397705798681226,0.00227608572262991
170703050101,2009-11,0.209357607311346,0.315421135380593,0.315421135380593,0.0
170703050101,2009-12,0.614657477570745,0.238352313455029,0.238352313455029,0.0
170703050101,2010-01,0.0,0.868392645676572,0.868392645676572,0.0
170703050101,2010-02,0.0,1.38526234214094,1.38526234214094,0.0
170703050101,2010-03,0.0,1.26391529788988,1.26391529788988,0.0
170703050101,2010-04,0.0,1.68382330148545,1.68382330148545,0.0
170703050101,2010-05,0.0,1.49820624028482,1.49820624028482,0.0
170703050101,2010-06,0.0526835094773827,1.10521876103304,1.14635710957633,0.0411383485432934
170703050101,2010-07,0.111441598812721,0.69735416940511,0.78481523383642,0.0874610644313101
170703050101,2010-08,0.134646450689787,0.463845741626921,0.536018765967574,0.0721730243406535
170703050101,2010-09,0.0,0.58539426498233,0.609750626562163,0.0243563615798333
170703050101,2010-10,0.0,1.68532435475328,1.70325861933719,0.0179342645839031
170703050101,2010-11,0.0,1.67343393952955,1.67343393952955,0.0
170703050101,2010-12,0.0,3.38686366454554,3.38686366454554,0.0
170703050101,2011-01,0.0,2.59347825660202,2.59347825660202,0.0
170703050101,2011-02,0.0,3.95863454100049,3.95863454100049,0.0
170703050101,2011-03,0.0,5.52247818380643,5.52247818380643,0.0
170703050101,2011-04,0.0,3.40397854228161,3.40397854228161,0.0
170703050101,2011-05,0.0,3.03831520285843,3.03831520285843,0.0
170703050101,2011-06,0.0,2.01796072144777,2.06664600975476,0.0486852883069932
170703050101,2011-07,0.0,1.40808843085491,1.48592763126097,0.0778392004060605
170703050101,2011-08,0.0,0.881511073431103,0.957790362595124,0.0762792891640208
170703050101,2011-09,0.0,0.59932129621182,0.66653328845256,0.06721199224074
170703050101,2011-10,0.0,0.568690820229493,0.574891010928505,0.00620019069901199
170703050101,2011-11,0.0,0.483170031607093,0.483170031607093,0.0
170703050101,2011-12,0.268221482985923,0.452639125750825,0.452639125750825,0.0
170703050101,2012-01,0.333224237531552,0.48649953341113,0.48649953341113,0.0
170703050101,2012-02,0.567639660377624,0.562264023432827,0.562264023432827,0.0
170703050101,2012-03,0.499836812033655,0.632163904712038,0.632163904712038,0.0
170703050101,2012-04,0.568272224851223,0.599097220283639,0.599097220283639,0.0
170703050101,2012-05,0.718788478689617,0.421312856067203,0.421312856067203,0.0
170703050101,2012-06,0.0,1.26209880151592,1.28024785606265,0.0181490545467327
170703050101,2012-07,0.370317800477222,0.4941841826611,0.577523450055213,0.0833392673941126
170703050101,2012-08,0.416532530813147,0.31274951281576,0.396089269413458,0.0833397565976978
170703050101,2012-09,0.612930547138165,0.206642129083095,0.269379565499135,0.0627374364160396
170703050101,2012-10,0.236056112986717,0.376783766049779,0.394767232284263,0.0179834662344846
170703050101,2012-11,0.0,0.916148722079745,0.916148722079745,0.0
170703050101,2012-12,0.0,1.06144902619343,1.06144902619343,0.0
170703050101,2013-01,0.0,0.781976184858324,0.781976184858324,0.0
170703050101,2013-02,0.517252475678571,0.627790156618601,0.627790156618601,0.0
170703050101,2013-03,0.506177108489852,0.624150307027892,0.624150307027892,0.0
170703050101,2013-04,0.637250343998795,0.503378107869657,0.503378107869657,0.0
170703050101,2013-05,0.659573536140864,0.510029052511852,0.510029052511852,0.0
170703050101,2013-06,0.723191931578134,0.322947476884295,0.378439129630798,0.0554916527465034
170703050101,2013-07,0.857453472387729,0.111872686400594,0.208036181178949,0.0961634947783543
170703050101,2013-08,0.381193489863475,0.331691901936082,0.39286085421177,0.0611689522756884
170703050101,2013-09,0.0643897451620095,0.49948786612389,0.533863180251675,0.0343753141277853
170703050101,2013-10,0.479007083151351,0.256958235588421,0.256958235588421,0.0
170703050101,2013-11,0.408552421231352,0.235953787121016,0.235953787121016,0.0
170703050101,2013-12,0.668110952390733,0.205288847463177,0.205288847463177,0.0
170703050101,2014-01,0.443019858875166,0.406389365104313,0.406389365104313,0.0
170703050101,2014-02,0.0,2.87615989385108,2.87615989385108,0.0
170703050101,2014-03,0.0,4.16450076131031,4.16450076131031,0.0
170703050101,2014-04,0.0,3.38171853973629,3.38171853973629,0.0
170703050101,2014-05,0.0,2.3804329128909,2.4316097229477,0.0511768100568004
170703050101,2014-06,0.0,1.75512040362701,1.82679435864533,0.0716739550183116
170703050101,2014-07,0.0,1.22746393881622,1.31979235877866,0.0923284199624429
170703050101,2014-08,0.0,0.98139760316773,1.04406091340504,0.0626633102373111
170703050101,2014-09,0.0,0.69607113037303,0.737340463176261,0.0412693328032309
170703050101,2014-10,0.0,0.660101793240196,0.682579450511023,0.0224776572708265
170703050101,2014-11,0.0,0.797023206940795,0.798370025046311,0.00134681810551641
170703050101,2014-12,0.0,1.59348071895089,1.59348071895089,0.0
170703050101,2015-01,0.0,1.11837211860513,1.11837211860513,0.0
170703050101,2015-02,0.0,1.30045235861344,1.30045235861344,0.0
170703050101,2015-03,0.226383904832836,0.977785217375616,0.977785217375616,0.0
170703050101,2015-04,0.464670967258387,0.742861946610012,0.750216844772113,0.0073548981621011
170703050101,2015-05,0.439714485016328,0.839423254889732,0.878428532985666,0.0390052780959333
170703050101,2015-06,0.668846808207158,0.38635104952465,0.471229276044671,0.0848782265200208
170703050101,2015-07,0.522558562672629,0.374703313279277,0.451297759622974,0.0765944463436967
170703050101,2015-08,0.65591002957982,0.184438681326444,0.256211280302521,0.0717725989760771
