fit_id,regime,gap_threshold_days,held_out_spatial_fold,model,target,feature,coefficient_standardized_scale,training_feature_mean,training_feature_scale,n_training_transitions,n_training_wells,fit_split,training_target_month_min,training_target_month_max,training_independence_classes,validation_used,test_used,hyperparameter_search
T2_SPATIOTEMPORAL_OOS_G90_F4_B1,T2_SPATIOTEMPORAL_OOS,90,4,B1,delta_h,season_sin,0.5425811967510782,-0.013861502434864987,0.7105997720605066,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B1,T2_SPATIOTEMPORAL_OOS,90,4,B1,delta_h,season_cos,2.850870358851375,-0.03145604922821576,0.7027562448422329,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B1,T2_SPATIOTEMPORAL_OOS,90,4,B1,delta_h,time_trend_years,-0.4692493067092165,2.733731642050544,1.4005919454817903,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B2,T2_SPATIOTEMPORAL_OOS,90,4,B2,h_target,INTERCEPT,29.371516423754628,0.0,1.0,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B2,T2_SPATIOTEMPORAL_OOS,90,4,B2,h_target,h_prev,83.00436842555177,29.237833587122037,83.73987906411594,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B2,T2_SPATIOTEMPORAL_OOS,90,4,B2,h_target,delta_days,-0.25385125418728355,32.09316024339545,19.069234324321734,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B2,T2_SPATIOTEMPORAL_OOS,90,4,B2,h_target,season_sin,0.6243359304808248,-0.013861502434864987,0.7105997720605066,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B2,T2_SPATIOTEMPORAL_OOS,90,4,B2,h_target,season_cos,2.832905983606273,-0.03145604922821576,0.7027562448422329,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B2,T2_SPATIOTEMPORAL_OOS,90,4,B2,h_target,time_trend_years,-0.5528242745910988,2.733731642050544,1.4005919454817903,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B3,T2_SPATIOTEMPORAL_OOS,90,4,B3,h_target,INTERCEPT,29.371516423754628,0.0,1.0,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B3,T2_SPATIOTEMPORAL_OOS,90,4,B3,h_target,h_prev,83.02755632038568,29.237833587122037,83.73987906411594,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B3,T2_SPATIOTEMPORAL_OOS,90,4,B3,h_target,delta_days,-0.20627315936431545,32.09316024339545,19.069234324321734,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B3,T2_SPATIOTEMPORAL_OOS,90,4,B3,h_target,season_sin,0.30729762026215035,-0.013861502434864987,0.7105997720605066,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B3,T2_SPATIOTEMPORAL_OOS,90,4,B3,h_target,season_cos,2.7546454843337247,-0.03145604922821576,0.7027562448422329,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B3,T2_SPATIOTEMPORAL_OOS,90,4,B3,h_target,time_trend_years,-0.5954181781935869,2.733731642050544,1.4005919454817903,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B3,T2_SPATIOTEMPORAL_OOS,90,4,B3,h_target,log1p_interval_mean_discharge_cfs,-0.6588295626152921,5.705419612092297,0.7551143666800545,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F4_B3,T2_SPATIOTEMPORAL_OOS,90,4,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,1.0742349639254531,5.716142785316104,0.7648493082455475,4597,133,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B1,T2_SPATIOTEMPORAL_OOS,90,5,B1,delta_h,INTERCEPT,0.014118811881188137,0.0,1.0,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B1,T2_SPATIOTEMPORAL_OOS,90,5,B1,delta_h,delta_days,-0.8439309286580096,33.62315002750275,19.778978663392547,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B1,T2_SPATIOTEMPORAL_OOS,90,5,B1,delta_h,season_sin,-0.35938812636269707,-0.012508933166188223,0.7089781753302167,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B1,T2_SPATIOTEMPORAL_OOS,90,5,B1,delta_h,season_cos,4.226172610727224,-0.0294464406191363,0.7045043510379082,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B1,T2_SPATIOTEMPORAL_OOS,90,5,B1,delta_h,time_trend_years,-0.49041268291513973,2.7629136131272265,1.3766474124162804,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B2,T2_SPATIOTEMPORAL_OOS,90,5,B2,h_target,INTERCEPT,13.552885742574261,0.0,1.0,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B2,T2_SPATIOTEMPORAL_OOS,90,5,B2,h_target,h_prev,52.37399381226692,13.538766930693072,55.52966235587036,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B2,T2_SPATIOTEMPORAL_OOS,90,5,B2,h_target,delta_days,-0.16618158600722113,33.62315002750275,19.778978663392547,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B2,T2_SPATIOTEMPORAL_OOS,90,5,B2,h_target,season_sin,0.04226170013874224,-0.012508933166188223,0.7089781753302167,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B2,T2_SPATIOTEMPORAL_OOS,90,5,B2,h_target,season_cos,4.198074306315287,-0.0294464406191363,0.7045043510379082,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B2,T2_SPATIOTEMPORAL_OOS,90,5,B2,h_target,time_trend_years,-0.6460699558005856,2.7629136131272265,1.3766474124162804,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B3,T2_SPATIOTEMPORAL_OOS,90,5,B3,h_target,INTERCEPT,13.552885742574258,0.0,1.0,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B3,T2_SPATIOTEMPORAL_OOS,90,5,B3,h_target,h_prev,52.41228677235249,13.538766930693072,55.52966235587036,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B3,T2_SPATIOTEMPORAL_OOS,90,5,B3,h_target,delta_days,0.007592452126049558,33.62315002750275,19.778978663392547,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B3,T2_SPATIOTEMPORAL_OOS,90,5,B3,h_target,season_sin,-0.18976048346223875,-0.012508933166188223,0.7089781753302167,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B3,T2_SPATIOTEMPORAL_OOS,90,5,B3,h_target,season_cos,4.0419935695881435,-0.0294464406191363,0.7045043510379082,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B3,T2_SPATIOTEMPORAL_OOS,90,5,B3,h_target,time_trend_years,-0.7476888006720456,2.7629136131272265,1.3766474124162804,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B3,T2_SPATIOTEMPORAL_OOS,90,5,B3,h_target,log1p_interval_mean_discharge_cfs,-4.0163816124135945,5.71694429663303,0.7603385711632761,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G90_F5_B3,T2_SPATIOTEMPORAL_OOS,90,5,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,4.3108589123382695,5.7261444022159536,0.771535051728418,5050,160,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B1,T1_TEMPORAL_OOS,120,,B1,delta_h,INTERCEPT,0.054614099565653,0.0,1.0,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B1,T1_TEMPORAL_OOS,120,,B1,delta_h,delta_days,-0.4401927904308642,34.67193497791142,22.16866494119285,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B1,T1_TEMPORAL_OOS,120,,B1,delta_h,season_sin,0.27465672456666324,-0.0066939386057679445,0.7104168649996497,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B1,T1_TEMPORAL_OOS,120,,B1,delta_h,season_cos,4.006833657197654,-0.027639307052851933,0.7032063266322692,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B1,T1_TEMPORAL_OOS,120,,B1,delta_h,time_trend_years,-0.4354651289209324,2.723061579955481,1.3957206682287526,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B2,T1_TEMPORAL_OOS,120,,B2,h_target,INTERCEPT,36.742710157033066,0.0,1.0,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B2,T1_TEMPORAL_OOS,120,,B2,h_target,h_prev,79.77519474488302,36.688096057467426,81.76247516934977,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B2,T1_TEMPORAL_OOS,120,,B2,h_target,delta_days,-0.2501553997225009,34.67193497791142,22.16866494119285,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B2,T1_TEMPORAL_OOS,120,,B2,h_target,season_sin,0.4668622777421447,-0.0066939386057679445,0.7104168649996497,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B2,T1_TEMPORAL_OOS,120,,B2,h_target,season_cos,3.9628531200362467,-0.027639307052851933,0.7032063266322692,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B2,T1_TEMPORAL_OOS,120,,B2,h_target,time_trend_years,-0.6099669434168132,2.723061579955481,1.3957206682287526,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B3,T1_TEMPORAL_OOS,120,,B3,h_target,INTERCEPT,36.742710157033066,0.0,1.0,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B3,T1_TEMPORAL_OOS,120,,B3,h_target,h_prev,79.82044714648133,36.688096057467426,81.76247516934977,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B3,T1_TEMPORAL_OOS,120,,B3,h_target,delta_days,-0.07870451614261825,34.67193497791142,22.16866494119285,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B3,T1_TEMPORAL_OOS,120,,B3,h_target,season_sin,0.271290962018075,-0.0066939386057679445,0.7104168649996497,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B3,T1_TEMPORAL_OOS,120,,B3,h_target,season_cos,3.7808942894027164,-0.027639307052851933,0.7032063266322692,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B3,T1_TEMPORAL_OOS,120,,B3,h_target,time_trend_years,-0.7118505792760332,2.723061579955481,1.3957206682287526,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B3,T1_TEMPORAL_OOS,120,,B3,h_target,log1p_interval_mean_discharge_cfs,-4.458587108547092,5.714902255891155,0.7602683839658813,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T1_TEMPORAL_OOS_G120_FALL_B3,T1_TEMPORAL_OOS,120,,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,4.673456363904916,5.723571318225667,0.7739582515873047,5986,181,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B1,T2_SPATIOTEMPORAL_OOS,120,1,B1,delta_h,INTERCEPT,0.06117577431446049,0.0,1.0,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B1,T2_SPATIOTEMPORAL_OOS,120,1,B1,delta_h,delta_days,-0.43225571167734333,34.93514938295961,22.45181161140177,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B1,T2_SPATIOTEMPORAL_OOS,120,1,B1,delta_h,season_sin,0.2594045290882349,-0.017043812104087088,0.7113824807544566,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B1,T2_SPATIOTEMPORAL_OOS,120,1,B1,delta_h,season_cos,4.082312739127484,-0.01665311724746341,0.7024009882044143,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B1,T2_SPATIOTEMPORAL_OOS,120,1,B1,delta_h,time_trend_years,-0.5009522367209017,2.6954349574322896,1.4084322067404464,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B2,T2_SPATIOTEMPORAL_OOS,120,1,B2,h_target,INTERCEPT,44.64498993884396,0.0,1.0,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B2,T2_SPATIOTEMPORAL_OOS,120,1,B2,h_target,h_prev,83.87784830185797,44.5838141645295,85.9717941110324,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B2,T2_SPATIOTEMPORAL_OOS,120,1,B2,h_target,delta_days,-0.24094028962179997,34.93514938295961,22.45181161140177,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B2,T2_SPATIOTEMPORAL_OOS,120,1,B2,h_target,season_sin,0.4767843957868706,-0.017043812104087088,0.7113824807544566,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B2,T2_SPATIOTEMPORAL_OOS,120,1,B2,h_target,season_cos,4.022171955655434,-0.01665311724746341,0.7024009882044143,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B2,T2_SPATIOTEMPORAL_OOS,120,1,B2,h_target,time_trend_years,-0.690007158002348,2.6954349574322896,1.4084322067404464,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B3,T2_SPATIOTEMPORAL_OOS,120,1,B3,h_target,INTERCEPT,44.644989938843956,0.0,1.0,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B3,T2_SPATIOTEMPORAL_OOS,120,1,B3,h_target,h_prev,83.91745248433755,44.5838141645295,85.9717941110324,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B3,T2_SPATIOTEMPORAL_OOS,120,1,B3,h_target,delta_days,-0.05223739542995465,34.93514938295961,22.45181161140177,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B3,T2_SPATIOTEMPORAL_OOS,120,1,B3,h_target,season_sin,0.3868579199068834,-0.017043812104087088,0.7113824807544566,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B3,T2_SPATIOTEMPORAL_OOS,120,1,B3,h_target,season_cos,3.851881432165939,-0.01665311724746341,0.7024009882044143,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B3,T2_SPATIOTEMPORAL_OOS,120,1,B3,h_target,time_trend_years,-0.7761043564176311,2.6954349574322896,1.4084322067404464,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B3,T2_SPATIOTEMPORAL_OOS,120,1,B3,h_target,log1p_interval_mean_discharge_cfs,-4.949426058524227,5.708967823989992,0.7679924817018972,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F1_B3,T2_SPATIOTEMPORAL_OOS,120,1,B3,h_target,log1p_antecedent_30d_mean_discharge_cfs,5.025142420055084,5.714341080997835,0.7767632846177345,5069,151,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B1,T2_SPATIOTEMPORAL_OOS,120,2,B1,delta_h,INTERCEPT,0.10127142195460813,0.0,1.0,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B1,T2_SPATIOTEMPORAL_OOS,120,2,B1,delta_h,delta_days,-0.08823327446202667,36.94486162575266,22.3458498686083,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B1,T2_SPATIOTEMPORAL_OOS,120,2,B1,delta_h,season_sin,0.8216272616241872,0.028569704820322953,0.7100232599163727,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B1,T2_SPATIOTEMPORAL_OOS,120,2,B1,delta_h,season_cos,3.8944465141244082,-0.027137405774209696,0.7030748918515386,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B1,T2_SPATIOTEMPORAL_OOS,120,2,B1,delta_h,time_trend_years,-0.44640133267349563,2.603610380890757,1.401645867982622,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B2,T2_SPATIOTEMPORAL_OOS,120,2,B2,h_target,INTERCEPT,62.13956044465028,0.0,1.0,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B2,T2_SPATIOTEMPORAL_OOS,120,2,B2,h_target,h_prev,78.8402900775254,62.03828902269569,81.22027998472404,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B2,T2_SPATIOTEMPORAL_OOS,120,2,B2,h_target,delta_days,-0.1866114650246516,36.94486162575266,22.3458498686083,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B2,T2_SPATIOTEMPORAL_OOS,120,2,B2,h_target,season_sin,0.906486428633936,0.028569704820322953,0.7100232599163727,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B2,T2_SPATIOTEMPORAL_OOS,120,2,B2,h_target,season_cos,3.8343848664030533,-0.027137405774209696,0.7030748918515386,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B2,T2_SPATIOTEMPORAL_OOS,120,2,B2,h_target,time_trend_years,-0.4706141048962171,2.603610380890757,1.401645867982622,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B3,T2_SPATIOTEMPORAL_OOS,120,2,B3,h_target,INTERCEPT,62.13956044465028,0.0,1.0,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B3,T2_SPATIOTEMPORAL_OOS,120,2,B3,h_target,h_prev,78.88393817042785,62.03828902269569,81.22027998472404,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B3,T2_SPATIOTEMPORAL_OOS,120,2,B3,h_target,delta_days,-0.027889048752105582,36.94486162575266,22.3458498686083,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B3,T2_SPATIOTEMPORAL_OOS,120,2,B3,h_target,season_sin,0.7276451490819253,0.028569704820322953,0.7100232599163727,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B3,T2_SPATIOTEMPORAL_OOS,120,2,B3,h_target,season_cos,3.549214593898323,-0.027137405774209696,0.7030748918515386,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
T2_SPATIOTEMPORAL_OOS_G120_F2_B3,T2_SPATIOTEMPORAL_OOS,120,2,B3,h_target,time_trend_years,-0.5853100644754201,2.603610380890757,1.401645867982622,4318,137,TRAIN,1991-10-01,1996-09-01,OCWD_ORIGIN_REPUBLISHED_BY_DWR,False,False,NONE
