year,scenario,facility_energy_mwh,it_energy_mwh,annual_pue,facility_mean_mw,facility_p95_mw,facility_peak_mw,facility_peak_to_mean,it_ramp_p99_mw_per_h,arrival_cv,backlog_p95_work_units,water_peak_m3_per_h,location_emissions_tco2e,provenance
2024,steady_service,1728291.0000000002,1622613.5257636486,1.0651279386979207,196.75443989071042,220.76268014843006,235.3396808600726,1.1961086163585168,44.84219526433385,0.13100166285538148,8.98261732273099,844.6046255493277,498192.0,scenario comparison with identical annual observed closures
2024,mixed_cox,1728291.0,1622608.5326248268,1.0651312163410205,196.7544398907104,225.50236357668265,241.51114779560996,1.2274749577684765,42.539158318840336,0.17302982300822975,23.975545874519955,886.5361135545357,498192.0,scenario comparison with identical annual observed closures
2024,bursty_arrivals,1728291.0,1622611.0255781198,1.065129579890675,196.7544398907104,230.4791070316636,252.61299855520187,1.2838998636855097,41.331792254047464,0.2210588346194318,72.34447272035952,832.8255041972184,498191.99999999994,scenario comparison with identical annual observed closures
2024,flexible_batch,1728291.0000000002,1622606.3199038287,1.0651326688425788,196.75443989071042,228.1413613028635,240.40689685505765,1.221862627286045,48.313886698336795,0.16597386849251342,1.9043498752743537,899.152590555464,498192.0,scenario comparison with identical annual observed closures
