plant_id,camd_facility_id,camd_unit_id,year,month,n_campd_hours,operating_hours,eia860_statuses,eia860_sheet,eia860_prime_mover,eia860_fuel,eia860_capacity_mw,operating_year,operating_month,retirement_year,retirement_month,camd_status_date,flag,flag_severity
6106.0,6106,1SG,2011,1,744,744.0,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,2,672,672.0,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,3,558,555.71,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,4,296,292.01,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,6,406,396.4,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,7,683,682.02,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,8,744,744.0,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,9,720,720.0,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,10,744,744.0,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,11,716,713.85,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2011,12,744,744.0,OP,operable,ST,SUB,601.0,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,1,705,702.97,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,2,696,696.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,3,193,192.25,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,5,44,32.089999999999996,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,6,19,16.67,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,7,424,421.19,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,8,663,662.44,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,9,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,10,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,11,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2012,12,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,1,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,2,672,672.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,3,715,714.03,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,4,456,455.67,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,5,272,270.32,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,6,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,7,46,41.93,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,8,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,9,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,10,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,11,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2013,12,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2020.0,12.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,1,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,2,672,672.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,3,580,576.63,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,4,71,70.58,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,5,73,71.81,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,6,309,307.15,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,7,720,718.9,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,8,717,716.3,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,9,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,10,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,11,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2014,12,586,584.8399999999999,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2015,1,50,49.53,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2015,6,607,604.19,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2015,7,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2015,8,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2015,9,720,719.98,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2015,10,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2015,11,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2015,12,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2016,1,625,624.03,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2016,6,286,284.35,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2016,7,630,628.3,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2016,8,740,738.66,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2016,9,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2016,10,313,312.22,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2016,12,681,680.13,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2017,1,690,688.94,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2017,2,558,554.66,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2017,7,654,652.56,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2017,8,710,708.15,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2017,9,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2017,10,534,530.5999999999999,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2017,12,111,108.85,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2018,6,77,76.84,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2018,7,655,654.78,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2018,8,625,623.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2018,9,719,718.5799999999999,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2018,10,214,212.1,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2018,11,253,251.4,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2018,12,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,1,737,736.05,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,2,672,672.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,3,345,344.4,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,6,7,6.83,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,7,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,8,744,744.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,9,720,720.0,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,10,633,631.6,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,11,496,492.73,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2019,12,652,651.11,OP,Operable,ST,SUB,642.2,1980,8,2021.0,1.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2020,1,744,744.0,RE,Retired and Canceled,ST,SUB,642.2,1980,8,2020.0,10.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2020,2,300,299.07,RE,Retired and Canceled,ST,SUB,642.2,1980,8,2020.0,10.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2020,3,289,287.63,RE,Retired and Canceled,ST,SUB,642.2,1980,8,2020.0,10.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2020,7,447,445.81,RE,Retired and Canceled,ST,SUB,642.2,1980,8,2020.0,10.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2020,8,709,708.25,RE,Retired and Canceled,ST,SUB,642.2,1980,8,2020.0,10.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2020,9,720,720.0,RE,Retired and Canceled,ST,SUB,642.2,1980,8,2020.0,10.0,2020-12-31T00:00:00,ok,ok
6106.0,6106,1SG,2020,10,347,346.95,RE,Retired and Canceled,ST,SUB,642.2,1980,8,2020.0,10.0,2020-12-31T00:00:00,retirement_month_observation,informational
7350.0,7350,CTG1,2011,1,312,310.53999999999996,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,2,94,92.67,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,3,15,14.43,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,4,28,17.4,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,5,107,89.57,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,8,580,573.83,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,9,581,569.48,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,10,329,322.90999999999997,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,11,600,586.01,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2011,12,732,730.75,OP,operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,1,741,739.2,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,2,589,582.79,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,3,545,541.4,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,4,2,0.04,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,5,59,50.11,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,6,3,0.12000000000000001,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,7,328,320.85,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,8,694,691.29,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,9,720,720.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,10,662,652.98,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,11,714,712.2,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2012,12,315,309.84000000000003,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2013,1,629,625.89,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2013,2,278,274.52,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2013,3,525,513.7,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2013,4,166,162.23000000000002,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2013,7,516,503.11,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2013,8,576,570.36,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2013,11,15,13.36,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2013,12,722,716.47,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,1,742,741.62,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,2,672,672.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,3,98,97.75,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,4,17,15.34,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,5,130,126.92999999999999,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,6,38,36.35,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,7,690,689.2,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,8,739,736.9200000000001,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,9,720,720.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,10,744,742.56,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,11,653,651.53,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2014,12,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,1,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,2,191,190.58,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,3,431,430.73,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,4,333,332.42,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,5,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,6,720,720.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,7,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,8,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,9,720,720.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,10,673,671.9300000000001,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,11,720,720.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2015,12,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,1,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,2,696,695.19,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,3,742,741.3,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,4,206,200.76999999999998,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,5,333,331.13,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,6,573,572.29,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,7,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,8,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,9,718,716.75,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,10,314,309.29,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2016,12,719,718.6800000000001,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,1,744,743.22,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,2,238,236.28,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,5,128,119.68,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,7,638,637.63,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,8,744,743.28,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,9,720,720.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,10,701,699.3299999999999,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,11,720,720.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2017,12,744,743.86,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,1,330,326.21000000000004,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,2,253,252.88,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,3,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,4,218,213.36,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,6,191,187.72,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,7,695,693.76,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,8,672,670.58,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,9,720,720.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,10,661,657.8,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,11,720,719.28,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2018,12,744,744.0,OP,Operable,CA|CT,NG,266.29999999999995,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,1,744,744.0,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,2,670,668.61,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,3,744,744.0,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,4,126,123.97999999999999,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,5,92,90.17999999999999,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,6,532,530.63,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,7,744,744.0,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,8,744,744.0,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
7350.0,7350,CTG1,2019,9,720,720.0,OP,Operable,CA|CT,NG,296.0,1995,11,,,1995-11-26T00:00:00,ok,ok
