year_local,month_local,west_net_energy_for_load_mwh,west_net_generation_mwh,west_net_interchange_mwh,west_monthly_peak_mw,west_monthly_minimum_mw,respondent_legal_name,balancing_authority_area_name,company_identifier,filing_id,respondent_code,source_file,timezone,time_convention,provenance,provenance_class,eia_demand_reported_mwh,eia_demand_reported_usable_mwh,eia_demand_reported_usable_n,eia_demand_reported_usable_mean_mw,eia_demand_adjusted_mwh,eia_demand_adjusted_mean_mw,eia_net_generation_reported_mwh,eia_total_interchange_reported_mwh,eia_n_hours,expected_hours,overlap_status,ferc_nel_mean_mw,demand_bias_mwh,demand_pct_diff,demand_raw_reported_pct_diff,generation_bias_mwh,generation_pct_diff,interchange_bias_mwh,interchange_pct_diff,demand_adjusted_pct_diff,comparison_note
2013,7,1902489.0,1535103.0,367386.0,3657.0,1648.0,PacifiCorp - West,PacifiCorp - West,R714229,15712,229,PacificorpWest-229-2013Q4F714_15712.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2557.108870967742,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2013,8,1807003.0,1586019.0,220984.0,3406.0,1653.0,PacifiCorp - West,PacifiCorp - West,R714229,15712,229,PacificorpWest-229-2013Q4F714_15712.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2428.7674731182797,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2013,9,1619131.0,1534456.0,84675.0,3305.0,1523.0,PacifiCorp - West,PacifiCorp - West,R714229,15712,229,PacificorpWest-229-2013Q4F714_15712.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,720,no_eia,2248.7930555555554,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2013,10,1659964.0,1553448.0,106516.0,3099.0,1599.0,PacifiCorp - West,PacifiCorp - West,R714229,15712,229,PacificorpWest-229-2013Q4F714_15712.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2231.1344086021504,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2013,11,1773221.0,1665906.0,107315.0,3572.0,1712.0,PacifiCorp - West,PacifiCorp - West,R714229,15712,229,PacificorpWest-229-2013Q4F714_15712.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,720,no_eia,2462.8069444444445,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2013,12,2188485.0,1782612.0,405873.0,4297.0,1790.0,PacifiCorp - West,PacifiCorp - West,R714229,15712,229,PacificorpWest-229-2013Q4F714_15712.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2941.5120967741937,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,1,1999392.0,2047875.0,-48483.0,3495.0,1851.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2687.3548387096776,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,2,1774132.0,1996309.0,-222177.0,3807.0,1928.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,672,no_eia,2640.0773809523807,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,3,1699141.0,2035522.0,-336381.0,3109.0,1591.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2283.7916666666665,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,4,1544993.0,1694618.0,-149625.0,2916.0,1530.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,720,no_eia,2145.823611111111,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,5,1601210.0,1708531.0,-107321.0,2774.0,1522.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2152.1639784946237,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,6,1611082.0,1533291.0,77791.0,2986.0,1563.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,720,no_eia,2237.613888888889,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,7,1928678.0,1741456.0,187222.0,3624.0,1726.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2592.309139784946,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,8,1859210.0,1809050.0,50160.0,3447.0,1640.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2498.9381720430106,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,9,1634478.0,1786571.0,-152093.0,2919.0,1547.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,720,no_eia,2270.108333333333,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,10,1607251.0,1842690.0,-235439.0,2739.0,1544.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2160.2836021505377,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,11,1762276.0,1946191.0,-183915.0,3610.0,1596.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,720,no_eia,2447.6055555555554,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2014,12,1899577.0,1942246.0,-42669.0,3648.0,1735.0,PacifiCorp - West,PacifiCorp - West,R714229,25851,229,PacificorpWest-229-2014Q4F714_25851.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2553.194892473118,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,1,2148830.0,1933027.0,215803.0,3370.0,1812.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2888.212365591398,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,2,1565182.0,1354964.0,210218.0,3288.0,1693.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,672,no_eia,2329.1398809523807,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,3,1637645.0,1519494.0,118151.0,3232.0,1530.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2201.135752688172,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,4,1595215.0,1565448.0,29767.0,2981.0,1570.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,720,no_eia,2215.5763888888887,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,5,1595093.0,1503726.0,91367.0,2833.0,1490.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,744,no_eia,2143.9422043010754,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,6,1793538.0,1700782.0,92756.0,3641.0,1603.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,,,,,,,,,,720,no_eia,2491.025,,,,,,,,,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,7,1918860.0,1894120.0,24740.0,3734.0,1679.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,963247.0,963247.0,480.0,2006.7645833333333,1192157.0,2069.7170138888887,1140816.0,177569.0,744.0,744,partial_2015,2579.1129032258063,955613.0,28.5209498237095,99.20747222674973,753304.0,66.03203321131541,-152829.0,-86.06738788865174,60.95698804771519,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,8,1830000.0,1604380.0,225620.0,3457.0,1653.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,944180.0,944180.0,504.0,1873.373015873016,1550856.0,2084.483870967742,983594.0,39414.0,744.0,744,partial_2015,2459.6774193548385,885820.0,31.296725132372917,93.81897519540766,620786.0,63.114049089360044,186206.0,472.43619018622826,17.999350036367012,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,9,1576017.0,1548047.0,27970.0,3084.0,1544.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,742958.0,704961.0,405.0,1740.6444444444444,1408205.0,1955.8402777777778,845697.0,102739.0,720.0,720,partial_2015,2188.9125,871056.0,25.752993782634785,112.12733425038832,702350.0,83.04983936327076,-74769.0,-72.77567428143159,11.916730873700917,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,10,1558590.0,1457903.0,100687.0,2661.0,1481.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,999165.0,995452.0,598.0,1664.6354515050168,1309956.0,1760.6935483870968,1046786.0,47621.0,744.0,744,partial_2015,2094.8790322580644,563138.0,25.846114256671587,55.989251024605544,411117.0,39.27421650652569,53066.0,111.43403120472061,18.980332163828404,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,11,1782239.0,1640055.0,142184.0,3669.0,1529.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1453818.0,1449435.0,598.0,2423.804347826087,1750436.0,2427.789181692094,1247275.0,-206543.0,721.0,720,partial_2015,2475.3319444444446,332804.0,2.1258975240543974,22.590241694627526,392780.0,31.49105049006835,348727.0,-168.83990258687052,1.816861627617348,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2015,12,1997363.0,1933027.0,64336.0,3525.0,1775.0,PacifiCorp - West,PacifiCorp - West,R714229,25974,229,PacificorpWest-229-2015Q4F714_25974.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1359566.0,1291388.0,479.0,2696.008350730689,2008475.0,2699.5631720430106,1266243.0,-93323.0,744.0,744,partial_2015,2684.6276881720432,705975.0,-0.42213009301552507,46.91180862128061,666784.0,52.658454972702714,157659.0,-168.9390611103372,-0.5532555794819453,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,1,1970516.0,1794074.0,176442.0,3431.0,1886.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,4236442.0,1701589.0,642.0,2650.4501557632398,1971659.0,2650.0793010752686,3961663.0,-274779.0,744.0,744,full_overlap,2648.543010752688,268927.0,-0.0719555131570636,-53.48653421904513,-2167589.0,-54.71411879304222,451221.0,-164.2123306366207,-0.057971484927160324,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,2,1657341.0,1755329.0,-97988.0,3333.0,1699.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1473071.0,1131770.0,474.0,2387.700421940928,1690188.0,2428.4310344827586,1474736.0,1665.0,696.0,696,full_overlap,2381.237068965517,525571.0,-0.27069363124528956,12.509240898775415,280593.0,19.02665968688633,-99653.0,-5985.1651651651655,-1.9433932793275068,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,3,1672412.0,1735038.0,-62626.0,2979.0,1567.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,7592266.0,1382971.0,621.0,2227.0064412238326,1654456.0,2226.7240915208613,7571990.0,-20276.0,743.0,744,full_overlap,2247.8655913978496,289441.0,0.9366452556174046,-77.972162724541,-5836952.0,-77.08610286067467,-42350.0,208.86762675083844,1.0853114256287264,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,4,1476931.0,1223253.0,253678.0,2696.0,1454.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1006620.0,1002067.0,502.0,1996.1494023904384,1468276.0,2039.2722222222221,743201.0,-263419.0,720.0,720,full_overlap,2051.2930555555554,474864.0,2.7625012987044526,46.72180167292524,480052.0,64.59248574746266,517097.0,-196.30208906722748,0.5894668304869112,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
2016,5,1546000.0,1260331.0,285669.0,2811.0,1488.0,PacifiCorp - West,PacifiCorp - West,R714229,26073,229,PacificorpWest-229-2016Q4F714_26073.html,America/Los_Angeles,FERC Form 714 Part II monthly accounting; PacifiCorp-West balancing authority; not EIA-930 hour-ending UTC,"reported FERC Form 714 PacifiCorp-West monthly NEL/generation/interchange/peak/minimum; regional BA evidence, not campus electricity",reported,1052868.0,1052868.0,504.0,2089.0238095238096,1545137.0,2076.7970430107525,830970.0,-221898.0,744.0,744,full_overlap,2077.956989247312,493132.0,-0.5297603706594628,46.83702040521699,429361.0,51.669855710795815,507567.0,-228.73888002595788,0.05585265254796177,"Primary comparison uses EIA demand_reported_mwh inside (0.0, 8000.0] MW (physically possible PACW). Adjusted/imputed EIA demand is sensitivity only and never replaces reported values. FERC NEL = reported net generation + net actual interchange. EIA demand is BA load; interchange sign conventions may differ."
