evap_thermal_effectiveness,tag,optimizer_used,annual_meta_used_to_fit,n_hours,dx_required_hours,mean_dw,mean_dw_when_spray,mean_evaporative_water_m3_h_per_MW_IT_SCENARIO_ONLY,p50_evaporative_water_m3_h_per_MW_IT_SCENARIO_ONLY,p95_evaporative_water_m3_h_per_MW_IT_SCENARIO_ONLY,FACILITY_EFFECTIVE_DELTA_T,intensity_claim_class
0.7,CONSERVATIVE_ENGINEERING_BOUND,False,False,1253,0,0.00011083909131584706,0.00104422091292298,0.020398674005302157,0.0,0.18928452119580477,UNIDENTIFIED,SCENARIO_BOUNDED
0.85,GENERIC_PRIOR_SCENARIO_NOT_FOREST_CITY_SOURCED,False,False,1253,0,0.00011083909131584706,0.00104422091292298,0.020398674005302157,0.0,0.18928452119580477,UNIDENTIFIED,SCENARIO_BOUNDED
1.0,IDEAL_UPPER_BOUND,False,False,1253,0,0.00011083909131584706,0.00104422091292298,0.020398674005302157,0.0,0.18928452119580477,UNIDENTIFIED,SCENARIO_BOUNDED
